time;nof_ue;dl_brate;ul_brate;proc_rmem;proc_rmem_kB;proc_vmem_kB;sys_mem;system_load;thread_count;cpu_0;cpu_1;cpu_2;cpu_3;cpu_4;cpu_5;cpu_6;cpu_7;cpu_8;cpu_9;cpu_10;cpu_11
13;0;0.0;0.0;1.8;579628;1561652;9.9;3.7;19;2.0;1.00;6.0;1.00;20;13;2.0;2.0;6.0;2.0;1.00;7.0
14;0;0.0;0.0;1.8;579628;1561652;9.9;3.7;19;1.9;0.90;1.9;1.9;18;13;0.90;11;0.90;2.9;4.9;4.9
15;0;0.0;0.0;1.8;579628;1561652;9.9;3.8;19;8.0;1.00;1.00;2.0;2.0;13;1.00;5.0;1.00;2.0;20;5.0
16;0;0.0;0.0;1.8;579628;1561652;9.9;3.8;19;11;0.90;0.90;1.9;0.90;14;0.90;1.9;0.90;1.9;21;7.9
17;0;0.0;0.0;1.8;579628;1561652;9.9;3.8;19;6.9;1.9;0.90;0.90;3.9;13;8.9;0.90;0.90;2.9;18;4.9
18;0;0.0;0.0;1.8;579628;1561652;9.9;3.7;19;2.9;1.9;0.90;0.90;19;13;12;1.9;1.9;0.0;0.90;4.9
19;0;0.0;0.0;1.8;579628;1561652;9.9;3.6;19;7.0;1.00;1.00;3.0;19;13;3.0;5.0;0.0;1.00;4.0;7.0
20;0;0.0;0.0;1.8;579628;1561652;9.9;3.8;19;0.90;2.9;3.9;1.9;20;13;0.90;9.9;2.9;0.90;2.9;5.9
21;0;0.0;0.0;1.8;579628;1561652;9.9;3.7;19;1.9;7.9;0.90;0.90;1.9;14;1.9;4.9;6.9;1.9;15;4.9
22;0;0.0;0.0;1.8;579628;1561652;9.9;3.8;19;1.00;2.0;1.00;3.0;2.0;13;19;7.0;1.00;6.0;2.0;7.0
23;0;0.0;0.0;1.8;579628;1561652;9.9;3.7;19;1.00;1.00;3.0;3.0;2.0;10;20;10;4.0;2.0;1.00;10
24;0;0.0;0.0;1.8;579628;1561652;9.9;3.8;19;0.0;2.0;1.00;1.00;1.00;10;19;3.0;12;1.00;2.0;10
25;0;0.0;0.0;1.8;579628;1561652;9.9;3.8;19;0.90;0.90;2.9;0.90;0.0;9.9;20;1.9;9.9;3.9;2.9;8.9
26;0;0.0;0.0;1.8;579628;1561652;9.9;3.8;19;1.9;1.9;0.90;0.90;1.9;9.9;0.90;2.9;14;0.90;21;9.9
27;0;0.0;0.0;1.8;579628;1561652;9.9;3.8;19;2.0;3.0;3.0;1.00;0.0;10;1.00;1.00;10;2.0;20;9.0
28;0;0.0;0.0;1.8;579628;1561652;9.9;3.8;19;0.90;2.9;0.90;3.9;0.0;9.9;0.0;1.9;12;1.9;20;8.9
29;0;0.0;0.0;1.8;579628;1561652;9.9;3.6;19;1.9;2.9;2.9;1.9;0.90;12;1.9;0.90;8.9;2.9;14;11
30;0;0.0;0.0;1.8;579628;1561652;9.9;3.6;19;2.0;3.0;8.0;1.00;2.0;16;0.0;1.00;7.0;20;0.0;2.0
31;0;0.0;0.0;1.8;579628;1561652;9.9;3.5;19;8.0;10;2.0;4.0;2.0;17;7.0;1.00;1.00;12;1.00;1.00
32;0;0.0;0.0;1.8;579628;1561652;9.9;3.6;19;4.9;6.9;0.0;0.90;0.90;16;6.9;14;3.9;0.90;0.0;1.9
33;0;0.0;0.0;1.8;579628;1561652;9.9;3.5;19;3.0;3.0;6.0;10;2.0;16;9.0;7.0;3.0;1.00;1.00;1.00
34;0;0.0;0.0;1.8;579628;1561652;9.9;3.6;19;9.0;2.0;2.0;13;1.00;17;10;2.0;4.0;0.0;2.0;2.0
35;0;0.0;0.0;1.8;579628;1561652;9.9;3.4;19;9.9;0.90;0.90;1.9;1.9;16;12;14;0.90;1.9;0.90;1.9
36;0;0.0;0.0;1.8;579628;1561652;9.9;3.6;19;3.0;2.0;4.0;2.0;1.00;16;8.0;9.0;13;1.00;1.00;2.0
37;0;0.0;0.0;1.8;579628;1561652;9.9;3.5;19;4.0;1.00;17;2.0;1.00;16;11;1.00;3.0;1.00;1.00;2.0
38;0;0.0;0.0;1.8;579628;1561652;9.9;3.6;19;0.90;1.9;1.9;1.9;2.9;16;11;1.9;20;0.0;0.90;0.0
39;0;0.0;0.0;1.8;579628;1561652;10;3.3;19;0.90;8.9;15;5.9;13;22;4.9;0.90;19;1.9;14;7.9
40;0;0.0;0.0;1.8;579628;1561652;10;3.4;19;6.9;3.9;0.90;1.9;7.9;17;19;0.90;1.9;1.9;1.9;1.9
41;0;0.0;0.0;1.8;579628;1561652;10;3.6;19;3.0;1.00;2.0;3.0;6.0;16;20;2.0;0.0;2.0;8.0;2.0
42;0;0.0;0.0;1.8;579628;1561652;10;3.6;19;3.0;4.0;1.00;1.00;4.0;16;20;6.0;2.0;0.0;1.00;4.0
43;0;0.0;0.0;1.8;579628;1561652;10;3.7;19;5.9;2.9;1.9;1.9;0.0;16;21;6.9;0.90;1.9;0.90;0.90
44;0;0.0;0.0;1.8;579628;1561652;10;3.6;19;12;10;1.00;1.00;1.00;17;11;4.0;1.00;1.00;2.0;2.0
45;0;0.0;0.0;1.8;579628;1561652;10;3.5;19;11;8.0;2.0;1.00;3.0;16;2.0;17;1.00;4.0;1.00;1.00
46;0;0.0;0.0;1.8;579628;1561652;10;3.6;19;3.9;1.9;0.90;12;0.90;16;1.9;6.9;7.9;4.9;1.9;0.90
47;0;0.0;0.0;1.8;579628;1561652;10;3.3;19;4.0;2.0;2.0;2.0;3.0;16;8.0;1.00;2.0;19;2.0;1.00
48;0;0.0;0.0;1.8;579628;1561652;10;3.8;19;4.9;0.90;0.0;1.9;1.9;13;1.9;8.9;0.90;20;1.9;6.9
49;0;0.0;0.0;1.8;579628;1561652;10;3.7;19;4.0;1.00;1.00;1.00;0.0;13;2.0;11;2.0;20;1.00;5.0
50;0;0.0;0.0;1.8;579628;1561652;10;3.6;19;2.9;0.0;0.0;0.90;1.9;13;1.9;11;13;8.9;1.9;4.9
51;0;0.0;0.0;1.8;579628;1561652;10;3.7;19;2.0;3.0;1.00;1.00;2.0;15;1.00;7.0;12;5.0;1.00;14
52;0;0.0;0.0;1.8;579628;1561652;10;3.5;19;3.9;3.9;0.90;0.90;15;16;1.9;0.90;0.90;9.9;5.9;1.9
53;0;0.0;0.0;1.8;579628;1561652;10;3.5;19;5.9;0.90;1.9;0.90;1.9;16;1.9;13;1.9;0.90;13;0.90
54;0;0.0;0.0;1.8;579628;1561652;10;3.5;19;1.00;1.00;2.0;2.0;2.0;16;0.0;20;2.0;1.00;10;4.0
55;0;0.0;0.0;1.8;579628;1561652;10;3.7;19;0.90;1.9;1.9;0.90;0.90;14;1.9;19;2.9;0.90;12;4.9
56;0;0.0;0.0;1.8;579628;1561652;10;3.6;19;2.0;13;8.0;5.0;0.0;13;4.0;0.0;2.0;2.0;11;5.0
57;0;0.0;0.0;1.8;579628;1561652;10;3.6;19;0.90;1.9;6.9;0.90;1.9;15;3.9;3.9;12;0.90;8.9;4.9
58;0;0.0;0.0;1.8;579628;1561652;10;3.7;19;0.90;12;12;0.90;0.90;14;2.9;0.0;9.9;0.90;1.9;6.9
59;0;0.0;0.0;1.8;579628;1561652;10;3.4;19;2.0;10;2.0;2.0;2.0;16;3.0;1.00;20;0.0;1.00;0.0
60;0;0.0;0.0;1.8;579628;1561652;10;3.5;19;3.0;7.0;1.00;1.00;2.0;16;0.0;2.0;20;6.0;1.00;1.00
61;0;0.0;0.0;1.8;579628;1561652;10;3.5;19;0.90;2.9;1.9;1.9;0.0;17;1.9;0.90;19;9.9;0.90;3.9
62;0;0.0;0.0;1.8;579628;1561652;10;3.6;19;4.0;1.00;18;1.00;1.00;16;7.0;2.0;5.0;1.00;2.0;2.0
63;1;0.0;0.0;1.8;581736;1561652;10;3.6;19;3.9;0.90;5.9;1.9;1.9;16;3.9;4.9;20;1.9;1.9;0.90
64;1;2800.000000;7800.000000;1.8;590708;1632852;10;3.6;19;1.00;1.00;1.00;7.0;3.0;17;2.0;2.0;20;6.0;1.00;3.0
65;1;1360.000000;432;1.8;590708;1632852;10;3.6;19;0.90;0.90;0.90;1.9;2.9;18;0.90;1.9;15;11;1.9;3.9
66;1;744;1000.000000;1.8;590708;1632852;10;3.7;19;2.9;0.90;0.90;9.9;0.0;17;0.0;0.90;0.90;2.9;2.9;21
67;1;744;176;1.8;590708;1632852;10;3.5;19;1.00;1.00;0.0;5.0;2.0;17;1.00;2.0;1.00;6.0;3.0;21
68;1;800;2256.000000;1.8;590708;1632852;10;3.8;19;8.9;15;2.9;6.9;4.9;14;1.9;6.9;1.9;9.9;2.9;3.9
69;1;1032.000000;8472.000000;1.8;590708;1632852;10;3.9;19;5.9;1.9;14;5.9;0.90;13;2.9;0.90;7.9;7.9;1.9;0.90
70;1;2296.000000;4104.000000;1.8;590708;1632852;10;3.8;19;3.0;0.0;21;5.0;2.0;13;5.0;2.0;9.0;1.00;1.00;1.00
71;1;856;3152.000000;1.8;590708;1632852;10;3.8;19;4.9;1.9;8.9;8.9;1.9;13;5.9;1.9;12;5.9;0.90;0.90
72;1;800;4168.000000;1.8;590708;1632852;10;3.7;19;2.9;2.9;1.9;20;1.9;13;4.9;0.90;11;1.9;0.90;0.0
73;1;912;4896.000000;1.8;590708;1632852;10;3.8;19;4.0;2.0;1.00;16;1.00;14;5.0;2.0;12;1.00;1.00;5.0
74;1;928;1552.000000;1.8;590708;1632852;10;3.8;19;3.9;0.90;0.90;1.9;1.9;14;5.9;9.9;0.90;0.90;1.9;22
75;1;856;4168.000000;1.8;590708;1632852;10;3.8;19;4.9;5.9;1.9;1.9;1.9;14;1.9;8.9;0.90;0.90;2.9;20
76;1;856;3368.000000;1.8;590708;1632852;10;3.9;19;4.0;1.00;1.00;1.00;2.0;14;3.0;1.00;1.00;12;3.0;22
77;1;872;5592.000000;1.8;590708;1632852;10;3.8;19;3.0;1.00;1.00;2.0;1.00;14;6.0;2.0;2.0;11;5.0;20
78;1;1016.000000;5896.000000;1.8;590708;1632852;10;3.8;19;3.9;1.9;0.90;2.9;2.9;13;5.9;0.90;0.90;8.9;20;0.90
79;1;888;2104.000000;1.8;590708;1632852;10;3.7;19;12;0.90;0.90;2.9;7.9;14;4.9;0.90;0.90;1.9;14;0.90
80;1;1784.000000;9872.000000;1.8;590708;1632852;10;3.8;19;4.9;0.90;0.90;1.9;3.9;13;4.9;2.9;11;0.90;19;0.90
81;1;1784.000000;4064.000000;1.8;590708;1632852;10;3.6;19;5.0;3.0;2.0;1.00;3.0;13;9.0;2.0;11;2.0;2.0;11
82;1;1808.000000;8352.000000;1.8;590708;1632852;10;3.7;19;7.9;1.9;0.90;0.90;0.90;13;18;2.9;11;0.90;0.90;0.90
83;1;1840.000000;9696.000000;1.8;590708;1632852;10;3.8;19;5.0;2.0;1.00;1.00;1.00;14;6.0;4.0;12;15;3.0;2.0
84;1;2136.000000;7320.000000;1.8;590708;1632852;10;3.8;19;0.90;2.9;0.0;1.9;1.9;13;5.9;5.9;11;20;1.9;0.90
85;1;1752.000000;5528.000000;1.8;590708;1632852;10;3.7;19;0.90;3.9;0.90;0.0;1.9;13;0.90;4.9;12;20;0.90;1.9
86;1;1784.000000;5592.000000;1.8;590708;1632852;10;3.7;19;2.9;7.9;2.9;1.9;0.90;14;1.9;4.9;3.9;7.9;14;0.90
87;1;1840.000000;10672.000000;1.8;590708;1632852;10;3.8;19;7.0;7.0;2.0;1.00;4.0;13;2.0;6.0;3.0;3.0;17;1.00
88;1;1806.193848;15992.007812;1.8;590708;1632852;10;3.8;19;2.0;3.0;2.0;2.0;9.0;13;11;5.0;12;0.0;2.0;2.0
89;1;1729.729736;7143.143066;1.8;590708;1632852;10;3.7;19;2.9;2.9;0.90;6.9;0.90;13;2.9;4.9;20;1.9;5.9;0.90
90;1;952;5040.000000;1.8;590708;1632852;10;3.8;19;1.9;2.9;0.90;1.9;11;30;1.9;4.9;0.90;1.9;1.9;6.9
91;1;912;3016.000000;1.8;590708;1632852;10;4.0;19;4.0;1.00;1.00;2.0;5.0;26;3.0;9.0;2.0;3.0;2.0;10
92;1;999;7232.767090;1.8;590708;1632852;10;3.8;19;5.0;11;4.0;2.0;1.00;14;3.0;0.0;1.00;1.00;2.0;22
93;1;1001.000977;12828.829102;1.8;590708;1632852;10;3.8;19;0.90;5.9;0.90;3.9;0.90;15;4.9;7.9;1.9;1.9;0.90;19
94;1;904;2016.000000;1.8;590708;1632852;10;4.0;19;2.9;4.9;0.90;8.9;0.90;26;1.9;5.9;1.9;1.9;1.9;11
95;1;944;4896.000000;1.8;590708;1632852;10;3.7;19;3.0;6.0;1.00;1.00;1.00;13;4.0;10;1.00;4.0;1.00;17
96;1;944;2168.000000;1.8;590708;1632852;10;3.8;19;2.9;3.9;0.90;0.90;20;14;4.9;11;2.9;0.90;1.9;1.9
97;1;1872.000000;7608.000000;1.8;590708;1632852;10;3.8;19;3.0;1.00;1.00;2.0;12;14;5.0;12;0.0;2.0;9.0;1.00
98;1;1808.000000;20832.000000;1.8;590708;1632852;10;3.8;19;6.9;0.0;0.90;0.90;19;13;2.9;11;0.90;1.9;4.9;1.9
99;1;1792.000000;3472.000000;1.8;590708;1632852;10;3.8;19;13;3.9;1.9;1.9;9.9;14;3.9;11;2.9;0.0;2.9;0.90
100;1;1784.000000;11368.000000;1.8;590708;1632852;10;3.8;19;16;12;1.00;2.0;6.0;13;1.00;5.0;2.0;1.00;2.0;2.0
101;1;1784.000000;6920.000000;1.8;590708;1632852;10;3.7;19;2.0;9.0;2.0;2.0;19;15;5.0;8.0;1.00;1.00;4.0;1.00
102;1;1848.000000;15288.000000;1.8;590708;1632852;10;3.8;19;0.90;3.9;5.9;1.9;21;13;3.9;4.9;3.9;1.9;1.9;2.9
103;1;1808.000000;22840.000000;1.8;590708;1632852;10;3.8;19;0.90;18;0.90;0.90;3.9;14;5.9;4.9;7.9;0.90;0.90;2.9
104;1;1694.305664;3156.843262;1.8;590708;1632852;10;3.8;19;4.0;20;3.0;0.0;2.0;14;12;5.0;1.00;1.00;1.00;2.0
105;1;3195.195312;12332.332031;1.8;590708;1632852;10;3.8;19;1.9;4.9;9.9;0.90;3.9;21;0.90;5.9;2.9;0.90;6.9;5.9
106;1;1926.073975;9390.609375;1.8;590708;1632852;10;3.8;19;2.0;3.0;1.00;2.0;3.0;14;3.0;5.0;12;2.0;19;3.0
107;1;2010.010010;10274.274414;1.8;590708;1632852;10;3.9;19;2.9;2.9;1.9;1.9;20;14;0.90;3.9;5.9;6.9;0.90;1.9
108;1;104;2992.000000;1.8;590708;1632852;10;3.8;19;2.0;2.0;1.00;2.0;21;13;12;6.0;3.0;1.00;0.0;0.0
109;2;1432.000000;264;1.8;590972;1632852;10;3.8;19;3.0;4.0;2.0;2.0;15;14;10;3.0;4.0;0.0;6.0;2.0
110;1;2869.130859;9694.305664;1.8;590972;1632852;10;4.1;19;10;3.0;8.0;10;13;10;3.0;1.00;3.0;2.0;2.0;6.0
111;1;2450.450439;4124.124023;1.8;590972;1632852;10;3.8;19;15;2.9;1.9;0.90;6.9;17;2.9;1.9;1.9;1.9;6.9;5.9
112;1;1814.185791;8263.736328;1.8;590972;1632852;10;4.0;19;20;2.0;4.0;4.0;9.0;10;3.0;7.0;3.0;1.00;1.00;6.0
113;1;960;9064.000000;1.8;590972;1632852;10;3.9;19;20;4.0;3.0;3.0;2.0;13;1.00;9.0;2.0;2.0;3.0;6.0
114;1;2666.666748;7039.039062;1.8;590972;1632852;10;3.8;19;20;0.90;0.90;2.9;0.90;14;0.90;12;0.90;0.90;1.9;5.9
115;1;72;3168.000000;1.8;590972;1632852;10;3.8;19;20;2.9;0.0;3.9;0.90;15;1.9;13;1.9;0.90;0.90;5.9
116;1;3360.000000;9848.000000;1.8;590972;1632852;10;4.1;19;20;2.0;1.00;3.0;0.0;11;2.0;12;4.0;2.0;2.0;9.0
117;1;88;7208.791016;1.8;590972;1632852;10;3.9;19;12;11;1.00;3.0;1.00;15;9.0;0.0;3.0;0.0;5.0;6.0
118;1;1329.329346;9161.161133;1.8;590972;1632852;10;3.9;19;2.9;0.90;2.9;1.9;1.9;15;20;2.9;7.9;4.9;0.90;6.9
119;1;2245.754150;5946.053711;1.8;590972;1632852;10;4.0;19;2.0;2.0;1.00;1.00;3.0;14;20;7.0;2.0;5.0;2.0;7.0
120;1;1313.313354;1409.409424;1.8;590972;1632852;10;3.5;19;0.90;0.90;1.9;0.90;1.9;17;15;2.9;0.90;0.90;9.9;5.9
121;1;0.0;88;1.8;590972;1632852;10;3.6;19;2.0;2.0;1.00;1.00;1.00;17;20;9.0;2.0;2.0;7.0;1.00
122;1;2853.146973;3604.395508;1.8;590972;1632852;10;3.8;19;1.00;1.00;4.0;1.00;2.0;13;20;12;3.0;1.00;1.00;7.0
123;1;2560.000000;9944.000000;1.8;590972;1632852;10;3.9;19;2.9;1.9;1.9;1.9;1.9;14;20;12;2.9;0.90;0.90;5.9
124;1;1673.673706;2642.642578;1.8;590972;1632852;10;3.8;19;0.90;1.9;6.9;1.9;0.90;14;1.9;12;14;1.9;1.9;4.9
125;1;1702.297729;6329.670410;1.8;590972;1632852;10;4.0;19;1.9;2.9;1.9;1.9;1.9;11;3.9;13;17;2.9;2.9;6.9
126;1;4946.058105;13443.983398;1.8;590868;1627188;10;3.8;19;1.00;1.00;7.0;1.00;3.0;10;4.0;20;8.0;1.00;6.0;5.0
127;1;3456.000000;13640.000000;1.8;590868;1627188;10;4.0;19;3.9;2.9;0.90;1.9;1.9;9.9;4.9;20;6.9;1.9;6.9;5.9
128;1;1792.000000;8592.000000;1.8;590868;1627188;10;3.9;19;4.9;0.90;0.90;0.90;2.9;9.9;2.9;20;9.9;2.9;5.9;5.9
129;1;1728.000000;7528.000000;1.8;590868;1627188;10;4.1;19;9.9;16;1.9;1.9;2.9;9.9;4.9;7.9;1.9;0.90;3.9;4.9
130;1;1864.000000;8192.000000;1.8;590868;1627188;10;4.2;19;4.0;21;5.0;1.00;3.0;10;1.00;4.0;6.0;5.0;4.0;6.0
131;1;1081.081055;4884.884766;1.8;590868;1627188;10;3.9;19;5.9;12;1.9;2.9;1.9;9.9;5.9;12;3.9;1.9;4.9;4.9
132;1;1878.121826;7912.087891;1.8;590868;1627188;10;4.0;19;3.0;1.00;2.0;1.00;2.0;11;15;19;1.00;3.0;6.0;6.0
133;1;1928.000000;11184.000000;1.8;590868;1627188;10;4.0;19;1.00;4.0;4.0;2.0;4.0;10;4.0;19;10;3.0;4.0;5.0
134;1;1728.000000;4880.000000;1.8;590868;1627188;10;3.9;19;6.0;10;8.0;2.0;4.0;10;1.00;9.0;9.0;2.0;3.0;5.0
135;1;1633.633667;9737.737305;1.8;590868;1627188;10;4.2;19;0.90;0.90;8.9;14;4.9;8.9;2.9;1.9;13;1.9;1.9;5.9
136;1;1782.217773;9046.953125;1.8;590868;1627188;10;3.9;19;2.0;1.00;3.0;21;6.0;10;2.0;2.0;12;3.0;1.00;5.0
137;1;2448.000000;4328.000000;1.8;590868;1627188;10;4.1;19;3.0;9.0;2.0;13;5.0;13;1.00;3.0;2.0;6.0;5.0;10
138;1;1816.000000;9976.000000;1.8;590868;1627188;10;3.9;19;2.0;3.0;3.0;21;3.0;13;1.00;1.00;11;2.0;5.0;0.0
139;1;1760.000000;4728.000000;1.8;590868;1627188;10;4.0;19;0.90;1.9;3.9;16;3.9;13;0.90;2.9;12;1.9;4.9;9.9
140;1;1785.785767;8752.752930;1.8;590868;1627188;10;3.8;19;6.9;0.90;3.9;4.9;6.9;14;16;0.90;3.9;6.9;0.90;0.90
141;1;1798.201782;5898.102051;1.8;590868;1627188;10;4.1;19;1.00;2.0;1.00;2.0;4.0;14;1.00;2.0;12;21;2.0;4.0
142;1;936;3344.000000;1.8;590868;1627188;10;4.0;19;0.90;0.0;2.9;1.9;1.9;14;1.9;1.9;12;21;6.9;3.9
143;1;2624.000000;12872.000000;1.8;590868;1627188;10;3.9;19;1.9;7.9;1.9;0.90;0.90;15;1.9;0.90;11;1.9;5.9;15
144;1;1664.000000;5112.000000;1.8;590868;1627188;10;4.2;19;4.0;3.0;1.00;3.0;1.00;14;7.0;4.0;1.00;2.0;7.0;22
145;1;1784.000000;6552.000000;1.8;590868;1627188;10;4.0;19;0.90;15;3.9;3.9;0.90;14;1.9;7.9;9.9;1.9;5.9;7.9
146;1;1776.000000;10440.000000;1.8;590868;1627188;10;4.2;19;2.0;3.0;1.00;2.0;1.00;14;1.00;6.0;8.0;2.0;6.0;22
147;1;1785.785767;8704.705078;1.8;590868;1627188;10;3.6;19;2.9;0.90;0.90;0.90;20;17;1.9;0.90;11;2.9;1.9;0.90
148;1;1894.105835;12339.660156;1.8;590868;1627188;10;3.5;19;1.00;2.0;3.0;2.0;5.0;17;2.0;1.00;11;4.0;14;1.00
149;1;1728.000000;5144.000000;1.8;590868;1627188;10;3.6;19;2.0;2.0;1.00;2.0;20;17;1.00;1.00;5.0;6.0;0.0;0.0
150;1;1784.000000;13008.000000;1.8;590868;1627188;10;3.5;19;9.9;0.90;1.9;0.90;20;16;4.9;1.9;0.90;1.9;1.9;0.90
151;1;1784.000000;6184.000000;1.8;590868;1627188;10;3.4;19;1.00;1.00;3.0;3.0;19;16;8.0;5.0;1.00;1.00;1.00;1.00
152;1;1728.000000;5232.000000;1.8;590868;1627188;10;3.5;19;2.0;6.0;4.0;2.0;18;17;1.00;4.0;1.00;3.0;2.0;1.00
153;1;1840.000000;10520.000000;1.8;590868;1627188;10;3.8;19;2.0;1.00;4.0;1.00;1.00;17;2.0;2.0;8.0;4.0;5.0;18
154;1;1784.000000;5432.000000;1.8;590868;1627188;10;3.6;19;1.9;1.9;3.9;1.9;0.90;18;0.90;0.90;9.9;0.0;1.9;21
155;1;1784.000000;8576.000000;1.8;590868;1627188;10;3.5;19;1.00;19;6.0;1.00;2.0;16;1.00;1.00;7.0;1.00;3.0;1.00
156;1;1776.000000;6176.000000;1.8;590868;1627188;10;3.5;19;1.9;4.9;2.9;13;3.9;16;5.9;1.9;6.9;3.9;0.90;0.0
157;1;1672.000000;4344.000000;1.8;590868;1627188;10;3.6;19;1.00;2.0;7.0;21;2.0;16;2.0;1.00;2.0;8.0;1.00;0.0
158;1;1840.000000;9504.000000;1.8;590868;1627188;10;3.6;19;1.9;2.9;0.90;5.9;2.9;17;19;1.9;0.90;4.9;0.0;1.9
159;1;1728.000000;4576.000000;1.8;590868;1627188;10;3.5;19;2.0;0.0;1.00;2.0;4.0;16;8.0;15;3.0;1.00;8.0;0.0
160;1;1784.000000;6128.000000;1.8;590868;1627188;10;3.6;19;1.00;2.0;3.0;16;0.0;17;1.00;5.0;4.0;1.00;11;1.00
161;1;1672.000000;2400.000000;1.8;590868;1627188;10;3.4;19;0.0;1.00;4.0;19;1.00;16;1.00;4.0;1.00;1.00;8.0;2.0
162;1;1728.000000;3000.000000;1.8;590868;1627188;10;3.6;19;1.00;4.0;3.0;14;2.0;17;2.0;9.0;2.0;7.0;1.00;3.0
163;1;1056.000000;10120.000000;1.8;590868;1627188;10;3.6;19;1.9;6.9;0.90;13;0.90;16;1.9;2.9;3.9;6.9;2.9;0.90
164;1;1720.000000;5728.000000;1.8;590868;1627188;10;3.5;19;5.0;5.0;2.0;12;0.0;17;2.0;2.0;3.0;9.0;2.0;2.0
165;1;1784.000000;7384.000000;1.8;590868;1627188;10;3.6;19;2.9;1.9;3.9;2.9;1.9;17;0.90;0.90;7.9;21;1.9;2.9
166;1;1672.000000;3832.000000;1.8;590868;1627188;10;3.7;19;2.0;1.00;1.00;2.0;2.0;16;7.0;2.0;3.0;20;1.00;2.0
167;1;1728.000000;6976.000000;1.8;590868;1627188;10;3.4;19;1.00;2.0;0.0;1.00;2.0;17;10;4.0;4.0;18;2.0;2.0
168;1;1840.000000;12600.000000;1.8;590868;1627188;10;3.6;19;1.00;1.00;1.00;2.0;5.0;16;3.0;4.0;10;17;1.00;2.0
169;1;1672.000000;3064.000000;1.8;590868;1627188;10;3.5;19;0.90;0.90;1.9;1.9;0.90;17;4.9;1.9;2.9;19;1.9;6.9
170;1;1824.000000;13352.000000;1.8;590868;1627188;10;3.6;19;1.00;1.00;0.0;0.0;1.00;17;6.0;1.00;3.0;19;2.0;7.0
171;1;1672.000000;2400.000000;1.8;590868;1627188;10;3.5;19;4.9;0.90;4.9;0.90;0.90;17;0.90;0.90;5.9;19;1.9;2.9
172;1;1728.000000;5352.000000;1.8;590868;1627188;10;3.6;19;11;5.0;3.0;2.0;1.00;16;2.0;1.00;2.0;17;2.0;2.0
173;1;1840.000000;9152.000000;1.8;590868;1627188;10;3.6;19;4.9;9.9;7.9;2.9;0.90;17;3.9;2.9;4.9;0.90;0.90;1.9
174;1;1728.000000;3456.000000;1.8;590868;1627188;10;3.5;19;8.0;8.0;1.00;3.0;2.0;17;4.0;2.0;2.0;13;1.00;3.0
175;1;1752.000000;7592.000000;1.8;590868;1627188;10;3.6;19;18;0.90;2.9;0.90;1.9;16;1.9;1.9;2.9;11;1.9;0.90
176;1;1672.000000;3864.000000;1.8;590868;1627188;10;3.5;19;1.00;1.00;1.00;2.0;4.0;16;20;7.0;0.0;4.0;1.00;1.00
177;1;1632.000000;5816.000000;1.8;590868;1627188;10;3.6;19;11;5.0;1.00;1.00;2.0;18;2.0;1.00;8.0;1.00;11;4.0
178;1;1784.000000;8200.000000;1.8;590868;1627188;10;3.5;19;2.9;0.90;0.90;1.9;0.90;16;0.90;1.9;11;1.9;19;0.90
