time;nof_ue;dl_brate;ul_brate;proc_rmem;proc_rmem_kB;proc_vmem_kB;sys_mem;system_load;thread_count;cpu_0;cpu_1;cpu_2;cpu_3;cpu_4;cpu_5;cpu_6;cpu_7;cpu_8;cpu_9;cpu_10;cpu_11
65;0;0.0;0.0;1.8;585352;1627212;9.1;4.0;19;2.0;6.0;10;8.0;3.0;10;1.00;9.0;1.00;14;1.00;4.0
66;0;0.0;0.0;1.8;585352;1627212;9.1;4.0;19;0.90;1.9;9.9;4.9;3.9;9.9;0.0;13;2.9;20;3.9;0.0
67;0;0.0;0.0;1.8;585352;1627212;9.1;4.1;19;2.0;13;9.0;9.0;1.00;11;2.0;5.0;1.00;15;1.00;4.0
68;0;0.0;0.0;1.8;585352;1627212;9.1;3.8;19;2.9;0.90;8.9;20;1.9;9.9;0.90;0.90;4.9;1.9;12;0.90
69;0;0.0;0.0;1.8;585352;1627212;9.1;3.8;19;12;7.0;14;0.0;0.0;12;1.00;1.00;9.0;2.0;5.0;2.0
70;0;0.0;0.0;1.8;585352;1627212;9.1;3.8;19;1.9;6.9;8.9;0.90;1.9;9.9;9.9;16;5.9;1.9;2.9;5.9
71;0;0.0;0.0;1.8;585352;1627212;9.1;3.8;19;2.0;1.00;9.0;2.0;4.0;13;10;8.0;14;2.0;1.00;1.00
72;0;0.0;0.0;1.8;585352;1627212;9.1;3.8;19;2.9;3.9;7.9;0.0;2.9;8.9;1.9;11;21;0.90;3.9;0.90
73;0;0.0;0.0;1.8;585352;1627212;9.1;3.7;19;2.0;1.00;9.0;2.0;2.0;13;1.00;12;20;2.0;2.0;2.0
74;0;0.0;0.0;1.8;585352;1627212;9.1;3.8;19;4.0;1.00;8.0;1.00;0.0;10;3.0;12;21;2.0;1.00;1.00
75;0;0.0;0.0;1.8;585352;1627212;9.1;3.8;19;1.9;1.9;12;1.9;2.9;8.9;5.9;7.9;20;0.90;0.90;0.90
76;0;0.0;0.0;1.8;585352;1627212;9.1;3.6;19;9.9;0.90;7.9;1.9;1.9;11;7.9;2.9;19;1.9;0.0;1.9
77;0;0.0;0.0;1.8;585352;1627212;9.1;4.0;19;9.0;9.0;12;3.0;2.0;10;7.0;1.00;11;2.0;1.00;3.0
78;0;0.0;0.0;1.8;585352;1627212;9.1;3.8;19;2.0;7.0;10;1.00;2.0;11;3.0;14;13;1.00;2.0;4.0
79;1;0.0;0.0;1.8;585352;1627212;9.1;4.0;19;2.0;2.0;12;2.0;5.0;14;2.0;17;8.0;2.0;1.00;5.0
80;1;3112.000000;6936.000000;1.8;590892;1627212;9.2;4.2;19;4.0;1.00;10;0.0;0.0;32;3.0;13;1.00;3.0;1.00;2.0
81;1;776;616;1.8;590892;1627212;9.2;4.1;19;3.9;1.9;11;7.9;0.90;27;1.9;7.9;8.9;1.9;1.9;4.9
82;1;776;616;1.8;590892;1627212;9.2;4.3;19;2.0;2.0;11;1.00;1.00;10;12;2.0;5.0;2.0;1.00;22
83;1;944;2840.000000;1.8;590892;1627212;9.2;3.9;19;0.0;2.0;13;2.0;1.00;11;1.00;2.0;13;4.0;2.0;20
84;1;888;2016.000000;1.8;590892;1627212;9.2;3.9;19;1.9;0.90;9.9;1.9;0.90;9.9;1.9;0.90;12;0.90;3.9;21
85;1;832;4608.000000;1.8;590892;1627212;9.2;4.0;19;6.0;0.0;13;1.00;1.00;10;1.00;2.0;10;2.0;4.0;21
86;1;832;1256.000000;1.8;590892;1627212;9.2;4.0;19;4.0;2.0;10;13;1.00;11;1.00;1.00;1.00;2.0;4.0;21
87;1;832;4608.000000;1.8;590892;1627212;9.2;4.1;19;2.9;6.9;13;6.9;6.9;9.9;8.9;3.9;5.9;2.9;0.90;0.90
88;1;944;3288.000000;1.8;590892;1627212;9.2;3.8;19;2.0;1.00;9.0;2.0;2.0;9.0;3.0;3.0;21;12;1.00;2.0
89;1;888;2296.000000;1.8;590892;1627212;9.2;3.8;19;1.00;2.0;9.0;3.0;1.00;10;2.0;6.0;19;13;4.0;0.0
90;1;832;1256.000000;1.8;590892;1627212;9.2;3.8;19;3.9;0.90;11;11;1.9;8.9;2.9;2.9;18;0.90;0.90;0.90
91;1;832;1256.000000;1.8;590892;1627212;9.2;3.8;19;1.00;2.0;16;2.0;1.00;10;12;0.0;14;4.0;3.0;2.0
92;1;888;2384.000000;1.8;590892;1627212;9.2;3.7;19;11;0.90;8.9;0.90;2.9;9.9;5.9;1.9;19;0.0;3.9;1.9
93;1;1056.000000;4592.000000;1.8;590892;1627212;9.2;3.8;19;1.00;0.0;10;3.0;2.0;10;13;3.0;21;4.0;1.00;2.0
94;1;896;3520.000000;1.8;590892;1627212;9.2;3.8;19;2.9;1.9;7.9;0.90;0.90;9.9;12;3.9;20;0.90;1.9;1.9
95;1;856;2384.000000;1.8;590892;1627212;9.2;3.7;19;7.9;0.90;8.9;0.0;3.9;8.9;1.9;5.9;20;3.9;1.9;1.9
96;1;800;1288.000000;1.8;590892;1627212;9.2;3.9;19;13;0.90;8.9;2.9;0.90;9.9;0.90;2.9;21;1.9;0.90;0.90
97;1;1160.000000;3552.000000;1.8;590892;1627212;9.2;3.8;19;4.0;1.00;10;2.0;2.0;10;7.0;2.0;13;6.0;1.00;8.0
98;1;1056.000000;7768.000000;1.8;590892;1627212;9.2;4.0;19;1.9;1.9;9.9;5.9;3.9;9.9;8.9;0.90;0.90;3.9;1.9;21
99;1;888;2104.000000;1.8;590892;1627212;9.2;4.3;19;9.0;2.0;11;9.0;1.00;11;1.00;1.00;1.00;3.0;3.0;22
100;1;888;3736.000000;1.8;590892;1627212;9.2;3.8;19;1.00;1.00;10;7.0;2.0;10;1.00;2.0;3.0;9.0;1.00;20
101;1;888;2944.000000;1.8;590892;1627212;9.2;4.1;19;3.0;1.00;9.0;7.0;3.0;10;2.0;2.0;12;8.0;5.0;9.0
102;1;1056.000000;4552.000000;1.8;590892;1627212;9.2;3.8;19;1.00;10;10;3.0;2.0;9.0;1.00;7.0;20;1.00;1.00;4.0
103;1;1056.000000;13632.000000;1.8;590892;1627212;9.2;3.8;19;2.0;1.00;9.0;3.0;4.0;10;1.00;2.0;20;9.0;3.0;2.0
104;1;1728.000000;4576.000000;1.8;590892;1627212;9.2;3.8;19;0.90;3.9;8.9;0.90;1.9;9.9;6.9;1.9;20;4.9;2.9;4.9
105;1;1696.000000;4864.000000;1.8;590892;1627212;9.2;3.8;19;1.00;3.0;9.0;2.0;4.0;10;13;3.0;14;8.0;1.00;0.0
106;1;1792.000000;5920.000000;1.8;590892;1627212;9.2;3.8;19;1.9;0.90;9.9;5.9;5.9;9.9;1.9;2.9;2.9;1.9;7.9;16
107;1;1952.000000;11448.000000;1.8;590892;1627212;9.2;3.9;19;1.00;1.00;9.0;6.0;6.0;10;0.0;2.0;3.0;4.0;5.0;21
108;1;2013.985962;13898.101562;1.8;590892;1627212;9.2;4.2;19;3.0;1.00;11;14;1.00;16;1.00;2.0;2.0;3.0;1.00;18
109;1;1697.697754;3843.843750;1.8;590892;1627212;9.2;4.0;19;2.9;2.9;9.9;7.9;0.90;9.9;1.9;1.9;5.9;1.9;3.9;21
110;1;1696.000000;6096.000000;1.8;590892;1627212;9.2;3.8;19;4.0;2.0;10;3.0;1.00;11;1.00;1.00;12;2.0;1.00;20
111;1;1728.000000;5328.000000;1.8;590892;1627212;9.2;3.9;19;0.90;0.90;9.9;3.9;0.90;9.9;1.9;7.9;5.9;1.9;3.9;21
112;1;1936.000000;8368.000000;1.8;590892;1627212;9.2;3.9;19;3.0;2.0;10;0.0;2.0;11;3.0;3.0;13;2.0;1.00;20
113;1;2616.000000;17784.000000;1.8;590892;1627212;9.2;3.9;19;6.0;2.0;11;2.0;4.0;13;2.0;1.00;7.0;2.0;3.0;18
114;1;1760.000000;5688.000000;1.8;590892;1627212;9.2;3.9;19;6.9;1.9;8.9;0.90;3.9;17;9.9;0.90;13;3.9;2.9;0.90
115;1;1760.000000;5312.000000;1.8;590892;1627212;9.2;3.8;19;4.0;1.00;9.0;2.0;5.0;9.0;11;1.00;21;1.00;3.0;2.0
116;1;1728.000000;5272.000000;1.8;590892;1627212;9.2;3.8;19;5.9;0.0;9.9;1.9;0.90;9.9;8.9;4.9;20;2.9;0.90;1.9
117;1;1232.000000;8920.000000;1.8;590892;1627212;9.2;3.8;19;2.0;3.0;9.0;2.0;5.0;10;2.0;1.00;20;11;1.00;1.00
118;1;1896.000000;13840.000000;1.8;590892;1627212;9.2;3.8;19;3.9;0.90;9.9;0.90;0.90;8.9;4.9;0.90;20;11;0.90;1.9
119;1;1800.000000;7936.000000;1.8;590892;1627212;9.2;3.8;19;0.90;3.9;8.9;1.9;1.9;9.9;0.90;6.9;20;11;0.90;1.9
120;1;1760.000000;11256.000000;1.8;590892;1627212;9.2;3.8;19;3.9;2.9;8.9;0.90;0.90;9.9;8.9;6.9;20;0.0;0.90;0.90
121;1;1576.000000;5560.000000;1.8;590892;1627212;9.2;3.8;19;3.0;2.0;10;1.00;2.0;9.0;12;4.0;21;3.0;1.00;1.00
122;1;1856.000000;9232.000000;1.8;590892;1627212;9.2;3.8;19;2.0;1.00;11;4.0;2.0;10;4.0;9.0;20;2.0;2.0;1.00
123;1;1808.000000;12464.000000;1.8;590892;1627212;9.2;3.8;19;1.00;1.00;13;2.0;5.0;9.0;2.0;7.0;16;4.0;5.0;1.00
124;1;1048.000000;2064.000000;1.8;590892;1627212;9.2;3.8;19;2.9;0.90;20;0.90;13;9.9;2.9;0.90;8.9;0.90;3.9;1.9
125;1;1864.000000;6512.000000;1.8;590892;1627212;9.2;4.2;19;5.0;2.0;12;2.0;2.0;10;11;5.0;11;11;2.0;1.00
126;1;1752.000000;8152.000000;1.8;590892;1627212;9.2;4.1;19;2.0;2.0;2.0;10;2.0;10;21;2.0;10;5.0;1.00;2.0
127;1;1944.000000;9648.000000;1.8;590892;1627212;9.2;4.5;19;1.9;5.9;1.9;4.9;1.9;9.9;22;2.9;12;1.9;6.9;2.9
128;1;1760.000000;12488.000000;1.8;590892;1627212;9.2;4.2;19;11;1.00;3.0;3.0;2.0;10;21;3.0;12;2.0;1.00;5.0
129;1;1704.000000;3024.000000;1.8;590892;1627212;9.2;4.2;19;2.9;1.9;8.9;0.90;0.0;9.9;21;13;5.9;1.9;1.9;1.9
130;1;864;6080.000000;1.8;590892;1627212;9.2;3.8;19;15;1.00;6.0;1.00;1.00;10;8.0;13;7.0;3.0;3.0;2.0
131;1;0.0;0.0;1.8;590892;1627212;9.2;4.3;19;22;1.9;8.9;1.9;0.90;9.9;0.90;14;7.9;1.9;1.9;0.90
132;1;0.0;0.0;1.8;590892;1627212;9.2;3.8;19;1.00;1.00;9.0;2.0;1.00;10;3.0;12;20;3.0;1.00;2.0
133;1;0.0;0.0;1.8;590892;1627212;9.2;3.8;19;2.0;2.0;18;1.00;2.0;9.0;3.0;13;11;2.0;1.00;1.00
134;1;0.0;0.0;1.8;590892;1627212;9.2;3.7;19;1.9;8.9;19;2.9;0.90;9.9;1.9;4.9;11;1.9;3.9;0.90
135;1;0.0;0.0;1.8;590892;1627212;9.2;3.8;19;3.0;2.0;9.0;3.0;4.0;9.0;1.00;7.0;20;4.0;1.00;0.0
136;1;0.0;0.0;1.8;590892;1627212;9.2;4.2;19;3.9;15;9.9;2.9;1.9;8.9;2.9;15;5.9;1.9;3.9;0.90
137;0;0.0;0.0;1.8;590892;1627212;9.2;3.8;19;2.0;4.0;13;5.0;2.0;10;2.0;12;14;4.0;1.00;2.0
138;0;0.0;0.0;1.8;590892;1627212;9.2;3.8;19;1.9;4.9;8.9;0.90;1.9;9.9;0.90;7.9;8.9;13;2.9;3.9
139;0;0.0;0.0;1.8;590892;1627212;9.2;4.2;19;3.0;4.0;1.00;12;1.00;10;2.0;12;13;9.0;3.0;1.00
140;0;0.0;0.0;1.8;590892;1627212;9.2;3.8;19;2.0;10;2.0;20;3.0;10;2.0;5.0;9.0;3.0;3.0;5.0
141;0;0.0;0.0;1.8;590892;1627212;9.2;3.9;19;0.90;8.9;0.90;1.9;0.90;8.9;0.90;5.9;8.9;20;2.9;2.9
142;0;0.0;0.0;1.8;590892;1627212;9.2;4.1;19;3.9;1.9;0.90;1.9;1.9;11;2.9;6.9;9.9;20;3.9;7.9
143;0;0.0;0.0;1.8;590892;1627212;9.2;4.1;19;1.00;1.00;1.00;1.00;1.00;10;2.0;12;12;21;3.0;5.0
144;0;0.0;0.0;1.8;590892;1627212;9.2;3.8;19;2.9;0.90;11;13;1.9;9.9;0.90;2.9;9.9;7.9;2.9;2.9
145;1;16836.363281;63381.816406;1.8;590892;1627212;9.2;4.1;19;1.9;0.90;8.9;21;0.90;9.9;0.90;5.9;11;2.9;0.90;5.9
146;1;1784.000000;8936.000000;1.8;590892;1627212;9.2;4.2;19;2.0;2.0;1.00;21;2.0;10;4.0;14;11;3.0;1.00;0.0
147;1;832;2368.000000;1.8;590892;1627212;9.2;4.3;19;1.9;8.9;5.9;14;0.90;11;2.9;6.9;6.9;8.9;2.9;3.9
148;1;2544.000000;7392.000000;1.8;590892;1627212;9.2;4.2;19;3.0;7.0;6.0;1.00;1.00;11;1.00;8.0;6.0;20;4.0;2.0
149;1;1704.000000;4264.000000;1.8;590892;1627212;9.2;4.2;19;1.9;7.9;5.9;0.90;1.9;13;1.9;6.9;6.9;21;2.9;1.9
150;1;1664.000000;4072.000000;1.8;590892;1627212;9.2;4.3;19;3.0;1.00;2.0;3.0;1.00;10;2.0;14;11;3.0;19;2.0
151;1;1752.000000;6432.000000;1.8;590892;1627212;9.2;4.2;19;0.90;0.90;0.90;2.9;1.9;12;2.9;9.9;11;3.9;22;3.9
152;1;1552.000000;3264.000000;1.8;590892;1627212;9.2;4.1;19;2.0;4.0;1.00;14;1.00;10;1.00;2.0;10;2.0;20;2.0
153;1;1768.000000;5920.000000;1.8;590892;1627212;9.2;4.1;19;0.90;3.9;8.9;5.9;9.9;9.9;0.0;2.9;11;2.9;12;0.90
154;1;1640.000000;3760.000000;1.8;590892;1627212;9.2;4.0;19;4.0;1.00;11;2.0;2.0;12;21;4.0;13;2.0;1.00;1.00
155;1;1648.000000;3608.000000;1.8;590892;1627212;9.2;4.0;19;14;2.0;4.0;0.0;1.00;10;21;2.0;10;1.00;2.0;1.00
156;1;1696.000000;8672.000000;1.8;590892;1627212;9.2;3.8;19;13;0.90;5.9;1.9;1.9;9.9;6.9;13;12;0.90;0.90;0.90
157;1;1760.000000;2992.000000;1.8;590892;1627212;9.2;3.9;19;20;3.9;2.9;1.9;1.9;9.9;5.9;8.9;9.9;1.9;0.90;1.9
158;1;1816.000000;6112.000000;1.8;590892;1627212;9.2;3.9;19;17;4.0;5.0;1.00;5.0;10;8.0;4.0;10;5.0;1.00;1.00
159;1;1840.000000;3312.000000;1.8;590892;1627212;9.2;4.1;19;1.00;3.0;3.0;8.0;21;10;1.00;5.0;10;6.0;2.0;1.00
160;1;1648.000000;3768.000000;1.8;590892;1627212;9.2;3.9;19;0.90;4.9;2.9;1.9;16;9.9;1.9;13;9.9;1.9;4.9;0.90
161;1;1784.000000;9824.000000;1.8;590892;1627212;9.2;3.8;19;1.9;13;2.9;1.9;0.90;9.9;0.90;0.90;9.9;3.9;20;0.90
162;1;2640.000000;5160.000000;1.8;590892;1627212;9.2;4.3;19;2.0;3.0;3.0;1.00;1.00;10;2.0;15;11;2.0;21;3.0
163;1;1784.000000;7176.000000;1.8;590892;1627212;9.2;4.0;19;0.90;1.9;2.9;3.9;1.9;9.9;3.9;17;9.9;17;0.90;2.9
164;1;1672.000000;7080.000000;1.8;590892;1627212;9.2;3.8;19;4.0;1.00;3.0;5.0;4.0;10;3.0;4.0;10;17;1.00;4.0
165;1;1728.000000;6408.000000;1.8;590892;1627212;9.2;3.9;19;0.0;2.0;4.0;21;8.0;10;2.0;3.0;10;1.00;7.0;1.00
166;1;1720.000000;7800.000000;1.8;590892;1627212;9.2;3.8;19;9.0;2.0;4.0;9.0;7.0;10;3.0;1.00;11;13;1.00;1.00
167;1;1856.000000;4120.000000;1.8;590892;1627212;9.2;4.2;19;8.9;2.9;0.90;0.90;5.9;9.9;1.9;1.9;9.9;2.9;0.90;22
168;1;1968.000000;12200.000000;1.8;590892;1627212;9.2;4.1;19;1.00;2.0;2.0;3.0;4.0;11;1.00;3.0;15;1.00;7.0;21
169;1;1672.000000;4728.000000;1.8;590892;1627212;9.2;3.8;19;1.9;0.90;13;1.9;2.9;11;8.9;0.90;9.9;11;0.90;3.9
170;1;1232.000000;0.0;1.8;590892;1627212;9.2;4.2;19;4.0;3.0;1.00;2.0;1.00;9.0;21;2.0;11;14;2.0;1.00
171;1;2632.000000;12672.000000;1.8;590892;1627212;9.2;4.2;19;3.9;0.90;3.9;2.9;1.9;9.9;21;8.9;11;4.9;0.90;0.90
172;1;1672.000000;5728.000000;1.8;590892;1627212;9.2;3.8;19;2.0;4.0;19;5.0;2.0;10;3.0;3.0;9.0;8.0;2.0;1.00
173;1;1784.000000;4920.000000;1.8;590892;1627212;9.2;4.4;19;19;9.0;13;1.00;1.00;10;6.0;3.0;4.0;2.0;2.0;3.0
174;1;888;6768.000000;1.8;590892;1627212;9.2;4.0;19;8.9;1.9;9.9;0.90;0.90;9.9;21;4.9;7.9;0.90;0.90;0.90
175;1;1728.000000;4432.000000;1.8;590892;1627212;9.2;4.6;19;17;0.90;11;0.90;1.9;12;22;2.9;0.90;1.9;1.9;1.9
176;1;1728.000000;4184.000000;1.8;590892;1627212;9.2;4.0;19;15;16;11;2.9;1.9;9.9;1.9;6.9;0.90;1.9;0.90;1.9
177;1;2456.000000;3184.000000;1.8;590892;1627212;9.2;4.4;19;15;1.00;13;3.0;2.0;11;4.0;22;0.0;1.00;2.0;2.0
