time;nof_ue;dl_brate;ul_brate;proc_rmem;proc_rmem_kB;proc_vmem_kB;sys_mem;system_load;thread_count;cpu_0;cpu_1;cpu_2;cpu_3;cpu_4;cpu_5;cpu_6;cpu_7;cpu_8;cpu_9;cpu_10;cpu_11
46;0;0.0;0.0;1.8;579644;1561684;22;3.8;19;1.9;4.9;0.90;0.90;3.9;8.9;0.90;20;1.9;12;4.9;2.9
47;0;0.0;0.0;1.8;579644;1561684;22;3.6;19;2.0;13;3.0;1.00;13;10;2.0;15;2.0;1.00;5.0;2.0
48;0;0.0;0.0;1.8;579644;1561684;22;3.9;19;1.9;18;1.9;1.9;9.9;9.9;5.9;6.9;1.9;0.90;6.9;0.0
49;0;0.0;0.0;1.8;579644;1561684;22;3.8;19;4.0;20;2.0;2.0;12;11;1.00;4.0;3.0;1.00;5.0;4.0
50;0;0.0;0.0;1.8;579644;1561684;22;3.8;19;0.90;15;0.90;0.90;16;11;6.9;4.9;1.9;0.90;4.9;3.9
51;0;0.0;0.0;1.8;579644;1561684;22;3.8;19;0.90;14;1.9;0.90;3.9;12;14;8.9;3.9;0.90;6.9;1.9
52;0;0.0;0.0;1.8;579644;1561684;22;3.8;19;3.0;20;2.0;2.0;2.0;10;12;4.0;1.00;2.0;7.0;1.00
53;0;0.0;0.0;1.8;579644;1561684;22;3.9;19;13;20;4.0;0.0;1.00;13;2.0;5.0;1.00;2.0;5.0;2.0
54;0;0.0;0.0;1.8;579644;1561684;22;4.1;19;8.0;21;5.0;2.0;4.0;10;4.0;4.0;4.0;1.00;6.0;1.00
55;0;0.0;0.0;1.8;579644;1561684;22;3.9;19;4.9;16;11;1.9;1.9;9.9;5.9;0.90;6.9;3.9;4.9;2.9
56;0;0.0;0.0;1.8;579644;1561684;22;4.1;19;2.0;2.0;10;9.0;5.0;10;7.0;1.00;2.0;6.0;11;4.0
57;0;0.0;0.0;1.8;579644;1561684;22;3.8;19;4.0;10;3.0;4.0;5.0;10;5.0;2.0;1.00;2.0;20;1.00
58;0;0.0;0.0;1.8;579644;1561684;22;3.8;19;4.9;12;1.9;1.9;4.9;9.9;7.9;1.9;0.90;6.9;15;0.90
59;0;0.0;0.0;1.8;579644;1561684;22;3.9;19;3.0;2.0;4.0;2.0;4.0;11;4.0;3.0;11;20;1.00;2.0
60;0;0.0;0.0;1.8;579644;1561684;22;3.7;19;3.9;5.9;11;0.90;4.9;9.9;4.9;0.90;2.9;19;1.9;4.9
61;0;0.0;0.0;1.8;579644;1561684;22;3.8;19;2.9;0.90;8.9;2.9;6.9;9.9;4.9;7.9;1.9;19;1.9;0.90
62;0;0.0;0.0;1.8;579644;1561684;22;4.0;19;3.0;3.0;21;2.0;5.0;13;6.0;2.0;2.0;3.0;9.0;1.00
63;0;0.0;0.0;1.8;579644;1561684;22;3.9;19;13;7.0;17;1.00;7.0;10;5.0;3.0;1.00;2.0;2.0;2.0
64;0;0.0;0.0;1.8;579644;1561684;22;4.1;19;13;22;0.90;1.9;6.9;9.9;5.9;1.9;2.9;0.90;0.90;2.9
65;0;0.0;0.0;1.8;579644;1561684;22;3.8;19;13;19;3.9;0.0;6.9;9.9;4.9;0.90;0.90;1.9;2.9;2.9
66;0;0.0;0.0;1.8;579644;1561684;22;3.8;19;5.9;8.9;0.90;0.90;4.9;13;18;0.90;2.9;2.9;6.9;0.90
67;0;0.0;0.0;1.8;579644;1561684;22;3.8;19;7.0;4.0;2.0;2.0;8.0;10;19;5.0;2.0;2.0;9.0;1.00
68;0;0.0;0.0;1.8;579644;1561684;22;4.0;19;19;2.9;0.90;0.90;4.9;11;7.9;0.90;13;0.90;0.0;2.9
69;0;0.0;0.0;1.8;579644;1561684;22;3.8;19;4.0;2.0;11;3.0;19;10;4.0;3.0;2.0;1.00;5.0;1.00
70;0;0.0;0.0;1.8;579644;1561684;22;3.8;19;3.9;0.90;13;0.90;5.9;9.9;6.9;1.9;0.90;1.9;19;2.9
71;0;0.0;0.0;1.8;579644;1561684;22;3.7;19;3.9;2.9;12;1.9;17;9.9;4.9;0.90;2.9;1.9;6.9;0.90
72;0;0.0;0.0;1.8;579644;1561684;22;3.9;19;2.0;3.0;11;2.0;22;13;5.0;2.0;1.00;3.0;5.0;2.0
73;0;0.0;0.0;1.8;579644;1561684;22;3.8;19;3.0;1.00;13;4.0;20;11;5.0;3.0;1.00;1.00;4.0;0.0
74;0;0.0;0.0;1.8;579644;1561684;22;3.8;19;2.0;1.00;12;2.0;5.0;10;5.0;2.0;1.00;2.0;21;5.0
75;0;0.0;0.0;1.8;579644;1561684;22;4.1;19;3.9;1.9;11;12;5.9;9.9;4.9;1.9;4.9;5.9;5.9;0.90
76;0;0.0;0.0;1.8;579644;1561684;22;3.8;19;20;5.9;1.9;1.9;5.9;11;4.9;4.9;2.9;1.9;1.9;3.9
77;0;0.0;0.0;1.8;579644;1561684;22;3.7;19;6.0;2.0;1.00;4.0;5.0;10;20;1.00;1.00;12;4.0;3.0
78;0;0.0;0.0;1.8;579644;1561684;22;3.8;19;4.9;2.9;0.90;0.90;4.9;9.9;20;1.9;1.9;13;2.9;3.9
79;0;0.0;0.0;1.8;579644;1561684;22;3.8;19;5.9;1.9;0.90;4.9;4.9;11;20;2.9;1.9;13;1.9;2.9
80;0;0.0;0.0;1.8;579644;1561684;22;3.8;19;13;6.9;1.9;1.9;4.9;12;5.9;2.9;0.0;12;1.9;3.9
81;0;0.0;0.0;1.8;579644;1561684;22;3.8;19;4.0;12;1.00;3.0;5.0;10;5.0;4.0;17;3.0;3.0;2.0
82;0;0.0;0.0;1.8;579644;1561684;22;3.8;19;2.9;5.9;1.9;1.9;7.9;9.9;4.9;8.9;12;4.9;12;3.9
83;0;0.0;0.0;1.8;579644;1561684;22;3.8;19;1.9;0.90;1.9;1.9;6.9;12;3.9;12;20;0.90;2.9;0.90
84;0;0.0;0.0;1.8;579644;1561684;22;4.0;19;0.90;6.9;3.9;0.90;6.9;11;4.9;7.9;15;5.9;0.0;4.9
85;0;0.0;0.0;1.8;579644;1561684;22;4.1;19;2.0;2.0;17;2.0;6.0;10;5.0;6.0;4.0;10;7.0;1.00
86;0;0.0;0.0;1.8;579644;1561684;22;4.0;19;0.90;0.90;21;1.9;4.9;15;4.9;0.0;3.9;1.9;13;1.9
87;0;0.0;0.0;1.8;579644;1561684;22;3.8;19;3.0;2.0;21;2.0;7.0;10;5.0;1.00;1.00;1.00;16;1.00
88;0;0.0;0.0;1.8;579644;1561684;22;3.8;19;2.9;1.9;20;1.9;4.9;12;4.9;0.0;0.0;1.9;13;0.90
89;0;0.0;0.0;1.8;579644;1561684;22;3.8;19;4.0;3.0;13;7.0;5.0;13;5.0;9.0;1.00;2.0;6.0;2.0
90;0;0.0;0.0;1.8;579644;1561684;22;3.8;19;3.0;4.0;11;1.00;10;10;5.0;9.0;2.0;6.0;6.0;2.0
91;0;0.0;0.0;1.8;579644;1561684;22;3.8;19;3.0;11;2.0;1.00;7.0;10;4.0;3.0;1.00;20;2.0;1.00
92;0;0.0;0.0;1.8;579644;1561684;22;4.0;19;2.9;13;7.9;1.9;4.9;13;4.9;1.9;1.9;16;0.90;1.9
93;0;0.0;0.0;1.8;579644;1561684;22;3.8;19;2.9;9.9;5.9;0.90;15;9.9;5.9;3.9;3.9;1.9;9.9;0.90
94;0;0.0;0.0;1.8;579644;1561684;22;3.8;19;6.0;13;1.00;1.00;4.0;10;5.0;2.0;2.0;1.00;21;1.00
95;0;0.0;0.0;1.8;579644;1561684;22;3.7;19;3.0;3.0;1.00;1.00;8.0;10;5.0;9.0;0.0;2.0;19;5.0
96;0;0.0;0.0;1.8;579644;1561684;22;4.0;19;6.0;7.0;2.0;4.0;8.0;11;6.0;7.0;1.00;2.0;18;2.0
97;0;0.0;0.0;1.8;579644;1561684;22;4.0;19;0.90;2.9;0.0;1.9;22;11;4.9;9.9;0.90;2.9;7.9;0.90
98;0;0.0;0.0;1.8;579644;1561684;22;3.8;19;1.00;1.00;5.0;1.00;21;12;8.0;13;1.00;2.0;5.0;3.0
99;0;0.0;0.0;1.8;579644;1561684;22;3.8;19;11;3.0;2.0;2.0;4.0;10;6.0;4.0;17;0.0;7.0;2.0
100;0;0.0;0.0;1.8;579644;1561684;22;4.0;19;8.0;6.0;4.0;2.0;2.0;11;2.0;8.0;20;3.0;5.0;1.00
101;0;0.0;0.0;1.8;579644;1561684;22;4.0;19;5.9;2.9;14;8.9;3.9;9.9;0.90;0.90;9.9;5.9;5.9;1.9
102;0;0.0;0.0;1.8;579644;1561684;22;3.9;19;8.0;1.00;9.0;6.0;3.0;10;4.0;2.0;13;9.0;4.0;1.00
103;0;0.0;0.0;1.8;579644;1561684;22;4.0;19;7.9;0.90;21;1.9;3.9;11;0.0;0.90;1.9;13;5.9;0.90
104;0;0.0;0.0;1.8;579644;1561684;22;3.8;19;5.0;2.0;1.00;4.0;5.0;12;2.0;4.0;2.0;9.0;10;12
105;0;0.0;0.0;1.8;579644;1561684;22;3.9;19;5.9;3.9;0.90;0.90;4.9;9.9;1.9;1.9;0.90;13;0.90;22
106;0;0.0;0.0;1.8;579644;1561684;22;4.0;19;7.9;0.90;1.9;1.9;5.9;9.9;0.90;2.9;1.9;12;1.9;21
107;0;0.0;0.0;1.8;579644;1561684;22;4.0;19;5.0;4.0;1.00;7.0;13;13;2.0;3.0;1.00;9.0;2.0;10
108;0;0.0;0.0;1.8;579644;1561684;22;3.8;19;8.0;2.0;1.00;0.0;21;10;4.0;3.0;2.0;12;5.0;2.0
109;0;0.0;0.0;1.8;579644;1561684;22;3.9;19;4.9;3.9;0.90;2.9;21;9.9;1.9;1.9;1.9;13;4.9;0.90
110;0;0.0;0.0;1.8;579644;1561684;22;4.0;19;8.0;1.00;2.0;2.0;21;12;0.0;1.00;4.0;13;4.0;0.0
111;0;0.0;0.0;1.8;579644;1561684;22;3.8;19;4.9;2.9;0.90;0.90;21;9.9;13;0.90;3.9;1.9;4.9;0.90
112;0;0.0;0.0;1.8;579644;1561684;22;3.8;19;8.0;2.0;3.0;1.00;20;11;15;1.00;1.00;1.00;4.0;3.0
113;0;0.0;0.0;1.8;579644;1561684;22;3.7;19;4.9;2.9;0.90;0.90;19;9.9;12;2.9;1.9;2.9;3.9;1.9
114;0;0.0;0.0;1.8;579644;1561684;22;3.8;19;7.9;2.9;0.90;0.90;21;9.9;6.9;3.9;1.9;4.9;4.9;0.90
115;0;0.0;0.0;1.8;579644;1561684;22;3.8;19;7.0;3.0;1.00;2.0;18;12;3.0;1.00;2.0;12;7.0;3.0
116;0;0.0;0.0;1.8;579644;1561684;22;4.0;19;5.9;1.9;4.9;1.9;13;11;0.90;2.9;0.90;0.90;12;14
117;0;0.0;0.0;1.8;579644;1561684;22;3.9;19;5.0;4.0;2.0;2.0;15;10;1.00;2.0;3.0;9.0;10;5.0
118;0;0.0;0.0;1.8;579644;1561684;22;4.1;19;3.9;1.9;1.9;0.90;22;9.9;4.9;1.9;4.9;13;3.9;1.9
119;0;0.0;0.0;1.8;579644;1561684;22;3.8;19;1.00;3.0;3.0;2.0;20;11;4.0;3.0;3.0;12;5.0;0.0
120;0;0.0;0.0;1.8;579644;1561684;22;4.0;19;18;0.90;0.90;4.9;3.9;9.9;4.9;1.9;3.9;9.9;4.9;3.9
121;0;0.0;0.0;1.8;579644;1561684;22;3.7;19;6.0;2.0;2.0;3.0;19;11;6.0;2.0;5.0;6.0;4.0;2.0
122;0;0.0;0.0;1.8;579644;1561684;22;3.8;19;2.9;3.9;3.9;0.90;21;9.9;4.9;4.9;7.9;1.9;4.9;0.90
123;0;0.0;0.0;1.8;579644;1561684;22;3.8;19;2.0;4.0;3.0;1.00;16;10;5.0;13;2.0;1.00;9.0;1.00
124;0;0.0;0.0;1.8;579644;1561684;22;3.9;19;0.90;1.9;2.9;3.9;4.9;9.9;6.9;14;2.9;0.90;21;0.90
125;0;0.0;0.0;1.8;579644;1561684;22;4.0;19;5.0;4.0;2.0;1.00;6.0;10;7.0;7.0;6.0;3.0;2.0;16
126;0;0.0;0.0;1.8;579644;1561684;22;3.8;19;5.0;2.0;4.0;6.0;5.0;10;4.0;13;20;4.0;2.0;2.0
127;0;0.0;0.0;1.8;579644;1561684;22;3.9;19;6.9;0.90;0.0;1.9;4.9;9.9;4.9;14;20;3.9;0.90;0.90
128;0;0.0;0.0;1.8;579644;1561684;22;3.8;19;4.9;6.9;0.90;3.9;6.9;9.9;1.9;2.9;21;4.9;1.9;1.9
129;0;0.0;0.0;1.8;579644;1561684;22;4.0;19;5.0;1.00;13;2.0;7.0;10;2.0;0.0;21;2.0;3.0;2.0
130;0;0.0;0.0;1.8;579644;1561684;22;4.0;19;5.0;2.0;13;5.0;5.0;10;5.0;2.0;4.0;16;1.00;4.0
131;0;0.0;0.0;1.8;579644;1561684;22;3.8;19;3.9;7.9;1.9;1.9;7.9;11;3.9;0.90;1.9;20;6.9;0.90
132;0;0.0;0.0;1.8;579644;1561684;22;3.8;19;4.9;2.9;1.9;0.90;4.9;9.9;2.9;2.9;0.90;11;12;9.9
133;0;0.0;0.0;1.8;579644;1561684;22;4.0;19;7.0;14;1.00;2.0;5.0;11;4.0;8.0;1.00;2.0;13;5.0
134;0;0.0;0.0;1.8;579644;1561684;22;4.1;19;4.0;6.0;2.0;2.0;9.0;10;5.0;16;1.00;2.0;3.0;11
135;0;0.0;0.0;1.8;579644;1561684;22;3.8;19;2.9;8.9;0.90;0.90;3.9;11;4.9;3.9;0.0;0.90;4.9;21
136;0;0.0;0.0;1.8;579644;1561684;22;3.9;19;5.0;2.0;2.0;1.00;2.0;11;6.0;14;3.0;1.00;5.0;20
137;0;0.0;0.0;1.8;579644;1561684;22;3.8;19;2.0;5.0;1.00;2.0;6.0;10;8.0;6.0;12;9.0;7.0;9.0
138;0;0.0;0.0;1.8;579644;1561684;22;3.7;19;8.9;1.9;1.9;1.9;2.9;9.9;15;3.9;12;1.9;3.9;0.0
139;0;0.0;0.0;1.8;579644;1561684;22;4.0;19;9.0;1.00;4.0;2.0;8.0;12;6.0;1.00;8.0;8.0;11;2.0
140;0;0.0;0.0;1.8;579644;1561684;22;3.8;19;20;1.9;1.9;11;4.9;9.9;3.9;1.9;1.9;1.9;3.9;1.9
141;0;0.0;0.0;1.8;579644;1561684;22;3.8;19;20;5.0;1.00;2.0;5.0;10;5.0;2.0;3.0;8.0;2.0;2.0
142;0;0.0;0.0;1.8;579644;1561684;22;3.7;19;17;12;0.90;1.9;9.9;11;7.9;0.90;0.0;1.9;0.90;3.9
143;0;0.0;0.0;1.8;579644;1561684;22;3.8;19;4.0;6.0;4.0;1.00;5.0;11;20;3.0;9.0;0.0;3.0;1.00
144;0;0.0;0.0;1.8;579644;1561684;22;4.0;19;6.9;7.9;1.9;0.90;5.9;9.9;7.9;1.9;5.9;12;3.9;3.9
145;0;0.0;0.0;1.8;579644;1561684;22;3.9;19;5.0;6.0;1.00;2.0;6.0;11;4.0;2.0;9.0;21;2.0;2.0
146;0;0.0;0.0;1.8;579644;1561684;22;3.8;19;4.9;0.90;1.9;1.9;4.9;11;13;2.9;0.90;3.9;4.9;17
147;0;0.0;0.0;1.8;579644;1561684;22;4.1;19;5.0;4.0;1.00;2.0;6.0;11;7.0;3.0;2.0;6.0;1.00;22
148;0;0.0;0.0;1.8;579644;1561684;22;3.8;19;4.9;0.90;0.90;4.9;6.9;11;1.9;9.9;2.9;5.9;3.9;23
149;0;0.0;0.0;1.8;579644;1561684;22;4.0;19;6.0;5.0;2.0;18;5.0;10;1.00;12;3.0;1.00;1.00;4.0
150;0;0.0;0.0;1.8;579644;1561684;22;4.2;19;4.9;11;2.9;9.9;5.9;11;0.90;4.9;2.9;13;4.9;0.90
151;0;0.0;0.0;1.8;579644;1561684;22;3.9;19;5.0;12;3.0;3.0;5.0;10;2.0;3.0;1.00;21;4.0;1.00
152;0;0.0;0.0;1.8;579644;1561684;22;3.8;19;4.9;13;0.90;0.90;4.9;9.9;2.9;0.90;0.90;20;3.9;0.90
153;0;0.0;0.0;1.8;579644;1561684;22;3.8;19;5.0;11;1.00;1.00;5.0;10;5.0;3.0;4.0;20;1.00;4.0
154;0;0.0;0.0;1.8;579644;1561684;22;3.9;19;5.9;1.9;4.9;1.9;7.9;11;7.9;2.9;2.9;21;0.90;0.90
155;0;0.0;0.0;1.8;579644;1561684;22;3.9;19;7.9;3.9;5.9;4.9;5.9;9.9;5.9;2.9;1.9;20;0.90;1.9
156;0;0.0;0.0;1.8;579644;1561684;22;4.0;19;13;2.0;1.00;1.00;7.0;11;5.0;1.00;3.0;21;1.00;4.0
157;0;0.0;0.0;1.8;579644;1561684;22;4.0;19;2.9;8.9;1.9;1.9;4.9;9.9;4.9;9.9;2.9;20;1.9;0.90
158;0;0.0;0.0;1.8;579644;1561684;22;3.8;19;0.90;13;0.90;0.0;7.9;11;4.9;0.90;0.90;20;2.9;1.9
159;0;0.0;0.0;1.8;579644;1561684;22;3.8;19;5.9;6.9;0.90;0.90;3.9;9.9;4.9;3.9;0.90;20;3.9;4.9
160;0;0.0;0.0;1.8;579644;1561684;22;3.8;19;13;2.0;2.0;14;8.0;10;5.0;1.00;1.00;7.0;4.0;2.0
161;0;0.0;0.0;1.8;579644;1561684;22;3.8;19;13;2.9;0.90;20;4.9;9.9;4.9;2.9;1.9;1.9;2.9;0.90
162;0;0.0;0.0;1.8;579644;1561684;22;3.9;19;9.0;1.00;2.0;10;7.0;11;5.0;3.0;2.0;12;3.0;7.0
163;0;0.0;0.0;1.8;579644;1561684;22;3.8;19;4.0;2.0;1.00;2.0;5.0;11;5.0;3.0;1.00;19;2.0;14
164;0;0.0;0.0;1.8;579644;1561684;22;3.8;19;2.9;2.9;1.9;20;7.9;9.9;4.9;1.9;3.9;0.0;2.9;7.9
165;0;0.0;0.0;1.8;579644;1561684;22;3.8;19;4.0;2.0;1.00;15;5.0;10;9.0;4.0;1.00;1.00;12;4.0
166;0;0.0;0.0;1.8;579644;1561684;22;3.8;19;5.0;5.0;1.00;1.00;8.0;11;16;4.0;5.0;1.00;9.0;2.0
167;0;0.0;0.0;1.8;579644;1561684;22;3.9;19;4.9;7.9;0.90;1.9;4.9;9.9;1.9;11;20;0.90;0.90;1.9
168;0;0.0;0.0;1.8;579644;1561684;22;3.8;19;4.9;3.9;9.9;3.9;7.9;9.9;6.9;1.9;9.9;0.90;12;3.9
169;0;0.0;0.0;1.8;579644;1561684;22;3.8;19;5.0;3.0;20;2.0;5.0;10;4.0;5.0;1.00;1.00;13;1.00
170;0;0.0;0.0;1.8;579644;1561684;22;3.8;19;5.0;2.0;19;1.00;7.0;10;4.0;1.00;1.00;1.00;14;1.00
171;0;0.0;0.0;1.8;579644;1561684;22;3.8;19;17;3.9;7.9;0.90;4.9;11;3.9;0.90;1.9;0.90;12;1.9
172;0;0.0;0.0;1.8;579644;1561684;22;3.8;19;20;3.0;3.0;1.00;7.0;10;5.0;2.0;1.00;2.0;13;2.0
173;0;0.0;0.0;1.8;579644;1561684;22;3.8;19;11;4.0;3.0;2.0;5.0;10;4.0;0.0;1.00;1.00;13;11
174;0;0.0;0.0;1.8;579644;1561684;22;4.0;19;13;14;7.9;2.9;5.9;9.9;5.9;0.90;2.9;2.9;2.9;1.9
175;0;0.0;0.0;1.8;579644;1561684;22;3.9;19;7.0;19;9.0;2.0;5.0;11;6.0;4.0;2.0;1.00;4.0;1.00
176;0;0.0;0.0;1.8;579644;1561684;22;3.8;19;4.0;5.0;7.0;5.0;4.0;10;1.00;19;2.0;2.0;3.0;6.0
177;0;0.0;0.0;1.8;579644;1561684;22;4.0;19;5.9;13;4.9;9.9;7.9;9.9;1.9;12;1.9;0.90;0.90;1.9
178;0;0.0;0.0;1.8;579644;1561684;22;4.1;19;7.0;5.0;2.0;18;6.0;11;1.00;13;1.00;5.0;3.0;2.0
179;0;0.0;0.0;1.8;579644;1561684;22;4.2;19;2.9;19;1.9;4.9;5.9;9.9;4.9;14;0.90;0.0;2.9;1.9
180;0;0.0;0.0;1.8;579644;1561684;22;4.1;19;3.0;21;3.0;2.0;6.0;11;7.0;15;4.0;1.00;1.00;2.0
181;0;0.0;0.0;1.8;579644;1561684;22;4.2;19;2.9;22;0.90;0.90;5.9;11;4.9;15;1.9;0.90;3.9;2.9
182;0;0.0;0.0;1.8;579644;1561684;22;4.1;19;3.0;22;4.0;2.0;8.0;10;5.0;10;1.00;1.00;2.0;3.0
183;0;0.0;0.0;1.8;579644;1561684;22;3.9;19;3.9;14;6.9;1.9;7.9;11;5.9;8.9;0.90;4.9;0.90;4.9
