time;nof_ue;dl_brate;ul_brate;proc_rmem;proc_rmem_kB;proc_vmem_kB;sys_mem;system_load;thread_count;cpu_0;cpu_1;cpu_2;cpu_3;cpu_4;cpu_5;cpu_6;cpu_7;cpu_8;cpu_9;cpu_10;cpu_11
14;0;0.0;0.0;1.8;579640;1561656;20;4.0;19;2.0;12;1.00;6.0;13;10;1.00;1.00;5.0;6.0;2.0;9.0
15;0;0.0;0.0;1.8;579640;1561656;20;4.0;19;1.9;2.9;0.90;7.9;12;11;12;0.90;0.90;4.9;9.9;3.9
16;0;0.0;0.0;1.8;579640;1561656;20;4.3;19;4.9;0.90;2.9;9.9;1.9;11;3.9;1.9;4.9;0.0;21;9.9
17;0;0.0;0.0;1.8;579640;1561656;20;3.8;19;6.9;2.9;0.90;9.9;3.9;9.9;2.9;3.9;1.9;1.9;16;4.9
18;0;0.0;0.0;1.8;579640;1561656;20;3.8;19;0.90;2.9;0.90;9.9;21;11;12;0.90;2.9;2.9;0.90;0.90
19;0;0.0;0.0;1.8;579640;1561656;20;3.9;19;2.0;3.0;4.0;10;20;10;5.0;5.0;1.00;2.0;2.0;5.0
20;0;0.0;0.0;1.8;579640;1561656;20;3.7;19;1.9;5.9;0.90;9.9;19;9.9;0.90;1.9;5.9;13;0.0;3.9
21;0;0.0;0.0;1.8;579640;1561656;20;4.2;19;0.0;0.90;1.9;9.9;4.9;11;1.9;5.9;4.9;7.9;20;0.90
22;0;0.0;0.0;1.8;579640;1561656;20;3.8;19;0.90;8.9;3.9;8.9;1.9;9.9;1.9;3.9;4.9;1.9;20;0.90
23;0;0.0;0.0;1.8;579640;1561656;20;3.8;19;12;3.0;2.0;9.0;3.0;10;0.0;1.00;4.0;2.0;21;0.0
24;0;0.0;0.0;1.8;579640;1561656;20;4.1;19;8.9;9.9;0.90;12;1.9;9.9;6.9;1.9;0.90;0.90;11;4.9
25;1;5925.925781;32197.531250;1.8;586232;1629080;20;3.9;19;11;17;5.9;9.9;1.9;9.9;1.9;3.9;2.9;1.9;0.90;3.9
26;1;2872.000000;6496.000000;1.8;590720;1632856;20;3.9;19;12;1.00;4.0;10;17;10;2.0;1.00;5.0;4.0;1.00;1.00
27;1;776;616;1.8;590720;1632856;20;4.1;19;7.9;0.90;0.90;9.9;22;11;0.90;0.90;2.9;0.90;6.9;5.9
28;1;776;616;1.8;590720;1632856;20;4.2;19;15;2.0;1.00;13;15;10;2.0;1.00;2.0;3.0;5.0;3.0
29;1;744;616;1.8;590720;1632856;20;4.3;19;21;0.90;3.9;12;3.9;13;12;1.9;2.9;0.90;1.9;0.90
30;1;808;4736.000000;1.8;590720;1632856;20;3.9;19;9.0;1.00;3.0;18;1.00;10;4.0;0.0;2.0;16;3.0;2.0
31;1;888;4968.000000;1.8;590720;1632856;20;3.8;19;13;1.9;2.9;17;1.9;13;2.9;1.9;1.9;7.9;4.9;0.90
32;1;888;5752.000000;1.8;590720;1632856;20;4.2;19;7.0;20;3.0;10;5.0;9.0;1.00;8.0;2.0;2.0;4.0;1.00
33;1;848;2160.000000;1.8;590720;1632856;20;4.2;19;7.0;2.0;2.0;7.0;6.0;13;21;1.00;3.0;9.0;1.00;1.00
34;1;888;2640.000000;1.8;590720;1632856;20;4.3;19;15;3.9;0.90;8.9;4.9;11;22;0.90;1.9;0.0;1.9;1.9
35;1;3216.000000;3432.000000;1.8;590720;1632856;20;4.1;19;7.0;2.0;14;8.0;6.0;10;16;3.0;0.0;1.00;4.0;2.0
36;1;1104.000000;4544.000000;1.8;590720;1632856;20;4.0;19;2.9;1.9;12;7.9;7.9;9.9;11;0.0;9.9;3.9;0.90;4.9
37;1;920;3488.000000;1.8;590720;1632856;20;4.0;19;1.00;5.0;2.0;12;6.0;18;4.0;2.0;3.0;8.0;2.0;9.0
38;1;1040.000000;4928.000000;1.8;590720;1632856;20;4.2;19;1.9;12;1.9;12;6.9;9.9;9.9;0.90;1.9;3.9;9.9;0.90
39;1;920;5272.000000;1.8;590720;1632856;20;3.8;19;5.0;1.00;2.0;11;3.0;9.0;20;1.00;3.0;2.0;9.0;1.00
40;1;1072.000000;8144.000000;1.8;590720;1632856;20;3.8;19;1.00;2.0;9.0;2.0;3.0;10;20;1.00;2.0;3.0;13;1.00
41;1;912;2224.000000;1.8;590720;1632856;20;3.9;19;0.90;1.9;1.9;11;6.9;32;3.9;0.90;0.90;0.90;9.9;0.90
42;1;944;5336.000000;1.8;590720;1632856;20;3.9;19;3.9;0.90;2.9;2.9;4.9;14;9.9;6.9;1.9;1.9;9.9;11
43;1;1104.000000;4792.000000;1.8;590720;1632856;20;4.2;19;3.0;13;1.00;8.0;1.00;10;2.0;9.0;9.0;2.0;11;1.00
44;1;832;1488.000000;1.8;590720;1632856;20;4.2;19;2.0;22;1.00;13;3.0;10;3.0;2.0;2.0;2.0;13;1.00
45;1;1056.000000;12464.000000;1.8;590720;1632856;20;4.0;19;0.90;7.9;0.90;5.9;6.9;9.9;1.9;3.9;7.9;4.9;17;0.90
46;1;936;4048.000000;1.8;590720;1632856;20;3.8;19;1.9;1.9;8.9;1.9;9.9;9.9;1.9;1.9;7.9;2.9;21;4.9
47;1;848;2256.000000;1.8;590720;1632856;20;3.7;19;1.00;3.0;2.0;2.0;17;9.0;2.0;10;8.0;3.0;16;1.00
48;1;1032.000000;5984.000000;1.8;590720;1632856;20;3.8;19;1.9;1.9;0.90;2.9;9.9;9.9;2.9;11;0.90;1.9;20;4.9
49;1;1728.000000;6528.000000;1.8;590720;1632856;20;3.8;19;5.9;4.9;0.0;0.90;8.9;8.9;1.9;5.9;2.9;0.90;20;0.90
50;1;1960.000000;17704.000000;1.8;590720;1632856;20;3.9;19;1.00;1.00;5.0;2.0;10;10;2.0;4.0;7.0;5.0;21;2.0
51;1;1848.000000;7040.000000;1.8;590720;1632856;20;3.8;19;0.90;3.9;0.90;4.9;11;9.9;1.9;3.9;0.90;6.9;19;3.9
52;1;1848.000000;7144.000000;1.8;590720;1632856;20;3.8;19;12;1.9;2.9;1.9;21;8.9;0.90;2.9;1.9;0.90;9.9;0.90
53;1;2032.000000;7096.000000;1.8;590720;1632856;20;3.8;19;12;3.0;2.0;3.0;21;10;1.00;4.0;3.0;1.00;10;2.0
54;1;1976.000000;10232.000000;1.8;590720;1632856;20;4.0;19;0.90;3.9;4.9;3.9;1.9;9.9;9.9;21;0.90;0.90;9.9;2.9
55;1;1920.000000;22624.000000;1.8;590720;1632856;20;4.0;19;2.0;2.0;3.0;2.0;2.0;11;1.00;2.0;17;2.0;11;15
56;1;1752.000000;8432.000000;1.8;590720;1632856;20;3.9;19;2.9;0.90;0.0;1.9;1.9;9.9;6.9;1.9;19;2.9;9.9;6.9
57;1;1768.000000;5648.000000;1.8;590720;1632856;20;3.9;19;7.9;0.90;9.9;0.90;1.9;9.9;6.9;0.90;16;2.9;11;1.9
58;1;1776.000000;7008.000000;1.8;590720;1632856;20;3.8;19;7.0;2.0;2.0;4.0;2.0;10;1.00;4.0;20;4.0;10;3.0
59;1;1720.000000;5848.000000;1.8;590720;1632856;20;4.1;19;0.90;1.9;3.9;13;5.9;9.9;0.90;0.90;21;0.90;7.9;1.9
60;1;1968.000000;20456.000000;1.8;590720;1632856;20;4.3;19;0.90;3.9;1.9;14;5.9;9.9;12;0.90;9.9;2.9;8.9;1.9
61;1;1744.000000;4392.000000;1.8;590720;1632856;20;4.1;19;1.9;2.9;0.90;14;5.9;13;20;0.0;2.9;0.90;4.9;1.9
62;1;1784.000000;9192.000000;1.8;590720;1632856;20;4.2;19;2.0;10;2.0;4.0;7.0;10;22;3.0;2.0;2.0;11;2.0
63;1;1752.000000;6328.000000;1.8;590720;1632856;20;3.8;19;0.90;0.90;3.9;0.90;7.9;9.9;19;0.90;13;0.90;6.9;0.90
64;1;1888.000000;7176.000000;1.8;590720;1632856;20;4.0;19;1.9;2.9;13;4.9;8.9;9.9;16;0.90;2.9;2.9;6.9;0.90
65;1;1928.000000;18496.000000;1.8;590720;1632856;20;4.2;19;1.00;2.0;4.0;10;8.0;10;7.0;5.0;2.0;13;8.0;2.0
66;1;1848.000000;4776.000000;1.8;590720;1632856;20;3.9;19;5.9;3.9;0.90;20;1.9;13;6.9;0.0;0.90;1.9;9.9;1.9
67;1;1800.000000;7264.000000;1.8;590720;1632856;20;4.0;19;13;1.00;20;2.0;5.0;9.0;2.0;2.0;2.0;4.0;11;1.00
68;1;1840.000000;8832.000000;1.8;590720;1632856;20;4.0;19;11;2.0;16;2.0;8.0;13;2.0;1.00;7.0;2.0;10;2.0
69;1;1784.000000;4776.000000;1.8;590720;1632856;20;4.1;19;0.90;1.9;21;0.90;9.9;9.9;1.9;0.90;5.9;1.9;11;1.9
70;1;2008.000000;17368.000000;1.8;590720;1632856;20;4.3;19;1.9;3.9;15;1.9;5.9;9.9;1.9;11;6.9;1.9;7.9;3.9
71;1;1672.000000;2328.000000;1.8;590720;1632856;20;4.0;19;1.00;1.00;2.0;2.0;10;10;2.0;13;14;1.00;14;2.0
72;1;1728.000000;3552.000000;1.8;590720;1632856;20;4.0;19;1.00;3.0;7.0;12;10;10;1.00;7.0;2.0;12;1.00;3.0
73;1;1784.000000;4512.000000;1.8;590720;1632856;20;4.2;19;12;6.0;8.0;7.0;9.0;10;3.0;3.0;7.0;2.0;8.0;3.0
74;1;1784.000000;7752.000000;1.8;590720;1632856;20;4.2;19;21;3.0;11;1.00;6.0;11;1.00;2.0;5.0;2.0;6.0;4.0
75;1;2000.000000;16688.000000;1.8;590720;1632856;20;4.1;19;9.0;1.00;7.0;2.0;14;10;3.0;1.00;3.0;2.0;14;3.0
76;1;1672.000000;3200.000000;1.8;590720;1632856;20;3.8;19;6.9;0.90;1.9;3.9;7.9;9.9;9.9;7.9;0.90;1.9;17;0.90
77;1;1728.000000;3352.000000;1.8;590720;1632856;20;3.9;19;6.0;15;2.0;5.0;6.0;12;13;1.00;6.0;1.00;4.0;2.0
78;1;944;7048.000000;1.8;590720;1632856;20;3.9;19;5.0;19;1.00;1.00;6.0;10;13;3.0;0.0;2.0;1.00;4.0
79;1;1752.000000;6504.000000;1.8;590720;1632856;20;3.9;19;5.9;20;0.90;1.9;5.9;9.9;12;4.9;0.90;0.90;5.9;1.9
80;1;2008.000000;20400.000000;1.8;590720;1632856;20;4.0;19;6.0;15;13;10;5.0;10;2.0;3.0;1.00;2.0;2.0;4.0
81;1;1712.000000;6096.000000;1.8;590720;1632856;20;4.1;19;5.0;2.0;13;16;8.0;10;1.00;1.00;1.00;8.0;2.0;2.0
82;1;1704.000000;4536.000000;1.8;590720;1632856;20;4.0;19;5.9;8.9;2.9;8.9;4.9;9.9;1.9;2.9;3.9;2.9;3.9;15
83;1;1792.000000;5104.000000;1.8;590720;1632856;20;4.0;19;7.0;1.00;0.0;1.00;8.0;26;2.0;2.0;13;2.0;3.0;6.0
84;1;1696.000000;6600.000000;1.8;590720;1632856;20;3.8;19;9.9;6.9;1.9;1.9;4.9;30;4.9;0.90;2.9;0.90;0.90;0.0
85;1;1832.000000;14776.000000;1.8;590720;1632856;20;4.1;19;2.9;7.9;8.9;0.90;7.9;16;5.9;13;3.9;1.9;1.9;1.9
86;1;1768.000000;6208.000000;1.8;590720;1632856;20;4.0;19;13;6.0;1.00;4.0;9.0;28;6.0;2.0;3.0;0.0;2.0;2.0
87;1;1760.000000;3544.000000;1.8;590720;1632856;20;3.8;19;13;0.90;0.90;1.9;7.9;29;5.9;0.0;0.90;1.9;1.9;0.90
88;1;1696.000000;5632.000000;1.8;590720;1632856;20;4.1;19;12;2.0;1.00;1.00;7.0;29;6.0;4.0;1.00;1.00;2.0;5.0
89;1;1728.000000;5360.000000;1.8;590720;1632856;20;4.0;19;4.9;8.9;2.9;21;9.9;9.9;5.9;2.9;1.9;1.9;1.9;1.9
90;1;1952.000000;11152.000000;1.8;590720;1632856;20;4.0;19;1.9;13;1.9;18;5.9;8.9;5.9;3.9;1.9;3.9;1.9;1.9
91;1;1728.000000;4864.000000;1.8;590720;1632856;20;3.8;19;2.0;3.0;1.00;20;5.0;13;5.0;12;1.00;1.00;2.0;3.0
92;1;1728.000000;3976.000000;1.8;590720;1632856;20;3.9;19;4.0;0.0;2.0;17;9.0;10;6.0;12;1.00;0.0;6.0;2.0
93;1;1760.000000;6040.000000;1.8;590720;1632856;20;3.8;19;2.9;1.9;0.0;1.9;5.9;9.9;5.9;14;0.90;1.9;20;0.90
94;1;888;7456.000000;1.8;590720;1632856;20;3.9;19;5.9;0.90;1.9;1.9;18;9.9;4.9;13;0.90;1.9;5.9;2.9
95;1;2776.000000;14536.000000;1.8;590720;1632856;20;4.0;19;1.00;12;1.00;2.0;20;10;7.0;6.0;3.0;4.0;6.0;1.00
96;1;1824.000000;3848.000000;1.8;590720;1632856;20;3.8;19;16;2.9;2.9;0.90;4.9;9.9;4.9;0.90;0.90;0.90;20;0.90
97;1;1728.000000;7512.000000;1.8;590720;1632856;20;3.8;19;2.0;2.0;6.0;1.00;11;10;6.0;7.0;6.0;1.00;16;4.0
98;1;1664.000000;7328.000000;1.8;590720;1632856;20;4.1;19;6.0;11;4.0;1.00;8.0;10;4.0;3.0;2.0;2.0;17;1.00
99;1;1968.000000;9376.000000;1.8;590720;1632856;20;3.8;19;4.9;5.9;1.9;0.90;20;9.9;2.9;7.9;4.9;1.9;4.9;1.9
100;1;1840.000000;13424.000000;1.8;590720;1632856;20;3.9;19;8.0;2.0;7.0;4.0;21;10;3.0;1.00;7.0;1.00;5.0;2.0
101;1;1728.000000;4712.000000;1.8;590720;1632856;20;4.0;19;5.9;0.90;8.9;1.9;21;9.9;0.90;2.9;6.9;0.90;5.9;1.9
102;1;1856.000000;6528.000000;1.8;590720;1632856;20;4.0;19;5.9;2.9;3.9;1.9;20;9.9;1.9;9.9;5.9;3.9;4.9;0.90
103;1;1720.000000;6824.000000;1.8;590720;1632856;20;3.9;19;4.9;3.9;3.9;2.9;15;8.9;0.90;8.9;3.9;1.9;11;0.90
104;1;1728.000000;6744.000000;1.8;590720;1632856;20;4.0;19;5.0;1.00;2.0;3.0;5.0;19;3.0;13;5.0;4.0;7.0;1.00
105;1;1016.000000;12904.000000;1.8;590720;1632856;20;4.2;19;7.0;3.0;20;2.0;1.00;10;4.0;13;5.0;3.0;6.0;2.0
106;1;1712.000000;3608.000000;1.8;590720;1632856;20;4.2;19;5.9;3.9;3.9;4.9;1.9;18;0.90;12;1.9;2.9;5.9;14
107;1;1744.000000;7592.000000;1.8;590720;1632856;20;3.9;19;12;3.0;1.00;6.0;1.00;18;5.0;5.0;7.0;2.0;5.0;2.0
108;1;1816.000000;5504.000000;1.8;590720;1632856;20;3.9;19;8.0;2.0;3.0;11;7.0;10;6.0;3.0;2.0;11;7.0;2.0
109;1;1632.000000;6808.000000;1.8;590720;1632856;20;4.0;19;11;0.90;1.9;9.9;13;9.9;11;3.9;0.90;1.9;5.9;0.90
110;1;1752.000000;10224.000000;1.8;590720;1632856;20;4.0;19;16;0.0;0.90;1.9;13;9.9;9.9;0.90;1.9;1.9;7.9;2.9
111;1;2104.000000;8848.000000;1.8;590720;1632856;20;3.8;19;9.0;5.0;3.0;1.00;4.0;11;20;7.0;1.00;1.00;7.0;2.0
112;1;1784.000000;6040.000000;1.8;590720;1632856;20;3.8;19;4.9;1.9;1.9;2.9;2.9;8.9;20;0.90;3.9;8.9;7.9;0.90
113;1;1720.000000;7304.000000;1.8;590720;1632856;20;4.1;19;7.0;1.00;10;1.00;1.00;11;21;3.0;8.0;1.00;6.0;3.0
114;1;3224.000000;7064.000000;1.8;590720;1632856;20;4.1;19;2.9;2.9;14;2.9;1.9;9.9;20;5.9;1.9;2.9;5.9;0.90
115;1;1832.000000;14808.000000;1.8;590720;1632856;20;3.8;19;6.0;4.0;10;4.0;1.00;10;16;7.0;1.00;3.0;5.0;1.00
116;1;1672.000000;3832.000000;1.8;590720;1632856;20;4.0;19;2.9;5.9;6.9;5.9;1.9;9.9;13;3.9;1.9;1.9;5.9;9.9
117;1;3344.000000;4200.000000;1.8;590720;1632856;20;3.9;19;10;7.0;5.0;2.0;5.0;10;4.0;16;4.0;1.00;5.0;3.0
118;1;2624.000000;6448.000000;1.8;590720;1632856;20;3.9;19;13;4.9;1.9;1.9;1.9;9.9;3.9;20;0.90;3.9;5.9;0.90
119;1;1728.000000;6288.000000;1.8;590720;1632856;20;3.8;19;12;5.0;1.00;2.0;6.0;10;4.0;19;2.0;1.00;5.0;1.00
120;1;1944.000000;14512.000000;1.8;590720;1632856;20;3.8;19;6.9;3.9;0.90;6.9;2.9;8.9;4.9;15;3.9;3.9;4.9;1.9
121;1;1672.000000;1920.000000;1.8;590720;1632856;20;3.8;19;1.9;1.9;1.9;14;3.9;13;20;0.90;4.9;1.9;4.9;0.90
122;1;1784.000000;4104.000000;1.8;590720;1632856;20;4.2;19;2.0;3.0;3.0;9.0;1.00;10;15;1.00;13;7.0;6.0;2.0
123;1;1784.000000;4824.000000;1.8;590720;1632856;20;3.7;19;2.0;3.0;6.0;3.0;2.0;9.0;2.0;3.0;18;9.0;6.0;3.0
124;1;1728.000000;6816.000000;1.8;590720;1632856;20;4.0;19;1.9;0.90;20;4.9;1.9;12;3.9;3.9;4.9;8.9;5.9;0.90
125;1;1736.000000;9048.000000;1.8;590720;1632856;20;3.7;19;1.00;2.0;19;5.0;8.0;11;2.0;2.0;5.0;2.0;5.0;3.0
126;1;1672.000000;3752.000000;1.8;590720;1632856;20;3.9;19;2.9;0.90;21;0.90;13;12;0.90;0.90;4.9;1.9;7.9;2.9
127;1;1768.000000;4296.000000;1.8;590720;1632856;20;3.8;19;2.9;1.9;16;1.9;12;9.9;3.9;0.90;8.9;0.90;4.9;2.9
128;1;1784.000000;8536.000000;1.8;590720;1632856;20;3.8;19;3.0;1.00;6.0;2.0;13;12;1.00;2.0;19;2.0;5.0;1.00
129;1;4080.000000;9960.000000;1.8;590720;1632856;20;3.9;19;4.9;0.90;18;0.90;5.9;9.9;12;1.9;7.9;1.9;5.9;1.9
130;1;944;8360.000000;1.8;590720;1632856;20;3.8;19;2.0;1.00;18;1.00;3.0;15;12;1.00;5.0;2.0;6.0;2.0
131;1;4224.000000;3992.000000;1.8;590720;1632856;20;3.8;19;5.0;1.00;5.0;7.0;2.0;10;2.0;1.00;20;7.0;5.0;2.0
132;1;1696.000000;6624.000000;1.8;590720;1632856;20;3.8;19;3.9;0.0;5.9;13;2.9;12;1.9;1.9;20;1.9;6.9;0.90
133;1;1872.000000;7480.000000;1.8;590720;1632856;20;4.1;19;3.0;2.0;6.0;13;5.0;11;3.0;1.00;1.00;2.0;21;2.0
134;1;1744.000000;8536.000000;1.8;590720;1632856;20;3.9;19;0.90;1.9;4.9;2.9;5.9;11;1.9;0.90;2.9;11;21;2.9
135;1;3168.000000;1672.000000;1.8;590720;1632856;20;3.9;19;2.9;0.90;5.9;1.9;4.9;11;2.9;0.90;2.9;13;20;0.90
136;1;3192.000000;1848.000000;1.8;590720;1632856;20;3.8;19;2.0;1.00;5.0;12;5.0;12;1.00;2.0;4.0;2.0;19;3.0
137;1;1624.000000;2904.000000;1.8;590720;1632856;20;4.0;19;2.9;1.9;5.9;13;16;12;3.9;0.90;0.90;2.9;8.9;1.9
138;1;1240.000000;4312.000000;1.8;590720;1632856;20;4.0;19;3.0;1.00;5.0;10;18;13;3.0;1.00;1.00;7.0;9.0;2.0
139;1;1072.000000;7744.000000;1.8;590720;1632856;20;3.9;19;2.9;0.90;1.9;13;20;9.9;2.9;0.90;0.90;5.9;4.9;2.9
140;1;1576.000000;1936.000000;1.8;590720;1632856;20;4.2;19;0.90;3.9;0.90;1.9;21;16;0.90;9.9;1.9;5.9;5.9;2.9
141;1;3120.000000;264;1.8;590720;1632856;20;3.9;19;2.0;0.0;2.0;6.0;20;9.0;7.0;13;2.0;6.0;5.0;5.0
142;1;7096.000000;8448.000000;1.8;590720;1632856;20;4.2;19;19;0.90;12;4.9;2.9;11;2.9;1.9;1.9;3.9;5.9;3.9
143;1;1648.000000;5944.000000;1.8;590720;1632856;20;4.0;19;20;5.9;1.9;2.9;1.9;12;4.9;6.9;0.90;5.9;5.9;1.9
144;1;1768.000000;2608.000000;1.8;590720;1632856;20;4.0;19;15;8.0;1.00;4.0;2.0;11;2.0;2.0;2.0;7.0;5.0;14
145;1;880;5016.000000;1.8;590720;1632856;20;4.1;19;4.0;4.0;2.0;18;1.00;10;13;4.0;1.00;5.0;6.0;2.0
146;1;1848.000000;3696.000000;1.8;590720;1632856;20;4.0;19;0.90;1.9;1.9;21;2.9;12;14;0.90;0.90;6.9;7.9;1.9
147;1;2736.000000;7232.000000;1.8;590720;1632856;20;3.8;19;6.0;1.00;1.00;5.0;5.0;13;10;4.0;1.00;1.00;17;2.0
148;1;1720.000000;2992.000000;1.8;590720;1632856;20;3.8;19;1.00;6.0;3.0;1.00;8.0;10;3.0;8.0;3.0;2.0;18;6.0
149;1;800;3328.000000;1.8;590720;1632856;20;3.8;19;2.0;2.0;3.0;2.0;14;13;4.0;4.0;12;1.00;10;2.0
150;1;1712.000000;10256.000000;1.8;590720;1632856;20;3.8;19;1.9;2.9;3.9;0.90;8.9;11;3.9;0.90;9.9;0.90;6.9;16
151;1;1696.000000;7272.000000;1.8;590720;1632856;20;4.2;19;1.9;3.9;13;1.9;0.90;12;3.9;3.9;1.9;1.9;5.9;22
152;1;1632.000000;5000.000000;1.8;590720;1632856;20;4.1;19;2.0;5.0;13;2.0;2.0;10;7.0;2.0;3.0;5.0;6.0;18
153;1;1616.000000;2760.000000;1.8;590720;1632856;20;4.0;19;4.0;5.0;6.0;1.00;2.0;10;12;4.0;21;1.00;5.0;1.00
154;1;1640.000000;5512.000000;1.8;590720;1632856;20;4.3;19;7.9;5.9;1.9;1.9;0.90;9.9;8.9;2.9;21;0.90;6.9;2.9
155;1;1672.000000;6328.000000;1.8;590720;1632856;20;4.3;19;13;2.0;17;2.0;6.0;11;4.0;0.0;5.0;4.0;7.0;3.0
156;1;1672.000000;8200.000000;1.8;590720;1632856;20;4.3;19;2.9;5.9;13;1.9;4.9;9.9;1.9;0.90;22;2.9;6.9;1.9
157;1;1640.000000;4400.000000;1.8;590720;1632856;20;3.8;19;0.90;0.90;20;8.9;3.9;11;0.90;1.9;2.9;6.9;4.9;1.9
158;1;1672.000000;1920.000000;1.8;590720;1632856;20;4.1;19;3.9;3.9;20;2.9;2.9;12;5.9;1.9;6.9;1.9;7.9;0.90
159;1;2416.000000;5632.000000;1.8;590720;1632856;20;4.1;19;7.0;2.0;11;1.00;2.0;10;1.00;5.0;16;5.0;11;2.0
160;1;1640.000000;6952.000000;1.8;590720;1632856;20;3.8;19;9.9;2.9;2.9;2.9;18;12;2.9;0.90;3.9;0.90;5.9;1.9
161;1;1728.000000;7368.000000;1.8;590720;1632856;20;3.8;19;10;2.0;2.0;2.0;19;14;3.0;3.0;4.0;2.0;5.0;1.00
162;1;912;8760.000000;1.8;590720;1632856;20;3.8;19;3.0;1.00;2.0;1.00;13;12;2.0;19;1.00;4.0;7.0;2.0
163;1;1672.000000;6264.000000;1.8;590720;1632856;20;3.8;19;0.90;4.9;1.9;20;13;16;1.9;0.90;0.90;0.90;5.9;3.9
164;1;1616.000000;2600.000000;1.8;590720;1632856;20;3.8;19;3.0;2.0;1.00;20;12;13;1.00;2.0;4.0;5.0;5.0;0.0
165;1;2544.000000;10304.000000;1.8;590720;1632856;20;3.8;19;1.00;4.0;1.00;13;10;12;4.0;6.0;3.0;2.0;11;2.0
166;1;888;12352.000000;1.8;590720;1632856;20;3.9;19;2.0;4.0;3.0;13;5.0;10;3.0;3.0;1.00;5.0;20;4.0
167;1;1672.000000;4288.000000;1.8;590720;1632856;20;4.0;19;3.0;5.0;7.0;4.0;19;11;2.0;3.0;3.0;5.0;12;3.0
168;1;1672.000000;8992.000000;1.8;590720;1632856;20;4.0;19;0.90;1.9;13;2.9;21;9.9;4.9;3.9;0.90;0.90;4.9;1.9
169;1;1584.000000;4000.000000;1.8;590720;1632856;20;3.9;19;3.9;4.9;7.9;1.9;20;9.9;0.90;2.9;6.9;0.90;5.9;1.9
170;1;1672.000000;4280.000000;1.8;590720;1632856;20;4.0;19;3.9;5.9;13;2.9;2.9;9.9;2.9;9.9;1.9;1.9;14;0.90
171;1;1608.000000;2520.000000;1.8;590720;1632856;20;3.8;19;2.0;8.0;13;2.0;4.0;10;2.0;20;1.00;2.0;5.0;1.00
172;1;2512.000000;7696.000000;1.8;590720;1632856;20;4.1;19;2.0;10;1.00;6.0;18;10;5.0;5.0;1.00;4.0;5.0;3.0
173;1;864;3784.000000;1.8;590720;1632856;20;4.1;19;1.9;7.9;1.9;13;0.90;11;11;7.9;1.9;7.9;4.9;1.9
174;1;1976.000000;7624.000000;1.8;590720;1632856;20;4.1;19;4.0;1.00;1.00;21;11;10;2.0;6.0;6.0;2.0;6.0;2.0
175;1;1584.000000;1320.000000;1.8;590720;1632856;20;4.0;19;2.9;2.9;7.9;21;0.90;9.9;3.9;4.9;8.9;0.90;4.9;1.9
176;1;1728.000000;8320.000000;1.8;590720;1632856;20;4.1;19;8.0;4.0;5.0;20;2.0;10;3.0;3.0;5.0;5.0;5.0;1.00
177;1;1616.000000;2504.000000;1.8;590720;1632856;20;3.9;19;5.9;9.9;2.9;0.90;21;9.9;0.90;3.9;3.9;3.9;4.9;1.9
