time;nof_ue;dl_brate;ul_brate;proc_rmem;proc_rmem_kB;proc_vmem_kB;sys_mem;system_load;thread_count;cpu_0;cpu_1;cpu_2;cpu_3;cpu_4;cpu_5;cpu_6;cpu_7;cpu_8;cpu_9;cpu_10;cpu_11
16;0;0.0;0.0;1.8;579676;1561716;17;3.8;19;2.9;3.9;0.90;13;0.0;30;0.90;1.9;0.90;4.9;2.9;4.9
17;0;0.0;0.0;1.8;579676;1561716;17;4.0;19;2.9;1.9;0.90;2.9;0.90;31;3.9;14;1.9;4.9;0.90;4.9
18;0;0.0;0.0;1.8;579676;1561716;17;3.9;19;4.0;9.0;1.00;1.00;2.0;31;1.00;10;1.00;5.0;2.0;5.0
19;0;0.0;0.0;1.8;579676;1561716;17;3.9;19;20;13;0.90;1.9;0.90;9.9;3.9;0.90;0.90;4.9;2.9;8.9
20;0;0.0;0.0;1.8;579676;1561716;17;3.9;19;21;7.0;2.0;3.0;1.00;10;2.0;10;3.0;4.0;1.00;6.0
21;0;0.0;0.0;1.8;579676;1561716;17;3.8;19;12;2.0;3.0;3.0;1.00;11;2.0;13;3.0;13;1.00;5.0
22;0;0.0;0.0;1.8;579676;1561716;17;3.7;19;0.90;0.0;2.9;20;0.90;9.9;1.9;12;1.9;3.9;1.9;7.9
23;0;0.0;0.0;1.8;579676;1561716;17;3.8;19;2.0;1.00;4.0;20;2.0;10;3.0;12;2.0;5.0;1.00;4.0
24;0;0.0;0.0;1.8;579676;1561716;17;3.8;19;3.0;2.0;4.0;20;2.0;9.0;2.0;10;0.0;4.0;1.00;8.0
25;0;0.0;0.0;1.8;579676;1561716;17;3.8;19;2.9;1.9;3.9;20;0.90;12;1.9;3.9;8.9;4.9;0.90;4.9
26;0;0.0;0.0;1.8;579676;1561716;17;3.7;19;3.0;2.0;1.00;4.0;1.00;10;4.0;2.0;13;21;2.0;8.0
27;0;0.0;0.0;1.8;579676;1561716;17;3.8;19;2.9;0.90;8.9;7.9;0.90;8.9;3.9;0.90;4.9;20;0.90;4.9
28;0;0.0;0.0;1.8;579676;1561716;17;3.8;19;2.0;2.0;10;6.0;1.00;10;1.00;1.00;3.0;19;5.0;9.0
29;0;0.0;0.0;1.8;579676;1561716;17;3.8;19;6.9;0.90;1.9;3.9;1.9;9.9;2.9;0.0;0.90;20;12;5.9
30;0;0.0;0.0;1.8;579676;1561716;17;3.8;19;0.0;4.0;3.0;5.0;0.0;10;1.00;11;3.0;20;3.0;7.0
31;0;0.0;0.0;1.8;579676;1561716;17;3.8;19;0.90;9.9;1.9;4.9;2.9;9.9;3.9;2.9;1.9;21;2.9;6.9
32;0;0.0;0.0;1.8;579676;1561716;17;3.8;19;4.0;12;2.0;4.0;2.0;10;1.00;1.00;2.0;20;2.0;8.0
33;0;0.0;0.0;1.8;579676;1561716;17;3.7;19;3.0;0.0;1.00;5.0;2.0;9.0;4.0;13;1.00;20;1.00;5.0
34;0;0.0;0.0;1.8;579676;1561716;17;3.8;19;2.0;2.0;3.0;5.0;1.00;10;1.00;13;1.00;20;2.0;10
35;0;0.0;0.0;1.8;579676;1561716;17;3.8;19;4.0;1.00;3.0;8.0;7.0;13;3.0;13;3.0;5.0;6.0;5.0
36;0;0.0;0.0;1.8;579676;1561716;17;3.8;19;0.90;0.0;0.90;4.9;20;9.9;4.9;8.9;0.90;1.9;3.9;7.9
37;0;0.0;0.0;1.8;579676;1561716;17;3.8;19;3.9;1.9;1.9;3.9;21;9.9;11;0.90;0.90;2.9;0.90;6.9
38;0;0.0;0.0;1.8;579676;1561716;17;3.8;19;6.9;2.9;0.90;4.9;20;8.9;12;1.9;1.9;1.9;0.90;4.9
39;0;0.0;0.0;1.8;579676;1561716;17;4.0;19;13;2.0;2.0;6.0;20;10;1.00;1.00;2.0;1.00;2.0;8.0
40;0;0.0;0.0;1.8;579676;1561716;17;3.8;19;13;1.00;4.0;8.0;21;10;3.0;1.00;1.00;1.00;2.0;7.0
41;0;0.0;0.0;1.8;579676;1561716;17;4.1;19;11;3.9;3.9;6.9;2.9;9.9;3.9;18;0.90;2.9;1.9;7.9
42;0;0.0;0.0;1.8;579676;1561716;17;3.8;19;17;1.9;0.90;4.9;0.90;9.9;0.90;6.9;2.9;13;0.90;5.9
43;0;0.0;0.0;1.8;579676;1561716;17;3.9;19;16;0.90;0.90;6.9;1.9;9.9;2.9;15;2.9;2.9;0.90;6.9
44;0;0.0;0.0;1.8;579676;1561716;17;3.9;19;13;2.0;16;5.0;2.0;10;4.0;8.0;2.0;1.00;2.0;4.0
45;0;0.0;0.0;1.8;579676;1561716;17;3.8;19;7.0;1.00;21;8.0;1.00;9.0;5.0;5.0;1.00;3.0;2.0;6.0
46;0;0.0;0.0;1.8;579676;1561716;17;3.8;19;8.9;1.9;19;6.9;0.90;9.9;1.9;2.9;1.9;2.9;0.90;5.9
47;0;0.0;0.0;1.8;579676;1561716;17;3.8;19;13;1.9;21;5.9;2.9;9.9;0.90;1.9;0.90;3.9;1.9;5.9
48;0;0.0;0.0;1.8;579676;1561716;17;3.8;19;13;3.0;20;7.0;1.00;10;1.00;1.00;2.0;2.0;2.0;5.0
49;0;0.0;0.0;1.8;579676;1561716;17;3.9;19;12;1.00;1.00;5.0;1.00;10;4.0;2.0;20;3.0;4.0;8.0
50;0;0.0;0.0;1.8;579676;1561716;17;4.1;19;9.0;3.0;2.0;8.0;2.0;9.0;8.0;1.00;21;1.00;1.00;5.0
51;0;0.0;0.0;1.8;579676;1561716;17;3.8;19;2.0;2.0;1.00;5.0;1.00;10;13;1.00;20;2.0;4.0;5.0
52;0;0.0;0.0;1.8;579676;1561716;17;4.0;19;1.9;2.9;1.9;6.9;0.90;9.9;13;4.9;20;1.9;0.90;6.9
53;0;0.0;0.0;1.8;579676;1561716;17;3.7;19;3.0;6.0;1.00;5.0;2.0;10;1.00;3.0;12;18;4.0;5.0
54;0;0.0;0.0;1.8;579676;1561716;17;3.8;19;0.0;2.9;2.9;6.9;0.90;9.9;1.9;1.9;9.9;20;1.9;4.9
55;0;0.0;0.0;1.8;579676;1561716;17;3.8;19;8.0;3.0;4.0;5.0;1.00;9.0;2.0;1.00;1.00;20;4.0;7.0
56;0;0.0;0.0;1.8;579676;1561716;17;3.8;19;0.90;3.9;0.0;7.9;12;9.9;1.9;3.9;0.90;21;1.9;4.9
57;0;0.0;0.0;1.8;579676;1561716;17;3.8;19;0.90;0.0;1.9;3.9;12;8.9;0.90;0.90;1.9;20;7.9;4.9
58;0;0.0;0.0;1.8;579676;1561716;17;3.8;19;3.0;3.0;2.0;5.0;12;10;1.00;1.00;2.0;20;2.0;7.0
59;0;0.0;0.0;1.8;579676;1561716;17;3.8;19;1.9;1.9;1.9;4.9;11;9.9;1.9;1.9;0.90;20;4.9;5.9
60;0;0.0;0.0;1.8;579676;1561716;17;3.8;19;7.0;4.0;1.00;5.0;1.00;9.0;2.0;3.0;1.00;21;9.0;5.0
61;0;0.0;0.0;1.8;579676;1561716;17;3.8;19;13;1.00;3.0;4.0;3.0;10;1.00;0.0;1.00;20;2.0;7.0
62;0;0.0;0.0;1.8;579676;1561716;17;3.8;19;12;0.90;0.90;4.9;1.9;9.9;2.9;0.90;1.9;20;2.9;7.9
63;0;0.0;0.0;1.8;579676;1561716;17;3.8;19;4.0;4.0;1.00;5.0;10;10;7.0;9.0;2.0;10;5.0;5.0
64;0;0.0;0.0;1.8;579676;1561716;17;3.9;19;2.0;13;2.0;5.0;20;10;1.00;3.0;1.00;2.0;1.00;10
65;0;0.0;0.0;1.8;579676;1561716;17;3.9;19;0.90;12;1.9;4.9;4.9;8.9;0.90;6.9;0.90;0.90;21;4.9
66;0;0.0;0.0;1.8;579676;1561716;17;3.8;19;3.0;4.0;2.0;4.0;14;10;1.00;11;1.00;2.0;7.0;8.0
67;0;0.0;0.0;1.8;579676;1561716;17;3.8;19;3.9;1.9;3.9;4.9;21;9.9;0.90;9.9;1.9;1.9;1.9;6.9
68;0;0.0;0.0;1.8;579676;1561716;17;3.8;19;1.00;2.0;4.0;6.0;20;10;0.0;1.00;11;2.0;1.00;7.0
69;0;0.0;0.0;1.8;579676;1561716;17;3.8;19;2.9;2.9;1.9;4.9;20;9.9;2.9;2.9;12;0.90;0.90;4.9
70;0;0.0;0.0;1.8;579676;1561716;17;3.9;19;0.90;5.9;0.90;6.9;20;8.9;2.9;1.9;8.9;5.9;1.9;7.9
71;0;0.0;0.0;1.8;579676;1561716;17;3.8;19;1.9;5.9;0.90;4.9;7.9;9.9;6.9;3.9;0.90;2.9;12;4.9
72;0;0.0;0.0;1.8;579676;1561716;17;3.8;19;5.9;15;1.9;5.9;1.9;12;8.9;4.9;0.90;2.9;1.9;4.9
73;0;0.0;0.0;1.8;579676;1561716;17;3.8;19;4.0;1.00;2.0;21;2.0;12;10;2.0;1.00;8.0;1.00;6.0
74;0;0.0;0.0;1.8;579676;1561716;17;3.8;19;12;4.0;1.00;20;1.00;9.0;1.00;4.0;1.00;4.0;2.0;5.0
75;0;0.0;0.0;1.8;579676;1561716;17;3.8;19;13;2.0;3.0;17;2.0;10;3.0;3.0;1.00;8.0;1.00;8.0
76;0;0.0;0.0;1.8;579676;1561716;17;3.8;19;3.9;3.9;2.9;3.9;0.90;9.9;12;0.90;1.9;20;0.90;5.9
77;0;0.0;0.0;1.8;579676;1561716;17;3.8;19;11;1.00;2.0;5.0;3.0;10;2.0;1.00;1.00;21;1.00;8.0
78;0;0.0;0.0;1.8;579676;1561716;17;3.8;19;7.0;2.0;1.00;4.0;1.00;10;3.0;11;1.00;20;3.0;5.0
79;0;0.0;0.0;1.8;579676;1561716;17;3.8;19;2.9;0.90;0.90;4.9;5.9;9.9;2.9;5.9;1.9;20;0.90;9.9
80;0;0.0;0.0;1.8;579676;1561716;17;3.9;19;4.0;4.0;2.0;4.0;2.0;9.0;9.0;5.0;12;7.0;2.0;5.0
81;0;0.0;0.0;1.8;579676;1561716;17;3.9;19;11;2.9;2.9;5.9;1.9;9.9;4.9;1.9;0.90;0.90;21;7.9
82;0;0.0;0.0;1.8;579676;1561716;17;3.8;19;3.0;4.0;2.0;5.0;16;10;7.0;5.0;1.00;4.0;6.0;7.0
83;1;724;4417.633301;1.8;586268;1563604;17;4.0;19;1.9;1.9;1.9;4.9;20;13;0.90;4.9;8.9;2.9;0.90;4.9
84;1;16;0.0;1.8;586268;1563604;17;3.9;19;1.00;9.0;1.00;5.0;21;10;1.00;4.0;2.0;4.0;10;6.0
85;1;32;0.0;1.8;586268;1563604;17;4.0;19;6.9;0.90;0.90;4.9;20;12;0.90;1.9;0.90;5.9;6.9;7.9
86;1;0.0;0.0;1.8;586268;1563604;17;3.8;19;5.9;4.9;1.9;4.9;0.90;9.9;7.9;20;0.90;3.9;1.9;4.9
87;1;0.0;0.0;1.8;586268;1563604;17;3.9;19;5.0;2.0;11;6.0;2.0;11;10;9.0;1.00;4.0;1.00;8.0
88;1;0.0;0.0;1.8;586268;1563604;17;3.8;19;1.9;3.9;20;2.9;0.90;9.9;12;3.9;1.9;4.9;2.9;6.9
89;1;0.0;0.0;1.8;586268;1563604;17;3.8;19;6.9;1.9;18;2.9;0.90;9.9;5.9;2.9;0.90;4.9;1.9;8.9
90;2;4099.173340;22280.992188;1.8;588380;1565492;17;4.0;19;2.0;9.0;1.00;5.0;2.0;10;6.0;21;1.00;7.0;2.0;5.0
91;2;3760.000000;5456.000000;1.8;592868;1569268;17;3.9;19;0.90;13;1.9;6.9;2.9;9.9;1.9;5.9;0.0;15;0.90;11
92;2;1040.000000;4632.000000;1.8;592868;1569268;17;3.9;19;1.00;8.0;1.00;14;8.0;10;1.00;1.00;1.00;13;4.0;6.0
93;2;832;4488.000000;1.8;592868;1569268;17;4.1;19;3.0;4.0;8.0;13;5.0;10;8.0;2.0;4.0;5.0;7.0;7.0
94;2;1152.000000;7392.000000;1.8;592868;1569268;17;4.0;19;14;13;6.0;1.00;3.0;10;3.0;1.00;3.0;6.0;3.0;6.0
95;2;0.0;0.0;1.8;592868;1569268;17;4.1;19;2.0;13;4.0;1.00;2.0;10;3.0;1.00;21;5.0;1.00;8.0
96;2;0.0;0.0;1.8;592868;1569268;17;4.1;19;2.0;13;2.0;1.00;2.0;10;4.0;3.0;20;6.0;3.0;6.0
97;2;0.0;0.0;1.8;592868;1569268;17;4.1;19;1.00;13;8.0;1.00;1.00;10;1.00;2.0;22;6.0;2.0;5.0
98;2;4917.749023;66770.562500;1.8;593216;1565492;17;4.0;19;2.9;11;0.90;3.9;5.9;9.9;1.9;4.9;14;4.9;3.9;7.9
99;2;856;2816.000000;1.8;593216;1565492;17;3.9;19;8.0;2.0;5.0;2.0;10;12;8.0;4.0;2.0;5.0;4.0;9.0
100;2;952;4696.000000;1.8;593216;1565492;17;3.8;19;0.90;6.9;3.9;1.9;4.9;13;3.9;5.9;16;4.9;0.90;0.90
101;2;888;2832.000000;1.8;593216;1565492;17;3.8;19;0.0;3.9;1.9;5.9;1.9;13;2.9;12;7.9;15;0.0;1.9
102;2;944;3608.000000;1.8;593216;1565492;17;3.7;19;1.9;2.9;0.90;16;3.9;13;2.9;13;0.90;8.9;0.90;0.90
103;2;1112.000000;7440.000000;1.8;593216;1565492;17;3.8;19;6.0;3.0;1.00;6.0;1.00;13;1.00;2.0;7.0;20;2.0;2.0
104;2;1728.000000;6000.000000;1.8;593216;1565492;17;3.8;19;8.9;0.90;0.90;20;3.9;14;7.9;0.90;0.90;4.9;2.9;2.9
105;2;1784.000000;11248.000000;1.8;593216;1565492;17;3.6;19;7.0;2.0;1.00;20;1.00;13;3.0;4.0;7.0;5.0;3.0;0.0
106;2;1728.000000;6632.000000;1.8;593216;1565492;17;3.8;19;8.0;1.00;1.00;16;2.0;13;5.0;1.00;1.00;9.0;1.00;4.0
107;2;1720.000000;5816.000000;1.8;593216;1565492;17;3.6;19;3.9;1.9;0.90;3.9;0.90;13;1.9;9.9;1.9;20;3.9;6.9
108;3;1080.000000;7895.288086;1.8;595064;1565492;17;3.8;19;3.9;4.9;0.90;4.9;1.9;14;2.9;13;0.90;20;1.9;0.90
109;3;1696.000000;5640.000000;1.8;595064;1631028;17;3.7;19;2.0;0.0;2.0;5.0;3.0;13;1.00;9.0;1.00;20;6.0;1.00
110;2;1752.000000;9832.000000;1.8;595064;1631028;17;4.0;19;1.00;12;0.0;17;2.0;10;2.0;5.0;3.0;9.0;2.0;8.0
111;3;1728.000000;8938.039062;1.8;595064;1631028;17;3.8;19;0.90;2.9;8.9;20;4.9;9.9;2.9;0.90;4.9;4.9;1.9;5.9
112;2;1792.000000;13944.000000;1.8;595064;1631028;17;4.0;19;0.90;1.9;5.9;17;0.90;9.9;0.90;4.9;7.9;7.9;2.9;6.9
113;1;1848.000000;12368.000000;1.8;593276;1629140;17;3.8;19;2.0;1.00;3.0;5.0;3.0;11;13;2.0;11;8.0;4.0;6.0
114;1;1728.000000;7968.000000;1.8;593276;1629140;17;3.9;19;11;4.9;1.9;4.9;0.90;9.9;5.9;2.9;0.90;20;2.9;4.9
115;1;2496.000000;8232.000000;1.8;593276;1629140;17;3.8;19;4.0;2.0;1.00;5.0;2.0;13;11;3.0;7.0;9.0;5.0;11
116;1;1728.000000;5280.000000;1.8;593276;1629140;17;3.9;19;12;1.9;0.90;4.9;1.9;9.9;1.9;2.9;20;2.9;0.90;6.9
117;1;1880.000000;10400.000000;1.8;593276;1629140;17;4.0;19;13;9.0;1.00;6.0;2.0;10;4.0;3.0;8.0;5.0;5.0;6.0
118;1;1952.000000;13416.000000;1.8;593276;1629140;17;3.8;19;4.9;2.9;0.0;3.9;0.90;9.9;1.9;2.9;13;17;2.9;4.9
119;1;1728.000000;9656.000000;1.8;593276;1629140;17;3.9;19;1.9;1.9;1.9;4.9;3.9;11;0.90;0.90;13;20;2.9;4.9
120;1;1776.000000;10224.000000;1.8;593276;1629140;17;3.8;19;6.0;6.0;13;5.0;2.0;10;8.0;1.00;1.00;9.0;3.0;6.0
121;1;1728.000000;4480.000000;1.8;593276;1629140;17;3.9;19;13;1.9;19;4.9;2.9;9.9;0.90;1.9;0.90;0.90;3.9;4.9
122;2;2382.848389;14651.946289;1.8;593276;1629140;17;3.9;19;13;2.9;0.90;5.9;21;12;0.90;0.90;2.9;2.9;1.9;5.9
123;2;1944.000000;16504.000000;1.8;593276;1629140;17;4.0;19;12;3.0;14;5.0;8.0;10;1.00;1.00;1.00;3.0;5.0;6.0
124;2;1696.000000;11880.000000;1.8;593276;1629140;17;3.8;19;6.9;3.9;5.9;4.9;0.90;11;6.9;1.9;16;1.9;3.9;5.9
125;2;1784.000000;4880.000000;1.8;593276;1629140;17;3.9;19;8.9;0.90;0.90;4.9;4.9;12;3.9;1.9;20;1.9;0.90;4.9
126;2;1728.000000;6200.000000;1.8;593276;1629140;17;4.1;19;2.0;6.0;3.0;6.0;11;10;2.0;0.0;10;5.0;12;6.0
127;2;1720.000000;7016.000000;1.8;593276;1629140;17;4.0;19;20;1.00;1.00;5.0;14;10;2.0;2.0;6.0;2.0;3.0;6.0
128;2;2024.000000;17000.000000;1.8;593276;1629140;17;4.0;19;22;4.0;3.0;6.0;1.00;12;7.0;8.0;1.00;2.0;1.00;6.0
129;2;1744.000000;8784.000000;1.8;593276;1629140;17;3.9;19;1.9;3.9;18;4.9;2.9;9.9;3.9;9.9;1.9;2.9;6.9;5.9
130;2;1840.000000;5776.000000;1.8;593276;1629140;17;3.9;19;0.90;3.9;1.9;4.9;1.9;9.9;0.90;12;1.9;3.9;20;5.9
131;2;1784.000000;4776.000000;1.8;593276;1629140;17;3.8;19;1.00;1.00;2.0;5.0;4.0;11;2.0;12;1.00;4.0;20;7.0
132;2;1784.000000;4104.000000;1.8;593276;1629140;17;3.8;19;11;4.0;2.0;5.0;1.00;10;2.0;2.0;1.00;4.0;21;5.0
133;2;1784.000000;12400.000000;1.8;593276;1629140;17;4.0;19;11;2.9;19;4.9;2.9;11;2.9;0.90;1.9;1.9;2.9;5.9
134;2;1728.000000;8192.000000;1.8;593276;1629140;17;4.0;19;6.9;15;8.9;4.9;0.90;13;0.90;8.9;1.9;1.9;0.90;5.9
135;2;1840.000000;6272.000000;1.8;593276;1629140;17;4.1;19;13;22;3.0;6.0;3.0;10;1.00;2.0;2.0;1.00;5.0;7.0
136;2;944;3840.000000;1.8;593276;1629140;17;4.0;19;12;1.00;2.0;8.0;1.00;18;2.0;1.00;2.0;1.00;1.00;19
137;2;1784.000000;7000.000000;1.8;593276;1629140;17;4.1;19;0.90;3.9;2.9;4.9;4.9;31;3.9;8.9;2.9;0.90;0.90;5.9
138;2;1728.000000;8296.000000;1.8;593276;1629140;17;4.1;19;0.90;0.90;0.90;7.9;0.90;32;1.9;12;2.9;0.90;1.9;6.9
139;2;1728.000000;8576.000000;1.8;593276;1629140;17;4.1;19;1.00;3.0;13;8.0;4.0;27;2.0;2.0;5.0;3.0;1.00;6.0
140;2;1688.000000;10304.000000;1.8;593276;1629140;17;3.9;19;0.90;3.9;6.9;7.9;0.90;9.9;1.9;2.9;8.9;20;0.90;5.9
141;2;1696.000000;6800.000000;1.8;593276;1629140;17;3.8;19;1.00;2.0;13;14;5.0;9.0;1.00;2.0;0.0;11;1.00;6.0
142;2;1784.000000;3880.000000;1.8;593276;1629140;17;3.8;19;1.9;1.9;13;7.9;0.90;9.9;1.9;2.9;2.9;19;1.9;5.9
143;2;1728.000000;5664.000000;1.8;593276;1629140;17;3.9;19;8.9;2.9;1.9;7.9;0.90;9.9;1.9;3.9;0.90;20;0.90;4.9
144;2;1696.000000;11776.000000;1.8;593276;1629140;17;4.0;19;3.0;4.0;20;5.0;3.0;10;2.0;5.0;8.0;3.0;2.0;6.0
145;2;1784.000000;7368.000000;1.8;593276;1629140;17;3.9;19;4.9;0.90;3.9;5.9;3.9;8.9;4.9;0.90;3.9;18;4.9;5.9
146;2;1752.000000;4168.000000;1.8;593276;1629140;17;3.9;19;2.0;1.00;15;5.0;4.0;12;1.00;2.0;4.0;4.0;9.0;12
147;3;2912.630615;11295.269531;1.8;595120;1629140;17;3.7;19;2.9;0.90;8.9;18;1.9;13;6.9;1.9;4.9;4.9;1.9;0.0
148;3;1744.000000;5568.000000;1.8;595120;1629140;17;3.7;19;3.0;1.00;3.0;10;2.0;13;1.00;10;4.0;16;3.0;1.00
149;3;1832.000000;10480.000000;1.8;595120;1629140;17;3.8;19;5.9;0.0;1.9;4.9;1.9;11;0.90;12;0.90;20;1.9;4.9
150;3;1784.000000;4184.000000;1.8;595120;1629140;17;3.9;19;3.0;2.0;3.0;5.0;1.00;9.0;3.0;13;1.00;20;1.00;5.0
151;3;1696.000000;6296.000000;1.8;595120;1629140;17;3.9;19;3.9;5.9;1.9;14;1.9;9.9;1.9;9.9;6.9;11;1.9;8.9
152;2;1672.000000;3448.000000;1.8;595120;1629140;17;4.0;19;2.9;9.9;0.90;20;1.9;9.9;1.9;5.9;1.9;4.9;3.9;5.9
153;2;1728.000000;9480.000000;1.8;595120;1629140;17;3.8;19;9.0;2.0;1.00;6.0;1.00;11;4.0;2.0;16;6.0;2.0;8.0
154;2;1728.000000;7056.000000;1.8;595120;1629140;17;3.9;19;13;1.9;3.9;2.9;0.90;8.9;0.90;2.9;21;5.9;1.9;5.9
155;2;1784.000000;6456.000000;1.8;595120;1629140;17;3.9;19;12;3.0;1.00;18;1.00;10;3.0;1.00;2.0;8.0;4.0;6.0
156;2;1880.000000;4808.000000;1.8;595120;1629140;17;3.9;19;11;1.9;0.90;13;1.9;9.9;1.9;0.90;0.90;15;2.9;4.9
157;2;1856.000000;2552.000000;1.8;595120;1629140;17;3.8;19;2.0;2.0;5.0;5.0;2.0;10;2.0;2.0;12;21;4.0;6.0
158;2;1792.000000;4792.000000;1.8;595120;1629140;17;3.8;19;4.0;1.00;6.0;7.0;1.00;9.0;4.0;2.0;4.0;20;3.0;5.0
159;2;1728.000000;4016.000000;1.8;595120;1629140;17;3.8;19;12;4.0;2.0;9.0;2.0;10;2.0;1.00;1.00;17;4.0;6.0
160;2;1800.000000;3392.000000;1.8;595120;1629140;17;3.9;19;4.9;0.90;5.9;20;1.9;9.9;1.9;2.9;6.9;4.9;1.9;4.9
161;2;2064.000000;8112.000000;1.8;595120;1629140;17;3.8;19;0.90;3.9;3.9;20;2.9;8.9;1.9;0.90;11;5.9;1.9;5.9
162;2;1744.000000;2536.000000;1.8;595120;1629140;17;3.7;19;2.0;2.0;5.0;7.0;3.0;13;1.00;1.00;7.0;3.0;5.0;16
163;2;1728.000000;5208.000000;1.8;595120;1629140;17;3.8;19;1.9;4.9;2.9;1.9;20;14;1.9;6.9;4.9;0.90;4.9;1.9
164;2;1728.000000;4464.000000;1.8;595120;1629140;17;3.8;19;3.0;6.0;2.0;2.0;21;13;2.0;7.0;3.0;2.0;6.0;1.00
165;2;1784.000000;4392.000000;1.8;595120;1629140;17;3.8;19;0.90;1.9;0.90;1.9;13;18;4.9;2.9;1.9;11;2.9;4.9
166;2;1952.000000;10640.000000;1.8;595120;1629140;17;3.9;19;5.0;14;2.0;1.00;2.0;10;3.0;1.00;7.0;7.0;7.0;11
167;2;1696.000000;4176.000000;1.8;595120;1629140;17;3.9;19;3.0;4.0;1.00;1.00;4.0;10;1.00;2.0;13;1.00;18;10
168;2;904;6184.000000;1.8;595120;1629140;17;3.9;19;3.9;0.0;2.9;3.9;20;9.9;0.90;0.90;14;0.90;0.90;11
169;2;1728.000000;5336.000000;1.8;595120;1629140;17;3.8;19;11;4.0;2.0;3.0;11;10;2.0;1.00;13;2.0;1.00;10
170;2;1784.000000;9432.000000;1.8;595120;1629140;17;4.0;19;19;0.90;9.9;0.90;2.9;9.9;3.9;2.9;3.9;0.90;2.9;11
171;2;2448.000000;10304.000000;1.8;595120;1629140;17;3.9;19;18;3.0;2.0;9.0;1.00;10;3.0;2.0;5.0;1.00;3.0;12
172;2;2592.000000;3784.000000;1.8;595120;1629140;17;3.9;19;7.0;3.0;4.0;5.0;2.0;10;3.0;1.00;16;9.0;1.00;10
173;3;2274.505615;11485.269531;1.8;595120;1629140;17;4.0;19;2.0;11;7.0;2.0;1.00;11;3.0;2.0;14;4.0;2.0;11
174;3;1744.000000;7728.000000;1.8;595120;1629140;17;3.9;19;1.9;8.9;1.9;20;2.9;9.9;1.9;3.9;1.9;0.90;2.9;12
175;3;1824.000000;6992.000000;1.8;595120;1629140;17;4.0;19;0.90;1.9;4.9;20;1.9;9.9;0.90;2.9;2.9;0.0;13;11
176;3;1864.000000;15064.000000;1.8;595120;1629140;17;4.0;19;1.00;1.00;1.00;9.0;2.0;11;10;5.0;3.0;15;0.0;11
177;2;1728.000000;4008.000000;1.8;595120;1629140;17;4.1;19;3.9;9.9;4.9;0.90;2.9;9.9;4.9;21;0.90;0.90;2.9;11
178;2;1784.000000;6176.000000;1.8;595120;1629140;17;4.0;19;4.9;11;0.90;3.9;0.90;9.9;1.9;21;2.9;0.90;0.90;9.9
179;2;1784.000000;9320.000000;1.8;595120;1629140;17;4.0;19;6.0;1.00;1.00;2.0;2.0;11;12;20;0.0;1.00;1.00;11
