time;nof_ue;dl_brate;ul_brate;proc_rmem;proc_rmem_kB;proc_vmem_kB;sys_mem;system_load;thread_count;cpu_0;cpu_1;cpu_2;cpu_3;cpu_4;cpu_5;cpu_6;cpu_7;cpu_8;cpu_9;cpu_10;cpu_11
30;1;1000.000000;176;1.8;590740;1632920;12;3.9;19;3.0;8.0;10;6.0;3.0;9.0;2.0;18;3.0;7.0;2.0;6.0
31;1;1032.000000;176;1.8;590740;1632920;12;4.0;19;0.90;4.9;9.9;5.9;0.90;1.9;1.9;21;3.9;4.9;2.9;11
32;0;0.0;0.0;1.8;585312;1627256;12;3.6;19;1.9;5.9;9.9;4.9;0.90;3.9;0.90;19;2.9;6.9;1.9;4.9
33;1;3142.168701;4414.458008;1.8;590852;1627256;12;4.0;19;2.0;17;10;5.0;12;2.0;2.0;9.0;3.0;2.0;2.0;5.0
34;1;1504.000000;440;1.8;590852;1627256;12;3.8;19;2.0;21;10;8.0;11;1.00;1.00;5.0;1.00;4.0;4.0;2.0
35;1;824;176;1.8;590852;1627256;12;3.8;19;1.9;11;8.9;4.9;0.90;2.9;0.90;14;2.9;13;0.90;1.9
36;1;776;0.0;1.8;590852;1627256;12;3.8;19;0.90;3.9;12;4.9;1.9;2.9;2.9;20;1.9;11;1.9;2.9
37;1;0.0;88;1.8;590852;1627256;12;3.9;19;9.0;7.0;12;7.0;4.0;3.0;7.0;19;3.0;6.0;6.0;1.00
38;1;0.0;0.0;1.8;590852;1627256;12;3.8;19;2.0;5.0;10;9.0;1.00;4.0;2.0;3.0;4.0;15;2.0;5.0
39;1;672;0.0;1.8;590852;1627256;12;3.9;19;2.0;7.0;12;5.0;1.00;2.0;1.00;8.0;10;13;6.0;4.0
40;1;1168.000000;968;1.8;590852;1627256;12;3.8;19;5.9;23;9.9;6.9;0.90;0.90;3.9;4.9;6.9;0.90;2.9;4.9
41;1;936;88;1.8;590852;1627256;12;4.0;19;2.0;18;10;6.0;3.0;1.00;11;8.0;2.0;3.0;3.0;2.0
42;1;984;176;1.8;590852;1627256;12;3.8;19;1.9;4.9;15;4.9;1.9;0.90;0.90;2.9;18;13;3.9;2.9
43;0;0.0;0.0;1.8;590852;1627256;12;4.1;19;3.0;6.0;12;7.0;2.0;1.00;2.0;2.0;24;10;1.00;2.0
44;1;3108.196777;5429.508301;1.8;590852;1627256;12;3.8;19;3.9;4.9;9.9;5.9;0.90;0.90;1.9;1.9;18;12;3.9;1.9
45;1;0.0;0.0;1.8;590852;1627256;12;3.8;19;20;5.9;9.9;4.9;0.90;1.9;0.90;3.9;3.9;12;1.9;3.9
46;1;464;0.0;1.8;590852;1627256;12;3.9;19;17;3.0;10;7.0;6.0;1.00;4.0;3.0;2.0;12;1.00;2.0
47;1;16;528;1.8;590852;1627256;12;3.8;19;1.9;13;9.9;7.9;3.9;0.90;4.9;5.9;0.90;1.9;2.9;14
48;1;2008.000000;528;1.8;590852;1627256;12;3.9;19;1.9;13;11;21;1.9;1.9;1.9;4.9;2.9;4.9;1.9;2.9
49;1;1000.000000;560;1.8;590852;1627256;12;3.8;19;1.00;12;29;2.0;4.0;2.0;1.00;5.0;1.00;7.0;1.00;1.00
50;0;0.0;0.0;1.8;590852;1627256;12;3.8;19;2.0;13;24;3.0;2.0;1.00;1.00;6.0;9.0;4.0;1.00;2.0
51;1;3418.181885;7156.363770;1.8;590852;1627256;12;4.0;19;2.0;5.0;10;4.0;13;1.00;6.0;6.0;12;5.0;6.0;4.0
52;1;776;88;1.8;590852;1627256;12;3.7;19;2.9;1.9;9.9;3.9;20;1.9;12;4.9;1.9;6.9;0.0;0.0
53;1;776;176;1.8;590852;1627256;12;3.8;19;2.0;2.0;10;4.0;20;2.0;13;6.0;1.00;5.0;1.00;3.0
54;1;792;88;1.8;590852;1627256;12;4.0;19;0.90;0.90;11;2.9;8.9;0.90;13;4.9;1.9;4.9;13;3.9
55;1;0.0;0.0;1.8;590852;1627256;12;3.8;19;1.00;3.0;10;0.0;16;1.00;13;6.0;2.0;10;5.0;2.0
56;1;464;0.0;1.8;590852;1627256;12;4.0;19;2.9;1.9;9.9;5.9;21;3.9;4.9;5.9;0.90;5.9;3.9;3.9
57;1;0.0;0.0;1.8;590852;1627256;12;4.0;19;2.0;1.00;12;5.0;4.0;10;5.0;5.0;6.0;5.0;13;4.0
58;1;2008.000000;1056.000000;1.8;590852;1627256;12;3.8;19;1.00;2.0;10;3.0;10;3.0;0.0;6.0;13;7.0;12;2.0
59;1;1000.000000;176;1.8;590852;1627256;12;3.9;19;1.9;13;9.9;0.90;1.9;2.9;2.9;5.9;21;4.9;0.90;0.90
60;0;0.0;0.0;1.8;590852;1627256;12;4.0;19;3.9;5.9;13;7.9;0.90;3.9;1.9;8.9;20;5.9;0.90;3.9
61;1;3181.818115;10409.090820;1.8;590852;1627256;12;3.7;19;2.1;20;10;12;1.1;3.1;2.1;5.1;2.1;7.1;2.1;0.100
62;1;1555.110229;176;1.8;590852;1627256;12;3.8;19;7.8;4.8;9.8;5.8;3.8;5.8;1.8;5.8;2.8;6.8;4.8;7.8
63;1;16;0.0;1.8;590852;1627256;12;3.9;19;2.9;1.9;12;4.9;0.90;18;0.90;5.9;3.9;12;1.9;4.9
64;1;448;0.0;1.8;590852;1627256;12;3.8;19;21;2.0;10;5.0;1.00;1.00;1.00;5.0;3.0;13;1.00;1.00
65;1;16;0.0;1.8;590852;1627256;12;3.8;19;10;1.00;12;5.0;3.0;3.0;12;5.0;5.0;14;3.0;2.0
66;1;1920.000000;968;1.8;590852;1627256;12;3.8;19;1.9;11;9.9;5.9;2.9;1.9;11;6.9;2.9;13;1.9;2.9
67;1;1000.000000;176;1.8;590852;1627256;12;3.9;19;1.00;21;12;5.0;1.00;2.0;1.00;5.0;3.0;12;2.0;1.00
68;1;1000.000000;176;1.8;590852;1627256;12;3.8;19;1.9;19;8.9;5.9;2.9;2.9;1.9;5.9;1.9;14;1.9;0.90
69;1;0.0;0.0;1.8;590852;1627256;12;3.8;19;2.0;21;10;5.0;0.0;2.0;3.0;7.0;1.00;12;2.0;4.0
70;1;2656.000000;4496.000000;1.8;590852;1627256;12;3.9;19;1.9;14;9.9;4.9;11;6.9;2.9;5.9;0.90;2.9;0.90;0.90
71;1;776;256;1.8;590852;1627256;12;3.8;19;2.0;2.0;10;6.0;13;21;1.00;5.0;2.0;5.0;1.00;2.0
72;1;776;1288.000000;1.8;590852;1627256;12;3.7;19;2.9;2.9;8.9;5.9;7.9;20;1.9;4.9;1.9;2.9;4.9;0.90
73;1;776;472;1.8;590852;1627256;12;4.1;19;3.9;2.9;9.9;4.9;0.90;20;0.90;5.9;1.9;2.9;13;0.90
74;1;776;176;1.8;590852;1627256;12;3.9;19;1.00;7.0;10;11;6.0;13;3.0;5.0;3.0;1.00;8.0;2.0
75;1;776;256;1.8;590852;1627256;12;3.9;19;2.0;2.0;10;21;2.0;12;1.00;6.0;4.0;5.0;1.00;4.0
76;1;774;255;1.8;590852;1627256;12;3.8;19;2.1;2.1;9.1;19;2.1;13;1.1;5.1;1.1;5.1;3.1;2.1
77;1;778;257;1.8;590852;1627256;12;4.0;19;2.8;7.8;11;5.8;9.8;3.8;6.8;7.8;4.8;8.8;4.8;4.8
78;1;776;616;1.8;590852;1627256;12;4.0;19;9.0;3.0;12;5.0;12;1.00;1.00;5.0;5.0;2.0;10;4.0
79;1;776;0.0;1.8;590852;1627256;12;3.8;19;5.0;2.0;10;7.0;13;1.00;16;6.0;3.0;2.0;1.00;3.0
80;1;0.0;256;1.8;590852;1627256;12;3.9;19;1.9;0.90;9.9;6.9;7.9;9.9;0.90;4.9;1.9;21;0.90;1.9
81;1;776;256;1.8;590852;1627256;12;4.1;19;1.9;3.9;9.9;6.9;0.90;13;0.90;18;1.9;4.9;1.9;1.9
82;1;776;472;1.8;590852;1627256;12;4.2;19;2.0;5.0;9.0;8.0;12;1.00;5.0;22;2.0;0.0;3.0;2.0
83;1;776;176;1.8;590852;1627256;12;3.8;19;15;5.9;9.9;4.9;6.9;1.9;0.90;6.9;1.9;3.9;6.9;3.9
84;1;776;88;1.8;590852;1627256;12;4.0;19;20;9.0;10;5.0;13;3.0;1.00;4.0;1.00;3.0;2.0;2.0
85;1;776;256;1.8;590852;1627256;12;3.9;19;21;5.9;8.9;5.9;13;0.0;0.90;1.9;0.90;3.9;1.9;3.9
86;1;776;616;1.8;590852;1627256;12;4.1;19;21;4.9;9.9;4.9;2.9;3.9;12;0.90;2.9;1.9;3.9;1.9
87;1;776;256;1.8;590852;1627256;12;3.8;19;19;6.0;10;5.0;2.0;5.0;7.0;2.0;1.00;8.0;1.00;1.00
88;1;776;472;1.8;590852;1627256;12;4.0;19;2.9;5.9;9.9;5.9;0.90;7.9;18;4.9;0.90;8.9;3.9;1.9
89;1;776;472;1.8;590852;1627256;12;3.8;19;11;5.0;10;5.0;2.0;4.0;5.0;3.0;2.0;18;1.00;2.0
90;1;776;616;1.8;590852;1627256;12;3.9;19;3.9;5.9;9.9;4.9;1.9;3.9;13;1.9;0.90;20;0.90;1.9
91;1;776;472;1.8;590852;1627256;12;3.8;19;5.0;6.0;10;7.0;1.00;2.0;5.0;3.0;3.0;21;5.0;2.0
92;1;776;88;1.8;590852;1627256;12;3.8;19;13;4.9;8.9;8.9;8.9;4.9;3.9;0.90;1.9;7.9;2.9;1.9
93;1;776;472;1.8;590852;1627256;12;3.8;19;19;6.9;9.9;2.9;1.9;3.9;0.0;1.9;0.90;4.9;1.9;9.9
94;1;776;776;1.8;590852;1627256;12;3.9;19;10;6.0;10;5.0;2.0;3.0;12;11;3.0;5.0;1.00;3.0
95;1;776;1288.000000;1.8;590852;1627256;12;4.0;19;13;7.9;9.9;0.90;2.9;14;12;2.9;1.9;5.9;1.9;3.9
96;1;776;1000.000000;1.8;590852;1627256;12;4.0;19;0.90;6.9;12;4.9;2.9;8.9;5.9;15;0.90;4.9;1.9;0.90
97;1;776;1000.000000;1.8;590852;1627256;12;3.9;19;2.0;10;10;8.0;7.0;1.00;3.0;15;2.0;6.0;6.0;1.00
98;1;776;1000.000000;1.8;590852;1627256;12;3.8;19;0.90;7.9;9.9;9.9;2.9;2.9;8.9;14;0.90;7.9;1.9;2.9
99;1;776;1000.000000;1.8;590852;1627256;12;3.8;19;2.0;1.00;10;6.0;17;2.0;13;2.0;5.0;9.0;1.00;1.00
100;1;776;1000.000000;1.8;590852;1627256;12;4.0;19;1.00;2.0;13;5.0;20;1.00;3.0;3.0;7.0;9.0;7.0;1.00
101;1;776;1000.000000;1.8;590852;1627256;12;4.0;19;6.9;1.9;9.9;0.90;4.9;1.9;4.9;5.9;12;11;12;1.9
102;1;776;1000.000000;1.8;590852;1627256;12;4.2;19;2.0;2.0;18;3.0;5.0;2.0;2.0;10;4.0;10;11;2.0
103;1;776;1000.000000;1.8;590852;1627256;12;4.3;19;2.9;1.9;9.9;3.9;7.9;2.9;5.9;1.9;1.9;11;22;3.9
104;1;776;1000.000000;1.8;590852;1627256;12;3.8;19;4.9;1.9;9.9;7.9;2.9;1.9;5.9;1.9;0.90;19;6.9;1.9
105;1;776;1000.000000;1.8;590852;1627256;12;3.7;19;0.90;1.9;9.9;9.9;4.9;7.9;2.9;4.9;1.9;20;1.9;4.9
106;1;776;1288.000000;1.8;590852;1627256;12;3.8;19;2.0;1.00;9.0;11;2.0;8.0;1.00;2.0;3.0;21;4.0;6.0
107;1;776;1000.000000;1.8;590852;1627256;12;3.8;19;2.9;7.9;9.9;9.9;0.90;2.9;2.9;3.9;1.9;17;3.9;0.90
108;1;776;1288.000000;1.8;590852;1627256;12;3.8;19;1.00;8.0;10;9.0;4.0;2.0;1.00;1.00;2.0;8.0;21;2.0
109;1;776;1288.000000;1.8;590852;1627256;12;4.0;19;2.0;1.00;10;11;7.0;1.00;2.0;1.00;5.0;10;21;1.00
110;1;776;1000.000000;1.8;590852;1627256;12;3.7;19;3.0;1.00;10;10;12;17;6.0;4.0;1.00;4.0;4.0;1.00
111;1;776;1000.000000;1.8;590852;1627256;12;4.2;19;0.90;0.90;9.9;9.9;2.9;22;2.9;5.9;6.9;0.90;0.90;4.9
112;1;776;1000.000000;1.8;590852;1627256;12;4.2;19;2.0;3.0;13;12;1.00;18;2.0;1.00;15;1.00;2.0;5.0
113;1;744;1000.000000;1.8;590852;1627256;12;3.8;19;3.9;1.9;9.9;8.9;6.9;14;5.9;6.9;0.90;2.9;0.90;1.9
114;1;776;1544.000000;1.8;590852;1627256;12;3.8;19;1.00;1.00;9.0;10;2.0;20;2.0;5.0;1.00;4.0;4.0;8.0
115;1;776;1544.000000;1.8;590852;1627256;12;4.0;19;0.90;2.9;12;9.9;2.9;20;1.9;4.9;11;2.9;1.9;0.0
116;1;776;1544.000000;1.8;590852;1627256;12;4.2;19;3.9;1.9;9.9;6.9;9.9;22;0.90;0.90;2.9;5.9;1.9;3.9
117;1;776;1544.000000;1.8;590852;1627256;12;3.9;19;1.00;3.0;10;11;2.0;14;1.00;2.0;1.00;11;4.0;7.0
118;1;744;1544.000000;1.8;590852;1627256;12;4.0;19;1.00;1.00;12;10;4.0;21;2.0;2.0;1.00;10;6.0;2.0
119;1;776;1992.000000;1.8;590852;1627256;12;4.2;19;13;2.9;8.9;6.9;0.90;18;3.9;0.90;1.9;5.9;2.9;3.9
120;1;744;1864.000000;1.8;590852;1627256;12;3.8;19;1.00;1.00;10;6.0;3.0;10;12;3.0;2.0;6.0;2.0;11
121;1;776;1544.000000;1.8;590852;1627256;12;4.3;19;0.90;3.9;9.9;6.9;0.90;15;0.90;12;8.9;5.9;3.9;1.9
122;1;744;0.0;1.8;590852;1627256;12;4.0;19;1.00;8.0;9.0;10;3.0;7.0;3.0;7.0;1.00;1.00;4.0;12
123;1;0.0;472;1.8;590852;1627256;12;3.9;19;2.9;21;9.9;9.9;0.90;12;1.9;0.90;0.90;2.9;2.9;1.9
124;1;776;1000.000000;1.8;590852;1627256;12;4.4;19;3.0;22;10;12;1.00;7.0;5.0;4.0;2.0;3.0;3.0;4.0
125;1;776;256;1.8;590852;1627256;12;3.8;19;2.9;13;8.9;13;5.9;6.9;1.9;7.9;3.9;1.9;0.90;1.9
126;1;776;472;1.8;590852;1627256;12;3.8;19;2.0;2.0;10;9.0;8.0;6.0;1.00;18;2.0;4.0;6.0;1.00
127;1;776;256;1.8;590852;1627256;12;4.0;19;0.90;0.90;9.9;14;12;2.9;3.9;0.90;0.90;2.9;18;0.90
128;1;776;616;1.8;590852;1627256;12;3.8;19;11;2.0;9.0;9.0;1.00;5.0;21;1.00;1.00;4.0;2.0;2.0
129;1;776;472;1.8;590852;1627256;12;3.9;19;1.9;13;9.9;8.9;1.9;0.90;20;1.9;0.90;1.9;2.9;0.90
130;1;776;88;1.8;590852;1627256;12;4.2;19;4.9;9.9;9.9;13;3.9;1.9;11;5.9;5.9;0.90;12;0.90
131;1;776;472;1.8;590852;1627256;12;4.2;19;5.0;10;9.0;10;21;1.00;5.0;2.0;0.0;0.0;4.0;2.0
132;1;776;472;1.8;590852;1627256;12;3.8;19;1.9;3.9;9.9;9.9;6.9;12;2.9;4.9;0.90;3.9;1.9;7.9
133;1;776;176;1.8;590852;1627256;12;3.8;19;5.0;2.0;9.0;11;7.0;12;4.0;3.0;2.0;2.0;1.00;9.0
134;1;776;176;1.8;590852;1627256;12;4.1;19;1.00;1.00;10;7.0;2.0;9.0;3.0;12;2.0;15;1.00;3.0
135;1;776;88;1.8;590852;1627256;12;3.6;19;2.9;3.9;8.9;8.9;4.9;0.90;1.9;7.9;4.9;20;4.9;0.90
136;1;776;88;1.8;590852;1627256;12;3.8;19;1.00;2.0;10;19;0.0;11;2.0;4.0;1.00;11;4.0;2.0
137;1;776;88;1.8;590852;1627256;12;3.7;19;1.00;3.0;9.0;10;1.00;12;1.00;2.0;1.00;20;2.0;1.00
138;1;776;176;1.8;590852;1627256;12;3.8;19;3.9;1.9;8.9;17;3.9;12;0.90;1.9;0.90;12;0.90;1.9
139;1;776;176;1.8;590852;1627256;12;3.7;19;0.90;1.9;12;16;0.90;0.90;0.90;1.9;1.9;14;13;2.9
140;1;792;176;1.8;590852;1627256;12;3.8;19;4.0;1.00;10;9.0;1.00;9.0;7.0;1.00;5.0;20;1.00;0.0
141;1;792;88;1.8;590852;1627256;12;3.8;19;3.0;1.00;9.0;13;5.0;11;2.0;2.0;1.00;16;3.0;2.0
142;1;776;176;1.8;590852;1627256;12;3.7;19;0.90;1.9;11;17;1.9;1.9;0.90;6.9;0.90;8.9;6.9;4.9
143;1;776;88;1.8;590852;1627256;12;4.2;19;1.9;2.9;9.9;1.9;1.9;18;1.9;2.9;0.0;11;14;3.9
144;1;776;88;1.8;590852;1627256;12;3.9;19;3.0;1.00;10;12;2.0;4.0;1.00;1.00;4.0;11;18;1.00
145;1;776;176;1.8;590852;1627256;12;3.9;19;0.90;1.9;12;8.9;5.9;1.9;0.90;0.90;1.9;9.9;21;2.9
146;1;776;176;1.8;590852;1627256;12;4.0;19;0.0;2.0;9.0;2.0;14;4.0;2.0;3.0;1.00;9.0;21;1.00
147;1;776;256;1.8;590852;1627256;12;4.3;19;2.9;0.90;9.9;1.9;15;1.9;0.90;1.9;1.9;12;22;0.90
148;1;776;256;1.8;590852;1627256;12;3.9;19;1.00;1.00;12;2.0;14;2.0;2.0;1.00;1.00;9.0;22;2.0
149;1;776;176;1.8;590852;1627256;12;4.0;19;1.00;8.0;10;2.0;4.0;9.0;2.0;4.0;1.00;10;14;3.0
150;1;776;176;1.8;590852;1627256;12;4.0;19;4.0;21;9.0;1.00;3.0;2.0;2.0;1.00;2.0;15;10;2.0
151;1;776;256;1.8;590852;1627256;12;4.1;19;2.9;21;9.9;1.9;1.9;0.90;0.90;1.9;2.9;9.9;12;1.9
152;1;776;88;1.8;590852;1627256;12;3.8;19;3.0;20;10;13;0.0;2.0;1.00;3.0;2.0;10;1.00;1.00
153;1;776;176;1.8;590852;1627256;12;3.8;19;3.9;1.9;15;12;1.9;0.90;1.9;1.9;9.9;15;1.9;0.90
154;1;776;176;1.8;590852;1627256;12;3.8;19;1.00;3.0;12;9.0;2.0;1.00;2.0;3.0;9.0;20;2.0;4.0
155;1;776;256;1.8;590852;1627256;12;3.6;19;1.00;4.0;9.0;9.0;2.0;6.0;1.00;4.0;1.00;19;1.00;6.0
156;1;744;776;1.8;590852;1627256;12;3.9;19;0.90;0.90;9.9;14;3.9;2.9;7.9;1.9;1.9;17;4.9;4.9
157;1;776;472;1.8;590852;1627256;12;3.8;19;3.0;1.00;12;15;5.0;2.0;10;1.00;2.0;9.0;4.0;1.00
158;1;776;256;1.8;590852;1627256;12;3.8;19;6.0;3.0;10;5.0;5.0;6.0;8.0;2.0;1.00;4.0;13;4.0
159;1;776;472;1.8;590852;1627256;12;3.8;19;1.9;1.9;9.9;6.9;7.9;0.90;20;0.90;1.9;3.9;13;0.90
160;1;776;256;1.8;590852;1627256;12;3.7;19;0.0;5.0;12;6.0;9.0;4.0;14;5.0;1.00;3.0;10;2.0
161;1;776;1000.000000;1.8;590852;1627256;12;3.9;19;3.0;2.0;9.0;5.0;5.0;5.0;15;4.0;2.0;9.0;7.0;1.00
162;1;776;1000.000000;1.8;590852;1627256;12;3.9;19;17;1.9;11;8.9;1.9;0.90;3.9;2.9;1.9;13;5.9;0.90
163;1;776;1288.000000;1.8;590852;1627256;12;3.8;19;6.9;0.90;11;4.9;3.9;1.9;0.90;0.90;1.9;13;15;1.9
164;1;776;472;1.8;590852;1627256;12;3.8;19;4.0;2.0;10;5.0;5.0;2.0;1.00;3.0;2.0;12;11;9.0
165;1;776;0.0;1.8;590852;1627256;12;3.8;19;0.90;2.9;9.9;6.9;5.9;8.9;0.90;1.9;1.9;9.9;17;1.9
166;1;0.0;776;1.8;590852;1627256;12;3.7;19;2.0;2.0;11;5.0;5.0;12;1.00;2.0;1.00;3.0;21;2.0
167;1;776;176;1.8;590852;1627256;12;3.8;19;0.90;1.9;9.9;4.9;9.9;1.9;11;1.9;1.9;3.9;14;0.90
168;1;776;256;1.8;590852;1627256;12;3.7;19;3.0;1.00;10;9.0;12;12;2.0;2.0;1.00;2.0;12;1.00
169;0;0.0;0.0;1.8;590852;1627256;12;3.8;19;0.90;1.9;8.9;5.9;20;2.9;1.9;11;0.90;0.90;4.9;3.9
170;0;0.0;0.0;1.8;590852;1627256;12;3.7;19;1.9;7.9;12;3.9;21;2.9;0.90;4.9;0.90;0.90;5.9;2.9
171;1;2855.914062;8696.774414;1.8;590852;1627256;12;3.9;19;3.0;10;10;8.0;7.0;2.0;3.0;3.0;1.00;3.0;19;2.0
172;1;744;256;1.8;590852;1627256;12;3.8;19;2.0;1.00;10;6.0;10;8.0;2.0;3.0;2.0;1.00;14;4.0
173;1;936;88;1.8;590852;1627256;12;3.9;19;6.9;1.9;11;4.9;4.9;1.9;5.9;2.9;0.90;12;11;2.9
174;1;888;4312.000000;1.8;590852;1627256;12;3.8;19;14;2.0;16;7.0;10;1.00;2.0;3.0;1.00;6.0;6.0;1.00
175;1;1000.000000;6336.000000;1.8;590852;1627256;12;3.8;19;0.90;2.9;29;5.9;3.9;7.9;1.9;0.90;0.0;6.9;5.9;1.9
176;1;888;4248.000000;1.8;590852;1627256;12;3.9;19;16;1.00;12;5.0;4.0;12;3.0;1.00;2.0;2.0;8.0;1.00
177;1;832;1760.000000;1.8;590852;1627256;12;3.8;19;2.9;1.9;9.9;4.9;6.9;7.9;7.9;0.90;0.90;3.9;15;1.9
178;1;888;2640.000000;1.8;590852;1627256;12;4.0;19;2.0;3.0;10;7.0;1.00;2.0;20;1.00;1.00;13;5.0;2.0
179;1;944;3984.000000;1.8;590852;1627256;12;3.9;19;1.9;3.9;12;4.9;6.9;0.90;21;1.9;0.90;8.9;5.9;0.90
180;1;1000.000000;6936.000000;1.8;590852;1627256;12;3.9;19;1.00;5.0;10;7.0;10;3.0;10;1.00;11;5.0;5.0;1.00
181;1;888;3936.000000;1.8;590852;1627256;12;3.9;19;13;1.00;10;7.0;2.0;1.00;8.0;4.0;3.0;11;5.0;1.00
182;1;800;1256.000000;1.8;590852;1627256;12;3.9;19;12;2.9;11;5.9;13;3.9;2.9;1.9;1.9;2.9;4.9;5.9
183;1;800;1240.000000;1.8;590852;1627256;12;4.0;19;1.00;2.0;10;7.0;13;20;1.00;3.0;1.00;1.00;6.0;3.0
184;1;944;5672.000000;1.8;590852;1627256;12;3.8;19;0.90;0.90;9.9;6.9;7.9;19;1.9;3.9;1.9;6.9;4.9;2.9
185;1;1112.000000;11464.000000;1.8;590852;1627256;12;3.8;19;1.9;1.9;9.9;7.9;12;11;1.9;1.9;1.9;5.9;4.9;11
186;1;856;3160.000000;1.8;590852;1627256;12;3.8;19;2.0;1.00;10;8.0;9.0;20;1.00;1.00;1.00;3.0;5.0;5.0
187;1;832;1456.000000;1.8;590852;1627256;12;4.1;19;4.0;2.0;10;5.0;2.0;21;5.0;2.0;1.00;4.0;6.0;10
188;1;1664.000000;4408.000000;1.8;590852;1627256;12;4.0;19;8.9;1.9;11;5.9;2.9;20;7.9;0.90;0.90;2.9;5.9;0.90
