time;nof_ue;dl_brate;ul_brate;proc_rmem;proc_rmem_kB;proc_vmem_kB;sys_mem;system_load;thread_count;cpu_0;cpu_1;cpu_2;cpu_3;cpu_4;cpu_5;cpu_6;cpu_7;cpu_8;cpu_9;cpu_10;cpu_11
18;0;0.0;0.0;1.8;579644;1561684;21;3.9;19;2.0;1.00;7.0;5.0;21;10;9.0;2.0;2.0;2.0;7.0;1.00
19;0;0.0;0.0;1.8;579644;1561684;21;3.8;19;1.9;0.90;5.9;3.9;7.9;9.9;2.9;1.9;2.9;20;5.9;0.90
20;0;0.0;0.0;1.8;579644;1561684;21;3.9;19;6.9;1.9;4.9;4.9;1.9;9.9;4.9;3.9;0.90;21;1.9;3.9
21;0;0.0;0.0;1.8;579644;1561684;21;3.8;19;2.0;8.0;8.0;5.0;2.0;10;1.00;7.0;2.0;20;2.0;0.0
22;0;0.0;0.0;1.8;579644;1561684;21;3.8;19;1.00;2.0;7.0;5.0;1.00;10;1.00;3.0;12;20;4.0;1.00
23;0;0.0;0.0;1.8;579644;1561684;21;3.8;19;1.9;1.9;7.9;3.9;1.9;11;0.90;2.9;12;20;1.9;4.9
24;0;0.0;0.0;1.8;579644;1561684;21;3.8;19;2.0;6.0;5.0;5.0;1.00;10;3.0;3.0;8.0;20;1.00;1.00
25;0;0.0;0.0;1.8;579644;1561684;21;3.8;19;1.9;1.9;9.9;13;11;9.9;1.9;3.9;3.9;12;0.90;0.90
26;0;0.0;0.0;1.8;579644;1561684;21;3.8;19;2.0;3.0;6.0;20;12;10;2.0;3.0;2.0;5.0;1.00;2.0
27;0;0.0;0.0;1.8;579644;1561684;21;3.8;19;0.0;1.9;6.9;5.9;3.9;9.9;0.90;0.90;3.9;19;9.9;1.9
28;0;0.0;0.0;1.8;579644;1561684;21;3.8;19;1.00;4.0;5.0;6.0;2.0;13;1.00;8.0;5.0;20;6.0;1.00
29;0;0.0;0.0;1.8;579644;1561684;21;3.8;19;1.00;1.00;8.0;5.0;2.0;10;2.0;3.0;4.0;20;10;3.0
30;0;0.0;0.0;1.8;579644;1561684;21;3.7;19;6.9;3.9;4.9;17;6.9;11;0.90;0.90;2.9;6.9;1.9;1.9
31;0;0.0;0.0;1.8;579644;1561684;21;3.8;19;13;2.0;6.0;9.0;14;10;1.00;2.0;4.0;6.0;0.0;1.00
32;0;0.0;0.0;1.8;579644;1561684;21;3.8;19;12;1.9;4.9;2.9;7.9;9.9;0.90;2.9;1.9;4.9;13;3.9
33;0;0.0;0.0;1.8;579644;1561684;21;3.8;19;12;0.90;4.9;6.9;1.9;9.9;0.90;0.0;1.9;4.9;21;0.90
34;0;0.0;0.0;1.8;579644;1561684;21;3.8;19;4.9;1.9;6.9;1.9;1.9;11;1.9;3.9;0.90;4.9;20;7.9
35;0;0.0;0.0;1.8;579644;1561684;21;4.0;19;3.0;1.00;5.0;1.00;12;11;4.0;2.0;2.0;6.0;12;16
36;0;0.0;0.0;1.8;579644;1561684;21;3.9;19;6.9;0.90;3.9;1.9;21;9.9;8.9;2.9;3.9;3.9;0.0;0.90
37;0;0.0;0.0;1.8;579644;1561684;21;4.2;19;5.0;3.0;8.0;1.00;21;11;2.0;7.0;1.00;5.0;7.0;2.0
38;0;0.0;0.0;1.8;579644;1561684;21;4.0;19;2.9;0.90;4.9;1.9;22;9.9;0.90;0.90;3.9;4.9;15;2.9
39;1;3647.509521;25685.824219;1.8;586500;1563572;21;4.2;19;2.0;2.0;9.0;5.0;22;11;1.00;7.0;2.0;5.0;14;2.0
40;1;2464.000000;11952.000000;1.8;590724;1567348;21;4.1;19;4.0;6.0;7.0;14;8.0;10;7.0;2.0;1.00;8.0;3.0;1.00
41;1;816;1992.000000;1.8;590724;1567348;21;3.8;19;0.90;3.9;4.9;20;2.9;9.9;7.9;0.0;3.9;4.9;5.9;2.9
42;1;816;1992.000000;1.8;590724;1567348;21;3.7;19;1.00;2.0;5.0;16;1.00;10;1.00;2.0;3.0;10;12;1.00
43;1;808;1992.000000;1.8;590724;1567348;21;3.8;19;0.90;0.90;7.9;3.9;0.90;9.9;0.90;0.90;6.9;20;12;1.9
44;1;944;5976.000000;1.8;590724;1567348;21;3.8;19;1.00;2.0;5.0;7.0;2.0;10;1.00;4.0;3.0;19;13;2.0
45;1;928;3984.000000;1.8;590724;1567348;21;3.8;19;6.9;0.90;16;1.9;1.9;9.9;1.9;2.9;7.9;4.9;12;1.9
46;1;872;1992.000000;1.8;590724;1567348;21;3.8;19;2.0;7.0;5.0;6.0;1.00;10;3.0;14;6.0;6.0;10;1.00
47;1;832;1992.000000;1.8;590724;1567348;21;3.9;19;1.00;1.00;4.0;4.0;1.00;11;13;20;5.0;5.0;0.0;1.00
48;1;872;1992.000000;1.8;590724;1567348;21;3.8;19;11;1.00;17;5.0;1.00;10;4.0;1.00;8.0;5.0;2.0;4.0
49;1;984;5976.000000;1.8;590724;1567348;21;4.0;19;6.0;1.00;14;1.00;2.0;10;7.0;11;8.0;5.0;1.00;4.0
50;1;968;3984.000000;1.8;590724;1567348;21;3.9;19;13;1.9;4.9;9.9;1.9;11;0.90;13;0.0;7.9;1.9;3.9
51;1;944;5976.000000;1.8;590724;1567348;21;3.9;19;3.9;0.90;5.9;7.9;0.90;9.9;1.9;6.9;5.9;20;1.9;2.9
52;1;912;3984.000000;1.8;590724;1567348;21;3.9;19;2.0;1.00;7.0;5.0;3.0;10;7.0;1.00;5.0;20;2.0;5.0
53;1;952;3984.000000;1.8;590724;1567348;21;3.8;19;3.0;2.0;5.0;8.0;5.0;10;7.0;1.00;4.0;21;1.00;1.00
54;1;1064.000000;7968.000000;1.8;590724;1567348;21;3.8;19;11;2.0;5.0;11;2.0;11;1.00;1.00;3.0;14;4.0;3.0
55;1;1024.000000;5976.000000;1.8;590724;1567348;21;3.8;19;7.9;5.9;6.9;19;1.9;12;1.9;2.9;0.90;4.9;1.9;3.9
56;1;1136.000000;9960.000000;1.8;590724;1567348;21;3.8;19;1.00;11;7.0;3.0;1.00;10;2.0;4.0;20;6.0;1.00;3.0
57;1;968;1992.000000;1.8;590724;1567348;21;4.0;19;0.90;12;21;0.90;0.90;13;2.9;2.9;4.9;4.9;0.90;4.9
58;1;928;5976.000000;1.8;590724;1567348;21;3.8;19;3.0;4.0;15;4.0;2.0;10;1.00;4.0;10;5.0;8.0;1.00
59;1;56;3984.000000;1.8;590724;1567348;21;3.8;19;0.90;1.9;4.9;2.9;12;12;1.9;1.9;20;5.9;0.90;0.90
60;1;0.0;0.0;1.8;590724;1567348;21;3.8;19;3.9;2.9;18;2.9;13;9.9;0.90;0.90;6.9;4.9;0.90;4.9
61;1;0.0;0.0;1.8;590724;1567348;21;3.8;19;4.0;2.0;20;2.0;12;11;1.00;1.00;5.0;7.0;1.00;2.0
62;1;0.0;0.0;1.8;590724;1567348;21;3.8;19;2.9;1.9;20;1.9;5.9;9.9;0.90;1.9;7.9;4.9;6.9;0.90
63;1;0.0;0.0;1.8;590724;1567348;21;3.8;19;0.0;1.00;16;3.0;2.0;10;12;1.00;8.0;8.0;4.0;3.0
64;1;0.0;0.0;1.8;590724;1567348;21;3.8;19;1.9;1.9;20;3.9;2.9;9.9;8.9;1.9;7.9;4.9;1.9;0.0
65;0;0.0;0.0;1.8;585268;1561684;21;3.7;19;1.00;2.0;20;12;4.0;10;2.0;2.0;5.0;8.0;1.00;2.0
66;0;0.0;0.0;1.8;585268;1561684;21;3.9;19;1.9;9.9;21;3.9;1.9;9.9;1.9;1.9;7.9;4.9;0.90;2.9
67;0;0.0;0.0;1.8;585268;1561684;21;3.8;19;6.0;6.0;18;4.0;2.0;10;2.0;1.00;8.0;5.0;2.0;2.0
68;0;0.0;0.0;1.8;585268;1561684;21;3.8;19;12;1.00;5.0;3.0;2.0;11;1.00;2.0;20;5.0;3.0;1.00
69;0;0.0;0.0;1.8;585268;1561684;21;3.8;19;13;2.0;13;3.0;2.0;10;1.00;2.0;11;4.0;3.0;5.0
70;0;0.0;0.0;1.8;585268;1561684;21;3.9;19;13;0.90;21;0.90;2.9;9.9;0.90;1.9;6.9;5.9;1.9;2.9
71;0;0.0;0.0;1.8;585268;1561684;21;3.8;19;6.9;7.9;18;5.9;0.90;11;1.9;0.90;4.9;3.9;1.9;1.9
72;0;0.0;0.0;1.8;585268;1561684;21;3.9;19;4.0;7.0;6.0;4.0;6.0;21;3.0;3.0;5.0;5.0;3.0;9.0
73;0;0.0;0.0;1.8;585268;1561684;21;4.0;19;1.9;13;0.0;2.9;0.90;30;2.9;1.9;6.9;4.9;1.9;0.90
74;0;0.0;0.0;1.8;585268;1561684;21;3.9;19;2.9;5.9;0.90;2.9;3.9;18;1.9;6.9;4.9;4.9;0.90;15
75;0;0.0;0.0;1.8;585268;1561684;21;3.8;19;2.0;12;10;7.0;1.00;12;2.0;3.0;5.0;4.0;1.00;10
76;0;0.0;0.0;1.8;585268;1561684;21;4.0;19;2.0;13;20;6.0;4.0;10;4.0;2.0;8.0;1.00;2.0;2.0
77;0;0.0;0.0;1.8;585268;1561684;21;3.9;19;6.9;0.90;4.9;4.9;2.9;9.9;0.0;0.0;0.90;21;2.9;8.9
78;0;0.0;0.0;1.8;585268;1561684;21;3.8;19;8.9;1.9;4.9;4.9;3.9;9.9;1.9;1.9;4.9;15;8.9;2.9
79;0;0.0;0.0;1.8;585268;1561684;21;3.8;19;4.9;0.90;4.9;5.9;0.0;9.9;9.9;0.90;3.9;1.9;20;3.9
80;0;0.0;0.0;1.8;585268;1561684;21;3.9;19;2.0;7.0;5.0;5.0;2.0;10;14;2.0;5.0;1.00;17;0.0
81;0;0.0;0.0;1.8;585268;1561684;21;3.8;19;6.0;3.0;13;5.0;2.0;9.0;7.0;1.00;13;2.0;6.0;1.00
82;0;0.0;0.0;1.8;585268;1561684;21;3.8;19;1.9;3.9;2.9;4.9;3.9;9.9;6.9;4.9;3.9;18;0.90;1.9
83;0;0.0;0.0;1.8;585268;1561684;21;3.8;19;4.9;1.9;0.90;4.9;1.9;8.9;1.9;13;6.9;21;2.9;0.90
84;0;0.0;0.0;1.8;585268;1561684;21;3.8;19;2.0;3.0;2.0;5.0;1.00;10;2.0;12;5.0;20;4.0;3.0
85;0;0.0;0.0;1.8;585268;1561684;21;3.8;19;2.0;5.0;1.00;9.0;3.0;10;3.0;8.0;5.0;12;6.0;4.0
86;0;0.0;0.0;1.8;585268;1561684;21;3.8;19;4.9;0.90;3.9;16;0.90;9.9;1.9;3.9;5.9;7.9;2.9;8.9
87;0;0.0;0.0;1.8;585268;1561684;21;3.8;19;1.9;1.9;4.9;12;1.9;9.9;0.90;0.90;3.9;7.9;1.9;21
88;0;0.0;0.0;1.8;585268;1561684;21;3.8;19;0.0;1.9;3.9;13;0.90;11;1.9;2.9;3.9;4.9;1.9;20
89;0;0.0;0.0;1.8;585268;1561684;21;3.8;19;1.9;0.90;8.9;12;0.90;9.9;0.90;0.90;3.9;4.9;0.90;21
90;0;0.0;0.0;1.8;585268;1561684;21;3.8;19;1.00;3.0;5.0;13;12;10;2.0;2.0;2.0;5.0;3.0;9.0
91;0;0.0;0.0;1.8;585268;1561684;21;3.8;19;1.9;5.9;4.9;12;12;13;0.0;2.9;2.9;4.9;6.9;1.9
92;0;0.0;0.0;1.8;585268;1561684;21;3.9;19;1.00;1.00;5.0;13;2.0;17;3.0;1.00;5.0;5.0;1.00;16
93;0;0.0;0.0;1.8;585268;1561684;21;3.8;19;12;1.00;5.0;7.0;2.0;20;2.0;8.0;2.0;5.0;2.0;3.0
94;0;0.0;0.0;1.8;585268;1561684;21;3.8;19;12;1.9;21;3.9;1.9;9.9;0.90;1.9;3.9;5.9;0.90;3.9
95;0;0.0;0.0;1.8;585268;1561684;21;3.7;19;13;0.90;19;2.9;1.9;9.9;0.90;0.90;6.9;6.9;0.90;1.9
96;0;0.0;0.0;1.8;585268;1561684;21;3.8;19;5.0;2.0;12;4.0;2.0;10;9.0;2.0;13;6.0;1.00;4.0
97;0;0.0;0.0;1.8;585268;1561684;21;3.8;19;2.0;1.00;9.0;5.0;5.0;9.0;7.0;1.00;16;4.0;4.0;2.0
98;0;0.0;0.0;1.8;585268;1561684;21;3.8;19;0.90;5.9;20;4.9;8.9;9.9;0.90;1.9;6.9;0.90;0.90;3.9
99;0;0.0;0.0;1.8;585268;1561684;21;3.9;19;8.0;4.0;21;5.0;1.00;10;6.0;1.00;5.0;6.0;2.0;3.0
100;0;0.0;0.0;1.8;585268;1561684;21;3.8;19;1.9;1.9;19;7.9;0.90;8.9;5.9;2.9;4.9;7.9;1.9;0.90
101;0;0.0;0.0;1.8;585268;1561684;21;3.7;19;1.00;1.00;9.0;15;1.00;10;3.0;2.0;6.0;8.0;11;1.00
102;0;0.0;0.0;1.8;585268;1561684;21;3.8;19;1.9;1.9;2.9;19;0.90;8.9;1.9;4.9;4.9;9.9;8.9;2.9
103;0;0.0;0.0;1.8;585268;1561684;21;3.9;19;1.00;1.00;3.0;8.0;6.0;10;1.00;13;6.0;5.0;12;2.0
104;0;0.0;0.0;1.8;585268;1627220;21;3.8;19;2.0;5.0;1.00;4.0;9.0;10;2.0;21;5.0;8.0;2.0;1.00
105;0;0.0;0.0;1.8;585268;1627220;21;3.8;19;0.90;0.90;1.9;4.9;8.9;9.9;4.9;20;4.9;3.9;2.9;4.9
106;0;0.0;0.0;1.8;585268;1627220;21;3.8;19;1.9;1.9;2.9;7.9;0.90;9.9;11;19;4.9;2.9;1.9;0.90
107;0;0.0;0.0;1.8;585268;1627220;21;3.8;19;1.00;1.00;6.0;5.0;7.0;10;2.0;20;5.0;5.0;6.0;2.0
108;0;0.0;0.0;1.8;585268;1627220;21;3.8;19;1.9;16;4.9;1.9;5.9;8.9;3.9;5.9;0.90;3.9;8.9;3.9
109;0;0.0;0.0;1.8;585268;1627220;21;3.7;19;1.9;6.9;4.9;2.9;11;9.9;0.90;0.90;1.9;5.9;3.9;17
110;0;0.0;0.0;1.8;585268;1627220;21;4.2;19;11;1.9;4.9;1.9;6.9;11;4.9;2.9;3.9;4.9;7.9;7.9
111;0;0.0;0.0;1.8;585268;1627220;21;3.8;19;0.90;4.9;20;1.9;12;8.9;1.9;1.9;5.9;4.9;2.9;3.9
112;0;0.0;0.0;1.8;585268;1627220;21;3.8;19;1.00;1.00;16;2.0;2.0;10;12;2.0;12;5.0;1.00;1.00
113;0;0.0;0.0;1.8;585268;1627220;21;3.8;19;2.0;1.00;15;5.0;1.00;17;7.0;2.0;5.0;6.0;2.0;6.0
114;1;7445.544434;35564.355469;1.8;587112;1627220;21;4.0;19;3.9;1.9;7.9;4.9;0.90;31;0.90;6.9;8.9;1.9;0.90;1.9
115;1;2656.000000;7656.000000;1.8;590808;1627220;21;4.0;19;2.9;0.90;0.90;4.9;2.9;20;2.9;6.9;4.9;7.9;0.90;11
116;1;1392.000000;6272.000000;1.8;590808;1627220;21;3.9;19;2.9;0.90;6.9;5.9;1.9;11;1.9;1.9;5.9;13;0.90;19
117;1;864;1064.000000;1.8;590808;1627220;21;3.7;19;19;1.00;4.0;5.0;1.00;10;2.0;1.00;5.0;15;2.0;1.00
118;1;832;1048.000000;1.8;590808;1627220;21;3.9;19;17;0.90;5.9;4.9;1.9;9.9;0.90;0.90;8.9;13;1.9;1.9
119;1;968;1120.000000;1.8;590808;1627220;21;3.8;19;1.9;0.90;14;5.9;5.9;9.9;0.90;1.9;13;12;1.9;3.9
120;1;968;864;1.8;590808;1627220;21;4.0;19;1.00;19;7.0;1.00;1.00;10;2.0;2.0;5.0;5.0;10;3.0
121;1;1144.000000;7544.000000;1.8;590808;1627220;21;3.9;19;2.9;2.9;5.9;19;1.9;9.9;5.9;2.9;4.9;7.9;6.9;1.9
122;1;800;1288.000000;1.8;590808;1627220;21;4.0;19;5.0;2.0;8.0;10;6.0;9.0;1.00;21;1.00;6.0;2.0;1.00
123;1;800;1288.000000;1.8;590808;1627220;21;3.9;19;3.9;0.90;4.9;4.9;8.9;11;18;3.9;1.9;3.9;4.9;1.9
124;1;800;1000.000000;1.8;590808;1627220;21;4.0;19;2.0;1.00;6.0;5.0;6.0;10;17;1.00;4.0;13;1.00;3.0
125;1;832;1000.000000;1.8;590808;1627220;21;4.2;19;2.0;2.0;5.0;14;6.0;10;8.0;2.0;4.0;13;2.0;4.0
126;1;1224.000000;7776.000000;1.8;590808;1627220;21;4.4;19;1.00;1.00;6.0;3.0;15;11;8.0;1.00;7.0;3.0;13;4.0
127;1;1704.000000;3576.000000;1.8;590808;1627220;21;3.9;19;0.90;0.90;9.9;0.90;4.9;9.9;0.90;1.9;7.9;9.9;0.90;21
128;1;1736.000000;4120.000000;1.8;590808;1627220;21;4.3;19;1.9;2.9;11;7.9;5.9;11;3.9;1.9;2.9;6.9;1.9;22
129;1;1608.000000;3720.000000;1.8;590808;1627220;21;3.9;19;3.0;15;13;1.00;2.0;10;2.0;1.00;12;2.0;1.00;8.0
130;1;1712.000000;2432.000000;1.8;590808;1627220;21;4.0;19;3.0;20;10;13;1.00;9.0;2.0;1.00;6.0;0.0;1.00;1.00
131;1;2776.000000;9016.000000;1.8;590808;1627220;21;4.3;19;2.0;2.0;11;14;2.0;10;3.0;21;0.0;4.0;4.0;1.00
132;1;2512.000000;4632.000000;1.8;590808;1627220;21;4.0;19;0.90;0.90;17;3.9;0.90;9.9;1.9;13;4.9;11;1.9;1.9
133;1;1632.000000;6792.000000;1.8;590808;1627220;21;3.7;19;1.9;1.9;14;0.90;4.9;9.9;1.9;2.9;15;12;0.90;0.90
134;1;1760.000000;6160.000000;1.8;590808;1627220;21;3.8;19;1.00;1.00;13;7.0;2.0;9.0;1.00;2.0;18;12;3.0;1.00
135;1;1840.000000;2808.000000;1.8;590808;1627220;21;3.8;19;0.90;1.9;15;12;2.9;9.9;0.90;1.9;14;1.9;2.9;1.9
136;1;2568.000000;16544.000000;1.8;590808;1627220;21;4.1;19;8.9;0.90;14;7.9;0.90;9.9;2.9;0.90;14;4.9;1.9;2.9
137;1;1720.000000;4808.000000;1.8;590808;1627220;21;3.8;19;4.0;3.0;14;15;3.0;9.0;0.0;3.0;12;5.0;1.00;1.00
138;1;1640.000000;3872.000000;1.8;590808;1627220;21;3.8;19;0.90;3.9;21;5.9;0.0;9.9;0.90;0.90;9.9;9.9;0.90;1.9
139;1;1672.000000;4872.000000;1.8;590808;1627220;21;3.9;19;1.00;2.0;3.0;2.0;7.0;29;3.0;1.00;10;12;3.0;2.0
140;1;1752.000000;6096.000000;1.8;590808;1627220;21;3.8;19;2.9;1.9;2.9;0.90;0.90;28;2.9;1.9;12;11;0.90;2.9
141;1;1968.000000;20832.000000;1.8;590808;1627220;21;3.8;19;2.0;1.00;4.0;5.0;11;10;4.0;2.0;10;6.0;3.0;10
142;1;1736.000000;4368.000000;1.8;590808;1627220;21;4.3;19;6.9;0.90;0.90;6.9;9.9;9.9;1.9;0.90;14;3.9;14;1.9
143;1;1752.000000;5312.000000;1.8;590808;1627220;21;4.3;19;8.0;2.0;6.0;3.0;2.0;12;0.0;3.0;6.0;8.0;12;10
144;1;1680.000000;6048.000000;1.8;590808;1627220;21;4.0;19;1.9;1.9;8.9;6.9;2.9;17;1.9;3.9;12;11;0.90;4.9
145;1;1736.000000;5160.000000;1.8;590808;1627220;21;3.8;19;0.90;0.90;20;2.9;1.9;9.9;2.9;0.90;8.9;6.9;5.9;3.9
146;1;2056.000000;18728.000000;1.8;590808;1627220;21;4.0;19;6.0;4.0;20;2.0;1.00;10;3.0;4.0;11;4.0;6.0;3.0
147;1;1672.000000;5328.000000;1.8;590808;1627220;21;3.8;19;2.0;5.0;13;6.0;1.00;13;2.0;4.0;15;2.0;1.00;4.0
148;1;872;2880.000000;1.8;590808;1627220;21;3.8;19;2.9;2.9;21;2.9;6.9;9.9;0.90;3.9;13;2.9;1.9;1.9
149;1;1672.000000;5152.000000;1.8;590808;1627220;21;3.8;19;7.0;2.0;20;2.0;8.0;9.0;2.0;1.00;9.0;1.00;2.0;4.0
150;1;1752.000000;7112.000000;1.8;590808;1627220;21;3.8;19;9.9;2.9;18;1.9;0.90;9.9;2.9;3.9;15;3.9;1.9;4.9
151;1;2160.000000;21736.000000;1.8;590808;1627220;21;3.9;19;7.0;2.0;19;3.0;1.00;12;7.0;2.0;11;2.0;1.00;0.0
152;1;1696.000000;3744.000000;1.8;590808;1627220;21;3.8;19;0.90;1.9;22;1.9;0.90;9.9;12;3.9;12;0.0;0.90;1.9
153;1;1672.000000;4096.000000;1.8;590808;1627220;21;3.8;19;2.0;1.00;19;2.0;2.0;13;12;2.0;9.0;1.00;1.00;3.0
154;1;1632.000000;4168.000000;1.8;590808;1627220;21;3.8;19;1.9;0.90;19;1.9;1.9;9.9;14;0.90;12;3.9;0.90;3.9
155;1;1696.000000;3760.000000;1.8;590808;1627220;21;3.8;19;13;1.00;19;4.0;1.00;13;2.0;2.0;5.0;5.0;2.0;3.0
156;1;1896.000000;12560.000000;1.8;590808;1627220;21;3.8;19;2.9;2.9;20;3.9;1.9;8.9;2.9;1.9;4.9;4.9;9.9;1.9
157;1;1608.000000;3000.000000;1.8;590808;1627220;21;4.0;19;9.0;6.0;5.0;2.0;3.0;13;12;2.0;6.0;5.0;8.0;1.00
158;1;1608.000000;2208.000000;1.8;590808;1627220;21;4.0;19;13;12;1.9;1.9;1.9;8.9;1.9;12;4.9;5.9;0.90;0.90
159;1;1792.000000;3312.000000;1.8;590808;1627220;21;3.9;19;8.0;5.0;3.0;2.0;15;10;6.0;5.0;5.0;7.0;1.00;2.0
160;1;1736.000000;3264.000000;1.8;590808;1627220;21;3.8;19;0.90;0.90;2.9;0.90;20;13;6.9;5.9;4.9;4.9;4.9;0.90
161;1;1776.000000;13024.000000;1.8;590808;1627220;21;3.9;19;2.9;1.9;1.9;1.9;2.9;13;2.9;11;5.9;7.9;18;2.9
162;1;1784.000000;4384.000000;1.8;590808;1627220;21;3.8;19;11;3.0;3.0;3.0;1.00;13;3.0;16;5.0;5.0;6.0;2.0
163;1;1832.000000;4400.000000;1.8;590808;1627220;21;3.9;19;13;1.9;3.9;0.90;0.90;8.9;1.9;21;4.9;7.9;2.9;0.90
164;1;968;1544.000000;1.8;590808;1627220;21;4.0;19;14;12;4.9;0.90;1.9;13;1.9;11;3.9;4.9;0.90;0.90
165;1;1696.000000;4320.000000;1.8;590808;1627220;21;3.9;19;13;6.0;5.0;11;2.0;9.0;1.00;4.0;2.0;16;1.00;1.00
166;1;1672.000000;3176.000000;1.8;590808;1627220;21;3.8;19;11;0.90;5.9;21;0.90;13;0.90;2.9;2.9;4.9;3.9;0.90
167;1;1728.000000;6544.000000;1.8;590808;1627220;21;4.2;19;2.0;1.00;7.0;5.0;13;26;1.00;2.0;2.0;6.0;1.00;2.0
168;1;1024.000000;11872.000000;1.8;590808;1627220;21;4.0;19;5.9;3.9;5.9;5.9;11;20;1.9;9.9;0.90;3.9;1.9;2.9
169;1;1672.000000;3608.000000;1.8;590808;1627220;21;4.1;19;5.0;6.0;6.0;3.0;4.0;11;3.0;16;4.0;6.0;4.0;8.0
170;1;1624.000000;3432.000000;1.8;590808;1627220;21;3.9;19;2.9;21;4.9;1.9;0.90;8.9;2.9;0.90;2.9;4.9;13;1.9
171;1;1840.000000;5600.000000;1.8;590808;1627220;21;3.9;19;1.00;20;5.0;2.0;2.0;10;9.0;3.0;5.0;5.0;5.0;2.0
172;1;832;1760.000000;1.8;590808;1627220;21;3.8;19;7.9;20;4.9;1.9;0.90;9.9;8.9;1.9;2.9;4.9;2.9;1.9
173;1;2512.000000;5984.000000;1.8;590808;1627220;21;4.2;19;14;21;6.0;1.00;1.00;10;1.00;2.0;6.0;5.0;2.0;2.0
174;1;1000.000000;7472.000000;1.8;590808;1627220;21;3.8;19;8.9;20;4.9;6.9;1.9;9.9;0.90;5.9;2.9;5.9;1.9;3.9
175;1;1792.000000;5592.000000;1.8;590808;1627220;21;4.1;19;1.9;5.9;7.9;16;2.9;9.9;6.9;5.9;4.9;4.9;1.9;1.9
176;1;1688.000000;4048.000000;1.8;590808;1627220;21;4.0;19;3.0;14;7.0;1.00;2.0;10;4.0;1.00;17;7.0;1.00;2.0
177;1;1584.000000;5424.000000;1.8;590808;1627220;21;3.8;19;2.9;13;8.9;5.9;1.9;14;1.9;0.90;1.9;1.9;5.9;11
178;1;1712.000000;5192.000000;1.8;590808;1627220;21;4.0;19;2.9;9.9;7.9;4.9;2.9;9.9;1.9;3.9;1.9;9.9;1.9;13
179;1;1760.000000;7096.000000;1.8;590808;1627220;21;4.0;19;1.00;12;6.0;5.0;1.00;10;1.00;5.0;2.0;20;3.0;1.00
180;1;896;3840.000000;1.8;590808;1627220;21;3.8;19;2.0;9.0;8.0;5.0;1.00;10;3.0;5.0;2.0;21;1.00;2.0
