type,timestamp,carrier_id,pci,nof_rach,ue_rnti,dl_cqi,dl_mcs,ul_pusch_rssi,ul_pucch_rssi,ul_pucch_ni,ul_pusch_tpc,ul_pucch_tpc,dl_cqi_offset,ul_snr_offset,dl_bitrate,dl_bler,ul_snr,ul_mcs,ul_bitrate,ul_bler,ul_phr,ul_bsr,bearer_id,qci,dl_total_bytes,ul_total_bytes,dl_latency,ul_latency,dl_buffered_bytes,ul_buffered_bytes
metrics,1734441895519,0,1,12,81,4.0000005,6.2222223,-83.76932,-62.029118,69.06232,0,0,-0.003999997,-0.06399999,2464.0,0.0,16.828691,23.0,11952.0,40.0,-21.0,0,3,9,0,0,0.0,0.0,0,0
metrics,1734441896519,0,1,12,81,4.4400005,4.0,-69.68237,-62.017876,67.34309,0,0,-0.0019999966,-0.062999986,816.0,0.0,27.516052,23.0,1992.0,0.0,-22.0,0,3,9,84,0,0.02,0.0,0,0
metrics,1734441897519,0,1,12,81,4.799999,4.0,-70.92262,-64.04603,64.7814,0,0,3.4924597e-09,-0.061999988,816.0,0.0,27.832193,23.0,1992.0,0.0,-21.0,0,3,9,168,0,0.028,0.0,0,0
metrics,1734441898519,0,1,12,81,4.359999,8.0,-70.59581,-63.01581,65.461395,0,0,-0.017999995,-0.06099999,808.0,50.0,27.101881,23.0,1992.0,0.0,-21.0,0,3,9,252,0,0.028,0.0,0,0
metrics,1734441899519,0,1,12,81,3.9200003,4.5625,-71.30839,-63.914043,65.349464,0,0,-0.032,-0.057999995,944.0,16.666666,27.670189,23.0,5976.0,0.0,-21.0,0,3,9,336,233,0.028,0.0,0,0
metrics,1734441900519,0,1,12,81,4.0,3.0769231,-71.46847,-63.927143,64.92411,0,0,-0.047000006,-0.055999998,928.0,20.0,27.139597,23.0,3984.0,0.0,-21.5,0,3,9,420,382,0.027,0.0,0,0
metrics,1734441901519,0,1,12,81,4.32,3.4545455,-68.729294,-62.526646,66.0439,0,0,-0.063,-0.055,872.0,25.0,30.653748,23.0,1992.0,0.0,-22.0,0,3,9,504,468,0.027,0.0,0,0
metrics,1734441902519,0,1,12,81,4.6000004,4.4,-71.017975,-62.98058,65.51549,0,0,-0.078999996,-0.054,832.0,25.0,27.64783,23.0,1992.0,0.0,-21.0,0,3,9,588,554,0.029,0.0,0,0
metrics,1734441903519,0,1,12,81,5.0,2.4444444,-70.62464,-63.10484,64.973015,0,0,-0.07499999,-0.053000003,872.0,0.0,28.640549,23.0,1992.0,0.0,-21.0,0,3,9,672,640,0.029,0.0,0,0
metrics,1734441904519,0,1,12,81,4.5200005,2.0714285,-70.492744,-65.7161,63.427887,0,0,-0.068999976,-0.05000001,984.0,0.0,28.319677,23.0,5976.0,0.0,-21.0,0,3,9,756,873,0.028,0.0,0,0
metrics,1734441905519,0,1,12,81,5.119999,2.8333333,-77.31512,-67.78014,61.205402,0,0,-0.08399997,-0.04800001,968.0,20.0,24.847162,23.0,3984.0,0.0,-21.0,0,3,9,840,1022,0.029,0.0,0,0
metrics,1734441906519,0,1,12,81,3.4799998,3.0,-72.1007,-64.17778,65.07807,0,0,-0.09799996,-0.045000017,944.0,16.666666,27.789667,23.0,5976.0,0.0,-21.666666,0,3,9,924,1249,0.03,0.0,0,0
metrics,1734441907519,0,1,12,81,2.8,1.5714285,-70.333435,-63.25441,65.966675,0,0,-0.11199995,-0.04300002,912.0,16.666666,27.414032,23.0,3984.0,0.0,-23.0,0,3,9,1008,1335,0.029,0.0,0,0
metrics,1734441908519,0,1,12,81,3.1999998,1.2666667,-71.10849,-63.560402,66.3354,0,0,-0.10599994,-0.041000023,952.0,0.0,27.379318,23.0,3984.0,0.0,-23.0,0,3,9,1092,1505,0.028,0.0,0,0
metrics,1734441909519,0,1,12,81,3.2400002,1.9090909,-69.96018,-62.648457,67.802734,0,0,-0.116999924,-0.03700003,1064.0,11.111111,28.285904,23.0,7968.0,0.0,-22.0,0,3,9,1176,1804,0.029,0.0,0,0
metrics,1734441910519,0,1,12,81,2.9599998,1.2941177,-69.66728,-62.177723,67.79787,0,0,-0.10999991,-0.034000035,1024.0,0.0,26.814348,23.0,5976.0,0.0,-22.0,0,3,9,1260,2027,0.029,0.0,0,0
metrics,1734441911519,0,1,12,81,3.1999998,1.1428572,-69.66142,-62.228043,67.67823,0,0,-0.10099989,-0.029000038,1136.0,0.0,27.695889,23.0,9960.0,0.0,-22.2,0,3,9,1344,2388,0.03,0.0,0,0
metrics,1734441912519,0,1,12,81,2.9999998,0.0,-75.057495,-64.70942,64.83757,0,0,-0.09399988,-0.028000038,968.0,36.363636,26.324434,23.0,1992.0,0.0,-23.0,0,3,9,1428,2474,0.03,0.0,0,0
metrics,1734441913519,0,1,12,81,3.12,0.7916667,-97.18277,-62.63258,67.02901,0,0,-0.08899987,-0.17700002,928.0,44.444443,7.240128,23.0,5976.0,72.72727,-23.0,0,3,9,1512,2644,0.031,0.0,0,0
metrics,1734441914519,0,1,12,81,0.6,0.0,-62.680897,-55.939323,76.71638,0,0,-0.087999865,-0.17500001,56.0,97.4359,27.39416,23.0,3984.0,0.0,-23.0,0,3,9,1512,2787,0.031,0.0,0,0
metrics,1734441915519,0,1,12,81,0.1,0.0,0.0,0.0,0.0,0,0,-0.087999865,-0.17500001,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0,3,9,1512,2787,0.031,0.0,0,0
metrics,1734441916519,0,1,12,81,0.1,0.0,0.0,0.0,0.0,0,0,-0.087999865,-0.17500001,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0,3,9,1512,2787,0.031,0.0,0,0
metrics,1734441917519,0,1,12,81,0.1,0.0,0.0,0.0,0.0,0,0,-0.087999865,-0.17500001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,3,9,1512,2787,0.031,0.0,0,0
metrics,1734441918519,0,1,12,81,5.0,0.0,0.0,-429.7998,179.72748,0,0,-0.087999865,-0.17500001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,3,9,1512,2787,0.031,0.0,0,0
metrics,1734441919519,0,1,12,81,0.1,0.0,0.0,0.0,0.0,0,0,-0.087999865,-0.17500001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,3,9,1512,2787,0.031,0.0,0,0
metrics,1734441970519,0,1,14,83,6.679999,10.36,-90.82304,-82.58985,48.614285,0,0,-0.005999998,0.016,2656.0,9.090909,15.335672,13.36,7656.0,0.0,38.0,0,3,9,0,0,0.0,0.0,0,0
metrics,1734441971519,0,1,14,83,4.48,2.5172415,-94.00178,-86.16576,48.099285,0,0,-0.14499997,0.024000002,1392.0,38.095238,12.5286455,11.875,6272.0,0.0,39.166668,0,3,9,0,443,0.0,0.0,0,0
