type,timestamp,carrier_id,pci,nof_rach,ue_rnti,dl_cqi,dl_mcs,ul_pusch_rssi,ul_pucch_rssi,ul_pucch_ni,ul_pusch_tpc,ul_pucch_tpc,dl_cqi_offset,ul_snr_offset,dl_bitrate,dl_bler,ul_snr,ul_mcs,ul_bitrate,ul_bler,ul_phr,ul_bsr,bearer_id,qci,dl_total_bytes,ul_total_bytes,dl_latency,ul_latency,dl_buffered_bytes,ul_buffered_bytes
metrics,1734010472874,0,1,1,70,14.380952,8.547621,-102.390274,-99.71792,46.237038,0,0,-0.044999998,0.058999956,2956.5217,20.0,4.1942387,1.0179641,9095.652,7.8125,40.0,0,3,9,0,0,0.0,0.0,0,0
metrics,1734010473874,0,1,1,70,11.652175,13.085714,-101.44016,-100.16992,46.254402,0,0,-0.23299997,0.06199995,672.0,83.333336,4.5516486,0.0,264.0,0.0,40.0,0,3,9,0,0,0.0,0.0,0,0
metrics,1734010474874,0,1,1,70,8.320001,14.0,-101.36794,-92.30708,46.212017,0,0,-0.23199996,0.06299995,744.0,0.0,6.424105,4.0,256.0,0.0,40.0,0,3,9,84,0,0.028,0.0,0,0
metrics,1734010475874,0,1,1,70,7.9199996,9.0,-92.31134,-91.20541,46.105152,0,0,-0.23099996,0.06399995,776.0,0.0,14.256451,4.0,256.0,0.0,40.0,0,3,9,168,0,0.026,0.0,0,0
metrics,1734010476874,0,1,1,70,5.08,7.6,-106.40855,-84.94508,48.81287,0,0,-0.22899996,-0.6559999,832.0,0.0,0.7334369,16.800001,1776.0,95.0,40.0,0,3,9,252,77,0.024,0.0,0,0
metrics,1734010477874,0,1,2,71,4.933333,4.571429,-84.01582,-83.58164,49.355904,0,0,0.008,0.0070000007,1787.4999,0.0,17.308588,9.578947,6587.4995,0.0,40.0,0,3,9,0,63,0.0,0.0,0,0
metrics,1734010478874,0,1,2,71,9.08,0.6315789,-84.89021,-86.54263,48.130768,0,0,0.0150000015,0.010000001,968.0,0.0,17.425745,7.857143,1064.0,0.0,40.0,0,3,9,84,149,0.03,0.003,0,0
metrics,1734010479874,0,1,2,71,10.52,13.6,-97.594154,-99.362114,45.80274,0,0,0.017,-0.0079999985,832.0,0.0,8.1753235,17.0,1288.0,50.0,40.0,0,3,9,168,235,0.033,0.002,0,0
metrics,1734010480874,0,1,2,71,9.4,10.0,-100.92715,-98.58751,45.869774,0,0,0.019000001,0.009000003,800.0,0.0,5.577052,0.8636364,2104.0,0.0,40.0,0,3,9,252,321,0.031,0.005,0,0
metrics,1734010481874,0,1,2,71,9.095239,11.25,-102.82138,-100.35626,46.001076,0,0,0.003000002,-0.059999947,888.0,25.0,3.5019207,0.42647055,4312.0,13.461538,40.0,0,3,9,336,554,0.03,0.009,0,0
