time;nof_ue;dl_brate;ul_brate;proc_rmem;proc_rmem_kB;proc_vmem_kB;sys_mem;system_load;thread_count;cpu_0;cpu_1;cpu_2;cpu_3;cpu_4;cpu_5;cpu_6;cpu_7;cpu_8;cpu_9;cpu_10;cpu_11
55;0;0.0;0.0;1.8;579788;1561720;25;3.6;19;1.9;20;2.9;1.9;9.9;16;1.9;0.0;3.9;2.9;1.9;0.0
56;0;0.0;0.0;1.8;579788;1561720;25;3.5;19;11;14;1.00;3.0;3.0;16;1.00;7.0;1.00;2.0;1.00;2.0
57;0;0.0;0.0;1.8;579788;1561720;25;3.7;19;1.9;7.9;4.9;0.90;2.9;19;0.90;21;0.90;2.9;0.90;0.90
58;0;0.0;0.0;1.8;579788;1561720;25;3.4;19;2.0;12;13;2.0;3.0;16;1.00;9.0;4.0;0.0;3.0;0.0
59;0;0.0;0.0;1.8;579788;1561720;25;3.5;19;0.90;20;7.9;0.90;1.9;17;1.9;0.90;2.9;5.9;0.0;0.90
60;0;0.0;0.0;1.8;579788;1561720;25;3.4;19;2.0;19;2.0;5.0;2.0;16;4.0;1.00;5.0;6.0;1.00;1.00
61;0;0.0;0.0;1.8;579788;1561720;25;3.7;19;3.0;21;1.00;2.0;3.0;16;1.00;8.0;5.0;1.00;2.0;2.0
62;0;0.0;0.0;1.8;579788;1561720;25;3.5;19;1.9;20;5.9;3.9;0.90;16;1.9;5.9;0.90;2.9;0.0;0.90
63;0;0.0;0.0;1.8;579788;1561720;25;3.6;19;0.90;20;6.9;3.9;0.0;16;0.90;0.90;7.9;1.9;1.9;1.9
64;0;0.0;0.0;1.8;579788;1561720;25;3.5;19;2.0;14;3.0;4.0;1.00;16;2.0;8.0;12;3.0;1.00;1.00
65;0;0.0;0.0;1.8;579788;1561720;25;3.4;19;0.90;20;12;2.9;0.90;16;2.9;0.90;0.90;0.90;1.9;1.9
66;0;0.0;0.0;1.8;579788;1561720;25;3.6;19;7.0;20;1.00;5.0;1.00;17;5.0;1.00;1.00;2.0;2.0;1.00
67;0;0.0;0.0;1.8;579788;1561720;25;3.5;19;1.00;2.0;20;3.0;2.0;16;9.0;2.0;4.0;1.00;3.0;2.0
68;0;0.0;0.0;1.8;579788;1561720;25;3.4;19;2.0;8.0;19;2.0;3.0;20;1.00;3.0;0.0;0.0;2.0;2.0
69;0;0.0;0.0;1.8;579788;1561720;25;3.4;19;2.0;11;20;6.0;4.0;16;1.00;1.00;1.00;1.00;1.00;1.00
70;0;0.0;0.0;1.8;579788;1561720;25;3.6;19;1.00;5.0;3.0;2.0;2.0;16;2.0;6.0;20;0.0;1.00;2.0
71;0;0.0;0.0;1.8;579788;1561720;25;3.4;19;3.9;1.9;1.9;0.0;0.90;16;8.9;1.9;3.9;16;2.9;1.9
72;0;0.0;0.0;1.8;579788;1561720;25;3.6;19;0.90;0.90;0.90;5.9;2.9;18;9.9;0.90;1.9;1.9;1.9;20
73;0;0.0;0.0;1.8;579788;1561720;25;3.5;19;0.90;0.0;3.9;1.9;0.90;17;4.9;7.9;0.0;0.90;2.9;21
74;0;0.0;0.0;1.8;579788;1561720;25;3.5;19;4.0;6.0;4.0;3.0;1.00;17;0.0;5.0;2.0;2.0;2.0;20
75;0;0.0;0.0;1.8;579788;1561720;25;3.5;19;1.9;3.9;0.90;2.9;0.90;16;0.90;9.9;1.9;1.9;2.9;21
76;0;0.0;0.0;1.8;579788;1561720;25;3.5;19;3.9;1.9;2.9;2.9;0.90;17;0.0;11;0.0;0.90;1.9;21
77;0;0.0;0.0;1.8;579788;1561720;25;3.4;19;1.9;5.9;0.90;2.9;0.90;16;0.90;8.9;0.90;0.0;0.90;20
78;0;0.0;0.0;1.8;579788;1561720;25;3.6;19;2.0;7.0;1.00;2.0;4.0;17;2.0;3.0;1.00;1.00;2.0;21
79;0;0.0;0.0;1.8;579788;1561720;25;3.8;19;1.9;7.9;0.90;0.90;3.9;28;0.90;8.9;1.9;0.90;0.90;12
80;0;0.0;0.0;1.8;579788;1561720;25;3.9;19;2.9;6.9;2.9;6.9;1.9;18;2.9;4.9;3.9;4.9;0.90;8.9
81;0;0.0;0.0;1.8;579788;1561720;25;3.7;19;1.9;6.9;8.9;3.9;0.90;12;5.9;1.9;12;0.90;0.90;12
82;0;0.0;0.0;1.8;579788;1561720;25;3.7;19;3.0;7.0;2.0;3.0;2.0;13;4.0;10;19;1.00;1.00;9.0
83;0;0.0;0.0;1.8;579788;1561720;25;3.7;19;2.9;8.9;19;2.9;0.90;14;0.90;1.9;4.9;1.9;0.90;7.9
84;0;0.0;0.0;1.8;579788;1561720;25;3.8;19;11;1.00;16;5.0;2.0;13;8.0;1.00;3.0;2.0;2.0;5.0
85;0;0.0;0.0;1.8;579788;1561720;25;3.7;19;0.90;0.90;0.90;19;1.9;13;12;0.90;2.9;0.90;0.90;7.9
86;0;0.0;0.0;1.8;579788;1561720;25;3.8;19;4.0;1.00;3.0;19;1.00;14;8.0;2.0;3.0;4.0;4.0;6.0
87;0;0.0;0.0;1.8;579788;1561720;25;3.5;19;2.0;2.0;3.0;12;1.00;13;0.0;1.00;1.00;2.0;19;10
88;0;0.0;0.0;1.8;579788;1561720;25;3.7;19;3.9;0.90;3.9;2.9;1.9;13;8.9;0.90;0.90;0.90;20;4.9
89;0;0.0;0.0;1.8;579788;1561720;25;3.8;19;3.9;0.90;1.9;1.9;1.9;16;8.9;0.90;2.9;1.9;20;5.9
90;0;0.0;0.0;1.8;579788;1561720;25;3.7;19;4.0;1.00;1.00;2.0;14;13;13;1.00;2.0;2.0;7.0;7.0
91;0;0.0;0.0;1.8;579788;1561720;25;3.8;19;5.0;1.00;0.0;3.0;20;16;8.0;1.00;1.00;2.0;2.0;5.0
92;0;0.0;0.0;1.8;579788;1561720;25;3.6;19;12;1.9;2.9;2.9;20;14;0.90;1.9;0.90;0.90;0.90;4.9
93;0;0.0;0.0;1.8;579788;1561720;25;3.7;19;6.0;1.00;1.00;1.00;10;15;7.0;4.0;3.0;1.00;11;10
94;0;0.0;0.0;1.8;579788;1561720;25;3.7;19;2.9;4.9;0.90;1.9;1.9;14;0.90;7.9;2.9;1.9;20;4.9
95;1;400;2012.500000;1.8;586380;1629144;25;3.8;19;2.0;12;2.0;1.00;1.00;14;2.0;1.00;2.0;3.0;19;9.0
96;1;0.0;0.0;1.8;586380;1629144;25;4.1;19;1.00;12;1.00;2.0;2.0;16;1.00;3.0;1.00;3.0;21;10
97;0;0.0;0.0;1.8;584680;1627256;25;3.9;19;0.0;9.9;0.90;2.9;0.90;12;0.90;1.9;1.9;1.9;20;12
98;0;0.0;0.0;1.8;584680;1627256;25;3.7;19;2.0;5.0;6.0;3.0;2.0;11;1.00;5.0;4.0;8.0;13;9.0
99;0;0.0;0.0;1.8;584680;1627256;25;3.8;19;0.90;1.9;12;2.9;14;14;1.9;0.90;0.90;6.9;0.0;11
100;0;0.0;0.0;1.8;584680;1627256;25;3.7;19;1.9;1.9;11;1.9;14;13;2.9;1.9;0.90;0.90;6.9;4.9
101;0;0.0;0.0;1.8;584680;1627256;25;3.8;19;12;2.0;4.0;2.0;20;17;3.0;1.00;2.0;2.0;1.00;5.0
102;0;0.0;0.0;1.8;584680;1627256;25;3.7;19;13;3.9;0.90;0.90;3.9;28;0.90;1.9;0.90;0.90;0.90;12
103;0;0.0;0.0;1.8;584680;1627256;25;3.8;19;8.0;2.0;2.0;2.0;1.00;26;5.0;8.0;2.0;1.00;2.0;9.0
104;0;0.0;0.0;1.8;584680;1627256;25;3.8;19;0.90;19;2.9;7.9;0.90;9.9;0.90;1.9;1.9;9.9;0.90;9.9
105;1;4104.347656;11721.739258;1.8;586524;1627256;25;3.9;19;2.0;18;2.0;12;2.0;10;3.0;5.0;1.00;1.00;1.00;12
106;1;312;616;1.8;586524;1627256;25;3.8;19;2.0;20;3.0;2.0;1.00;11;13;0.0;3.0;1.00;1.00;10
107;1;296;496;1.8;586524;1627256;25;3.9;19;1.9;20;0.90;2.9;1.9;11;13;4.9;1.9;1.9;0.90;11
108;1;2888.000000;4496.000000;1.8;591012;1627256;25;3.8;19;2.0;10;1.00;2.0;11;10;4.0;2.0;4.0;9.0;1.00;12
109;1;776;256;1.8;591012;1627256;25;3.9;19;7.9;3.9;0.90;1.9;19;11;1.9;3.9;0.90;2.9;3.9;9.9
110;1;1000.000000;8256.000000;1.8;591012;1627256;25;3.9;19;1.00;3.0;16;1.00;4.0;11;8.0;7.0;7.0;1.00;1.00;11
111;1;1120.000000;5664.000000;1.8;591012;1627256;25;4.0;19;3.0;12;21;2.0;1.00;11;0.0;3.0;5.0;1.00;2.0;13
112;1;952;3232.000000;1.8;591012;1627256;25;4.0;19;1.9;5.9;20;0.90;0.90;11;0.90;11;3.9;0.0;0.90;9.9
113;1;856;2064.000000;1.8;591012;1627256;25;4.0;19;1.00;9.0;17;2.0;2.0;10;2.0;3.0;11;2.0;2.0;10
114;1;888;2320.000000;1.8;591012;1627256;25;3.9;19;0.90;3.9;17;0.90;0.90;11;4.9;2.9;13;0.90;1.9;9.9
115;1;1056.000000;5728.000000;1.8;591012;1627256;25;3.8;19;6.9;3.9;14;0.90;3.9;11;9.9;0.90;6.9;2.9;0.90;11
116;1;1000.000000;7160.000000;1.8;591012;1627256;25;3.9;19;2.0;9.0;9.0;2.0;2.0;11;3.0;7.0;14;1.00;1.00;10
117;1;968;8552.000000;1.8;591012;1627256;25;3.8;19;2.9;0.90;18;2.9;0.90;13;6.9;0.90;5.9;1.9;3.9;6.9
118;1;944;4720.000000;1.8;591012;1627256;25;3.8;19;4.0;2.0;20;3.0;3.0;14;5.0;3.0;8.0;3.0;2.0;6.0
119;1;888;2456.000000;1.8;591012;1627256;25;3.8;19;2.0;8.0;5.0;1.00;2.0;14;4.0;4.0;17;1.00;3.0;5.0
120;1;1816.000000;13024.000000;1.8;591012;1627256;25;3.8;19;1.9;7.9;0.90;0.90;1.9;14;8.9;3.9;17;0.90;0.90;5.9
121;1;1816.000000;8040.000000;1.8;591012;1627256;25;3.8;19;0.90;18;0.90;0.90;2.9;15;12;3.9;1.9;3.9;1.9;5.9
122;1;1776.000000;10352.000000;1.8;591012;1627256;25;3.8;19;3.9;20;1.9;2.9;1.9;14;7.9;1.9;3.9;1.9;0.90;7.9
123;1;1696.000000;6496.000000;1.8;591012;1627256;25;3.8;19;0.90;13;0.90;9.9;7.9;13;1.9;1.9;1.9;2.9;3.9;4.9
124;1;1792.000000;4072.000000;1.8;591012;1627256;25;3.6;19;4.0;2.0;1.00;3.0;16;17;2.0;0.0;2.0;10;5.0;4.0
125;1;1856.000000;16568.000000;1.8;591012;1627256;25;3.7;19;7.0;6.0;1.00;2.0;4.0;16;2.0;5.0;2.0;5.0;15;1.00
126;1;1784.000000;7528.000000;1.8;591012;1627256;25;3.4;19;16;7.9;0.90;0.90;2.9;17;8.9;6.9;0.90;1.9;0.90;4.9
127;1;1896.000000;7864.000000;1.8;591012;1627256;25;3.7;19;5.0;9.0;1.00;1.00;1.00;17;20;5.0;1.00;2.0;1.00;4.0
128;1;1726.273682;4379.620605;1.8;591012;1627256;25;3.5;19;3.0;4.0;8.0;3.0;1.00;16;19;4.0;2.0;2.0;2.0;1.00
129;1;1729.729736;7015.015137;1.8;591012;1627256;25;3.7;19;1.9;1.9;1.9;3.9;0.90;17;20;0.90;11;0.90;0.90;0.90
130;1;1888.000000;10392.000000;1.8;591012;1627256;25;3.6;19;17;0.0;1.00;2.0;2.0;16;4.0;1.00;11;2.0;4.0;3.0
131;1;1776.000000;7720.000000;1.8;591012;1627256;25;3.4;19;6.9;1.9;1.9;1.9;15;17;3.9;1.9;11;2.9;0.90;0.90
132;1;1896.000000;10808.000000;1.8;591012;1627256;25;3.6;19;1.9;7.9;0.90;1.9;19;16;0.90;1.9;2.9;1.9;3.9;0.90
133;1;1720.000000;7592.000000;1.8;591012;1627256;25;3.6;19;1.9;11;0.90;18;1.9;17;0.90;1.9;0.90;3.9;3.9;4.9
134;1;1672.000000;4952.000000;1.8;591012;1627256;25;3.6;19;1.00;4.0;2.0;3.0;0.0;16;3.0;10;1.00;1.00;20;3.0
135;1;1912.000000;12080.000000;1.8;591012;1627256;25;3.6;19;9.9;2.9;2.9;1.9;0.90;17;0.90;0.90;0.90;2.9;19;1.9
136;1;1784.000000;11648.000000;1.8;591012;1627256;25;3.4;19;3.0;1.00;4.0;2.0;19;17;9.0;2.0;2.0;1.00;1.00;3.0
137;1;1896.000000;9360.000000;1.8;591012;1627256;25;3.6;19;3.9;3.9;3.9;0.90;14;16;9.9;3.9;2.9;0.90;2.9;0.0
138;1;1728.000000;3688.000000;1.8;591012;1627256;25;3.5;19;1.00;20;3.0;1.00;2.0;17;4.0;1.00;9.0;2.0;3.0;1.00
139;1;1728.000000;3856.000000;1.8;591012;1627256;25;3.6;19;1.00;20;4.0;1.00;2.0;16;1.00;4.0;8.0;0.0;2.0;4.0
140;1;1920.000000;12328.000000;1.8;591012;1627256;25;3.7;19;1.9;20;7.9;0.90;0.90;17;2.9;1.9;5.9;0.90;0.90;2.9
141;1;1784.000000;10056.000000;1.8;591012;1627256;25;3.5;19;3.0;20;1.00;11;1.00;17;3.0;1.00;2.0;2.0;1.00;1.00
142;1;1896.000000;8472.000000;1.8;591012;1627256;25;3.6;19;2.9;19;1.9;4.9;1.9;16;0.90;3.9;2.9;3.9;0.90;2.9
143;1;1728.000000;3840.000000;1.8;591012;1627256;25;3.6;19;0.90;4.9;8.9;0.90;0.90;17;3.9;18;2.9;3.9;1.9;1.9
144;1;1864.000000;4152.000000;1.8;591012;1627256;25;3.5;19;3.0;5.0;7.0;1.00;2.0;17;1.00;2.0;5.0;19;1.00;1.00
145;1;224;9254.745117;1.8;591012;1627256;25;3.6;19;1.00;10;0.0;2.0;2.0;17;2.0;7.0;1.00;19;0.0;3.0
146;1;0.0;0.0;1.8;591012;1627256;25;3.5;19;1.9;11;0.90;0.90;0.90;16;3.9;0.0;1.9;20;3.9;0.90
147;1;448;0.0;1.8;591012;1627256;25;3.9;19;2.9;9.9;1.9;2.9;1.9;12;4.9;2.9;0.0;20;1.9;7.9
148;2;448;528;1.8;591012;1627256;25;3.8;19;5.0;7.0;1.00;1.00;1.00;10;5.0;4.0;14;5.0;2.0;11
149;1;0.0;0.0;1.8;591012;1627256;25;3.9;19;2.0;10;1.00;2.0;1.00;10;1.00;10;19;2.0;1.00;10
150;1;2517.482422;12307.692383;1.8;591012;1627256;25;4.0;19;2.0;5.0;4.0;2.0;6.0;10;1.00;6.0;14;1.00;10;12
151;1;1953.953979;2026.026001;1.8;591012;1627256;25;3.8;19;0.90;1.9;0.90;1.9;2.9;12;1.9;4.9;11;0.90;20;9.9
152;1;2176.000000;5016.000000;1.8;591012;1627256;25;3.8;19;0.90;0.90;1.9;11;1.9;14;0.90;16;2.9;0.90;8.9;5.9
153;1;6447.058594;26211.765625;1.8;591012;1627256;25;3.8;19;5.0;15;1.00;1.00;3.0;10;1.00;5.0;4.0;2.0;13;10
154;1;3320.000000;14352.000000;1.8;591012;1627256;25;3.9;19;8.9;12;1.9;1.9;9.9;12;1.9;0.90;1.9;0.90;8.9;11
155;1;2000.000000;11760.000000;1.8;591012;1627256;25;3.8;19;6.9;20;0.0;0.90;0.90;13;3.9;1.9;2.9;0.90;5.9;5.9
156;1;1630.369629;6329.670410;1.8;591012;1627256;25;3.8;19;6.0;20;2.0;1.00;4.0;14;7.0;4.0;6.0;1.00;2.0;5.0
157;1;1673.673706;4460.460449;1.8;591012;1627256;25;3.8;19;0.90;4.9;14;1.9;0.90;15;1.9;2.9;7.9;0.90;7.9;9.9
158;1;1672.000000;4104.000000;1.8;591012;1627256;25;3.8;19;2.0;3.0;13;14;6.0;10;5.0;1.00;2.0;2.0;5.0;10
159;1;1664.000000;5048.000000;1.8;591012;1627256;25;3.8;19;5.0;1.00;3.0;3.0;19;11;2.0;1.00;8.0;2.0;3.0;11
160;1;1960.000000;18144.000000;1.8;591012;1627256;25;4.0;19;7.0;2.0;7.0;4.0;14;10;2.0;2.0;4.0;1.00;9.0;11
161;1;1904.000000;8624.000000;1.8;591012;1627256;25;4.0;19;0.90;0.90;13;0.90;1.9;9.9;0.0;1.9;3.9;0.90;20;11
162;1;0.0;0.0;1.8;591012;1627256;25;3.8;19;2.0;2.0;14;1.00;2.0;10;1.00;2.0;2.0;1.00;20;13
163;1;3240.000000;5064.000000;1.8;591012;1627256;25;3.8;19;0.90;2.9;11;2.9;1.9;9.9;1.9;4.9;5.9;1.9;16;9.9
164;1;1760.000000;6248.000000;1.8;591012;1627256;25;3.8;19;2.9;5.9;4.9;0.90;0.90;9.9;2.9;15;8.9;0.90;0.90;13
165;1;2581.418701;13154.844727;1.8;591012;1627256;25;3.9;19;8.0;17;7.0;2.0;3.0;10;2.0;5.0;2.0;2.0;1.00;11
166;1;1720.000000;10360.000000;1.8;591012;1627256;25;4.0;19;4.0;15;5.0;3.0;1.00;10;2.0;13;3.0;3.0;1.00;13
167;1;1785.785767;3899.899902;1.8;591012;1627256;25;3.9;19;0.0;1.9;17;0.0;3.9;9.9;3.9;7.9;7.9;0.90;1.9;9.9
168;1;1704.000000;3432.000000;1.8;591012;1627256;25;3.8;19;1.9;11;0.90;1.9;0.90;13;0.90;2.9;19;1.9;1.9;13
169;1;968;2992.000000;1.8;591012;1627256;25;3.8;19;1.00;12;5.0;3.0;2.0;14;2.0;2.0;18;2.0;4.0;6.0
170;1;2749.250732;13890.110352;1.8;591012;1627256;25;3.8;19;1.00;4.0;17;5.0;2.0;14;1.00;2.0;5.0;6.0;1.00;9.0
171;1;1737.737793;7191.191406;1.8;591012;1627256;25;3.7;19;0.90;11;11;3.9;1.9;21;0.90;4.9;0.90;2.9;0.90;6.9
172;1;1718.281738;2621.378662;1.8;591012;1627256;25;3.6;19;1.00;1.00;11;3.0;2.0;17;1.00;19;2.0;2.0;1.00;5.0
173;1;832;2864.000000;1.8;591012;1627256;25;3.8;19;0.0;13;0.90;1.9;0.90;16;0.0;22;0.90;5.9;0.90;0.90
174;1;1936.000000;6304.000000;1.8;591012;1627256;25;3.7;19;2.9;9.9;0.90;1.9;3.9;17;0.90;14;0.90;2.9;3.9;3.9
175;1;1984.000000;14736.000000;1.8;591012;1627256;25;3.5;19;2.9;6.9;0.90;3.9;0.90;17;2.9;1.9;0.0;2.9;19;3.9
176;1;1913.913940;12484.484375;1.8;591012;1627256;25;3.6;19;0.90;0.90;0.90;3.9;0.90;17;1.9;9.9;1.9;14;9.9;0.90
177;1;1926.073975;5274.725098;1.8;591012;1627256;25;3.6;19;1.00;5.0;2.0;8.0;2.0;17;2.0;11;7.0;2.0;3.0;6.0
178;1;1720.000000;3896.000000;1.8;591012;1627256;25;3.6;19;4.0;5.0;3.0;2.0;1.00;17;11;16;1.00;5.0;1.00;1.00
179;1;2490.490479;4388.388184;1.8;591012;1627256;25;3.5;19;0.90;19;0.90;0.90;0.90;17;11;0.0;1.9;0.90;1.9;3.9
180;1;2656.000000;11696.000000;1.8;591012;1627256;25;3.7;19;9.0;7.0;1.00;2.0;2.0;17;7.0;1.00;13;2.0;4.0;4.0
181;1;2581.418701;11732.267578;1.8;591012;1627256;25;3.6;19;2.0;2.0;1.00;0.0;0.0;14;12;4.0;19;2.0;2.0;7.0
