type,timestamp,carrier_id,pci,nof_rach,ue_rnti,dl_cqi,dl_mcs,ul_pusch_rssi,ul_pucch_rssi,ul_pucch_ni,ul_pusch_tpc,ul_pucch_tpc,dl_cqi_offset,ul_snr_offset,dl_bitrate,dl_bler,ul_snr,ul_mcs,ul_bitrate,ul_bler,ul_phr,ul_bsr,bearer_id,qci,dl_total_bytes,ul_total_bytes,dl_latency,ul_latency,dl_buffered_bytes,ul_buffered_bytes
metrics,1731416598744,0,1,1,70,14.826087,8.5,-99.36708,-96.817795,48.281193,0,0,0.010000001,0.036999997,2543.1577,0.0,4.9511056,2.5510201,11317.895,1.754386,40.0,741,3,9,0,231,0.0,0.009,0,0
metrics,1731416599744,0,1,1,70,14.84,6.4,-100.46871,-97.7227,48.5998,0,0,-0.0029999977,0.10400004,1056.0,14.285714,4.2934093,1.4319527,10112.0,0.0,40.0,0,3,9,84,593,0.035,0.01,0,0
metrics,1731416600744,0,1,1,70,15.0,8.0,-100.43096,-97.582375,48.179657,0,0,2.561137e-09,0.12900008,887.11285,0.0,4.0084434,1.9206349,4331.668,0.0,40.0,0,3,9,168,749,0.034,0.011,0,0
metrics,1731416601744,0,1,1,70,14.919999,6.0,-100.98629,-99.439964,48.513165,0,0,0.0030000028,0.15500014,888.0,0.0,3.3808632,1.7272727,4248.0,0.0,40.0,0,3,9,252,901,0.033,0.011,0,0
metrics,1731416602744,0,1,1,70,14.919999,7.6,-100.7397,-98.13553,48.374084,0,0,0.005000003,0.17500018,832.0,0.0,3.77063,0.2181818,1936.0,4.7619047,40.0,0,3,9,336,987,0.033,0.012,0,0
metrics,1731416603744,0,1,1,70,15.0,5.333333,-101.38809,-99.42889,48.625668,0,0,-0.009999996,0.21900027,904.90485,33.333332,3.167205,0.61061954,5077.0767,0.0,40.0,1032,3,9,420,1220,0.032,0.012,0,0
metrics,1731416604744,0,1,1,70,14.434783,4.1428566,-102.616104,-101.75319,48.86724,0,0,-0.09599999,0.3149995,1118.8811,40.0,1.9327204,0.0,8439.56,26.717558,40.0,0,3,9,504,1666,0.031,0.02,0,0
metrics,1731416605744,0,1,1,70,15.0,9.333333,-101.978775,-101.06059,48.42261,0,0,-0.11199999,0.352999,888.8888,25.0,2.2756035,0.0,3347.3472,7.3170733,40.0,0,3,9,588,1822,0.031,0.02,0,0
metrics,1731416606744,0,1,1,70,15.0,5.8,-101.8619,-100.10676,48.642628,0,0,-0.16399996,0.3999984,960.0,37.5,2.630026,0.046511628,4224.0,6.0,40.0,0,3,9,672,1974,0.03,0.02,0,0
metrics,1731416607744,0,1,1,70,15.0,3.6923077,-102.29568,-100.41024,48.483006,0,0,-0.19599994,0.429998,935.0649,40.0,2.162307,0.0,2637.3625,3.2258065,40.0,0,3,9,756,2060,0.03,0.02,0,0
