time;nof_ue;dl_brate;ul_brate;proc_rmem;proc_rmem_kB;proc_vmem_kB;sys_mem;system_load;thread_count;cpu_0;cpu_1;cpu_2;cpu_3;cpu_4;cpu_5;cpu_6;cpu_7;cpu_8;cpu_9;cpu_10;cpu_11
25;1;3033.333252;6466.666504;1.8;591056;1627188;18;4.1;19;12;5.9;3.9;21;1.9;9.9;3.9;1.9;3.9;1.9;1.9;5.9
26;0;0.0;0.0;1.8;592900;1627188;18;4.2;19;2.0;7.0;5.0;21;1.00;10;3.0;3.0;1.00;3.0;10;6.0
27;0;0.0;0.0;1.8;592900;1627188;18;3.8;19;3.9;4.9;1.9;6.9;1.9;9.9;16;1.9;0.90;4.9;9.9;4.9
28;0;0.0;0.0;1.8;592900;1627188;18;4.0;19;8.0;11;1.00;3.0;3.0;10;20;2.0;2.0;3.0;11;6.0
29;1;4266.666504;5333.333496;1.8;592900;1627188;18;3.8;19;6.9;4.9;3.9;1.9;0.90;9.9;20;9.9;0.90;0.90;1.9;3.9
30;1;552;2464.000000;1.8;592900;1627188;18;3.9;19;2.0;6.0;3.0;4.0;2.0;10;20;13;2.0;3.0;2.0;6.0
31;1;56;88;1.8;592900;1627188;18;4.0;19;9.9;4.9;0.90;1.9;3.9;9.9;14;11;2.9;1.9;2.9;4.9
32;1;112;264;1.8;592900;1627188;18;4.0;19;2.0;6.0;2.0;1.00;1.00;10;21;3.0;13;1.00;3.0;6.0
33;1;16;0.0;1.8;592900;1627188;18;3.8;19;0.90;4.9;1.9;13;1.9;9.9;6.9;1.9;12;3.9;2.9;6.9
34;1;0.0;0.0;1.8;592900;1627188;18;3.9;19;2.9;5.9;1.9;2.9;6.9;9.9;12;3.9;1.9;1.9;17;5.9
35;1;256;56;1.8;592900;1627188;18;3.9;19;2.0;7.0;1.00;2.0;1.00;10;8.0;1.00;4.0;4.0;20;5.0
36;1;308;492;1.8;592900;1627188;18;4.0;19;2.9;6.9;1.9;2.9;1.9;9.9;8.9;5.9;1.9;2.9;19;5.9
37;2;192;264;1.8;592900;1627188;18;3.8;19;1.00;5.0;1.00;2.0;4.0;10;13;3.0;4.0;2.0;20;5.0
38;1;5266.666504;3400.000000;1.8;592900;1627188;18;4.1;19;0.90;5.9;1.9;20;1.9;9.9;13;3.9;1.9;1.9;1.9;6.9
39;1;2192.000000;4576.000000;1.8;592900;1627188;18;4.2;19;11;6.0;1.00;19;2.0;10;5.0;7.0;1.00;3.0;2.0;6.0
40;1;1336.000000;5984.000000;1.8;592900;1627188;18;4.1;19;8.9;0.90;4.9;1.9;2.9;14;5.9;6.9;4.9;0.90;2.9;18
41;1;872;5016.000000;1.8;592900;1627188;18;3.9;19;11;1.9;1.9;1.9;1.9;14;12;7.9;0.90;2.9;0.90;12
42;1;4328.000000;5456.000000;1.8;592900;1627188;18;4.1;19;11;3.0;4.0;2.0;4.0;14;19;5.0;4.0;3.0;1.00;0.0
43;1;1568.000000;1760.000000;1.8;592900;1627188;18;3.8;19;3.9;5.9;2.9;1.9;0.90;13;0.90;3.9;6.9;2.9;21;1.9
44;1;1040.000000;2816.000000;1.8;592900;1627188;18;3.8;19;0.90;5.9;19;4.9;3.9;13;1.9;1.9;6.9;8.9;1.9;0.90
45;1;1352.000000;1584.000000;1.8;592900;1627188;18;3.9;19;16;6.0;4.0;6.0;1.00;14;2.0;6.0;1.00;6.0;3.0;2.0
46;1;4104.000000;0.0;1.8;592900;1627188;18;3.8;19;20;5.9;1.9;12;1.9;13;1.9;0.90;3.9;2.9;1.9;1.9
47;1;1896.000000;2112.000000;1.8;592900;1627188;18;3.8;19;6.0;6.0;2.0;5.0;3.0;14;10;9.0;1.00;9.0;1.00;2.0
48;1;2280.000000;1760.000000;1.8;592900;1627188;18;3.8;19;4.0;5.0;2.0;5.0;2.0;12;8.0;18;5.0;1.00;2.0;4.0
49;1;984;3608.000000;1.8;592900;1627188;18;4.2;19;5.9;7.9;1.9;1.9;1.9;9.9;8.9;21;0.90;2.9;1.9;5.9
50;1;3152.000000;88;1.8;592900;1627188;18;4.0;19;5.0;17;3.0;2.0;3.0;10;4.0;13;1.00;3.0;1.00;5.0
51;1;2336.000000;792;1.8;592900;1627188;18;3.9;19;6.0;11;3.0;9.0;6.0;10;2.0;15;2.0;3.0;5.0;6.0
52;1;1520.000000;5720.000000;1.8;592900;1627188;18;4.1;19;6.0;1.00;3.0;13;2.0;10;2.0;21;1.00;2.0;2.0;6.0
53;1;1112.000000;4840.000000;1.8;592900;1627188;18;4.1;19;5.9;12;1.9;2.9;3.9;9.9;2.9;21;3.9;1.9;0.90;5.9
54;1;792;3168.000000;1.8;592900;1627188;18;4.1;19;5.0;9.0;1.00;3.0;3.0;9.0;3.0;20;2.0;7.0;2.0;6.0
55;1;1040.000000;2784.000000;1.8;592900;1627188;18;3.8;19;15;1.00;1.00;9.0;2.0;11;8.0;4.0;4.0;7.0;1.00;5.0
56;1;1040.000000;5104.000000;1.8;592900;1627188;18;3.8;19;7.9;0.90;1.9;2.9;4.9;9.9;17;5.9;0.90;4.9;4.9;6.9
57;1;1032.000000;6776.000000;1.8;592900;1627188;18;3.9;19;4.9;9.9;1.9;1.9;2.9;9.9;21;4.9;0.90;0.90;4.9;7.9
58;1;1168.000000;1232.000000;1.8;592900;1627188;18;3.9;19;6.9;2.9;0.0;3.9;9.9;9.9;17;1.9;1.9;1.9;5.9;5.9
59;1;1296.000000;4312.000000;1.8;592900;1627188;18;3.9;19;18;3.0;11;1.00;4.0;10;10;1.00;1.00;2.0;2.0;6.0
60;1;2552.000000;352;1.8;592900;1627188;18;3.8;19;19;2.9;0.90;8.9;3.9;8.9;4.9;1.9;0.90;4.9;1.9;4.9
61;1;2192.000000;8944.000000;1.8;592900;1627188;18;3.9;19;20;2.0;3.0;5.0;4.0;10;8.0;9.0;1.00;1.00;3.0;6.0
62;1;928;5544.000000;1.8;592900;1627188;18;3.9;19;5.0;2.0;1.00;2.0;3.0;10;6.0;13;3.0;18;2.0;6.0
63;1;1032.000000;2200.000000;1.8;592900;1627188;18;4.0;19;3.9;1.9;1.9;0.90;0.90;9.9;7.9;11;9.9;14;1.9;5.9
64;1;872;3840.000000;1.8;592900;1627188;18;3.8;19;2.9;1.9;1.9;0.90;0.90;9.9;6.9;1.9;21;12;1.9;5.9
65;1;2816.000000;968;1.8;592900;1627188;18;3.9;19;4.0;2.0;3.0;5.0;3.0;10;17;3.0;2.0;8.0;7.0;5.0
66;1;3768.000000;3080.000000;1.8;592900;1627188;18;3.8;19;10;2.0;1.00;5.0;1.00;10;17;4.0;1.00;9.0;1.00;6.0
67;1;1344.000000;1056.000000;1.8;592900;1627188;18;3.8;19;12;4.0;2.0;2.0;3.0;11;13;3.0;2.0;10;2.0;6.0
68;1;1448.000000;5720.000000;1.8;592900;1627188;18;3.9;19;21;2.9;1.9;0.90;1.9;8.9;4.9;2.9;2.9;12;2.9;5.9
69;1;936;3488.000000;1.8;592900;1627188;18;3.8;19;20;3.9;1.9;1.9;0.90;9.9;4.9;1.9;2.9;13;1.9;4.9
70;1;928;2904.000000;1.8;592900;1627188;18;3.8;19;20;4.9;0.90;0.0;0.90;9.9;4.9;1.9;1.9;12;1.9;5.9
71;1;1080.000000;9896.000000;1.8;592900;1627188;18;3.9;19;19;3.0;3.0;5.0;3.0;10;5.0;10;6.0;1.00;1.00;6.0
72;1;832;1664.000000;1.8;592900;1627188;18;3.8;19;2.9;9.9;2.9;1.9;3.9;9.9;4.9;4.9;0.90;8.9;11;4.9
73;1;16;0.0;1.8;592900;1627188;18;3.9;19;5.9;1.9;0.90;1.9;1.9;9.9;5.9;8.9;3.9;20;1.9;5.9
74;1;0.0;0.0;1.8;592900;1627188;18;3.8;19;5.0;7.0;1.00;1.00;5.0;10;5.0;4.0;3.0;20;2.0;5.0
75;1;1560.000000;2816.000000;1.8;592900;1627188;18;4.0;19;3.9;7.9;0.90;1.9;1.9;9.9;6.9;4.9;2.9;21;1.9;5.9
76;1;0.0;0.0;1.8;592900;1627188;18;3.8;19;5.0;2.0;6.0;2.0;1.00;10;4.0;14;18;2.0;1.00;9.0
77;1;632;0.0;1.8;592900;1627188;18;4.0;19;4.9;4.9;8.9;14;1.9;9.9;1.9;1.9;3.9;9.9;1.9;4.9
78;1;1152.000000;3608.000000;1.8;592900;1627188;18;4.1;19;6.0;3.0;2.0;5.0;2.0;10;2.0;9.0;13;4.0;10;7.0
79;3;0.0;0.0;1.8;592900;1627188;18;3.9;19;4.9;2.9;0.90;1.9;4.9;9.9;14;3.9;1.9;0.90;17;5.9
80;1;3084.444336;11360.000000;1.8;592900;1627188;18;3.8;19;6.0;3.0;2.0;2.0;2.0;10;11;19;5.0;2.0;4.0;6.0
81;1;1176.000000;11952.000000;1.8;592900;1627188;18;3.8;19;6.0;4.0;3.0;2.0;1.00;10;1.00;21;12;1.00;3.0;6.0
82;1;832;1864.000000;1.8;592900;1627188;18;4.1;19;3.9;3.9;8.9;0.90;3.9;9.9;5.9;13;6.9;0.90;6.9;5.9
83;1;888;3984.000000;1.8;592900;1627188;18;3.8;19;3.0;2.0;13;1.00;5.0;10;5.0;1.00;5.0;2.0;16;6.0
84;1;888;3856.000000;1.8;592900;1627188;18;3.9;19;3.0;5.0;1.00;1.00;14;9.0;5.0;5.0;9.0;2.0;6.0;5.0
85;1;912;3984.000000;1.8;592900;1627188;18;3.8;19;5.9;2.9;1.9;15;3.9;9.9;4.9;2.9;9.9;3.9;2.9;5.9
86;1;1216.000000;9960.000000;1.8;592900;1627188;18;3.9;19;5.0;3.0;15;2.0;3.0;10;6.0;1.00;13;6.0;4.0;6.0
87;1;864;1992.000000;1.8;592900;1627188;18;3.9;19;5.0;2.0;4.0;1.00;10;10;2.0;3.0;19;2.0;4.0;7.0
88;1;856;3984.000000;1.8;592900;1627188;18;3.9;19;19;4.0;1.00;1.00;3.0;10;5.0;6.0;5.0;7.0;2.0;6.0
89;1;888;3984.000000;1.8;592900;1627188;18;3.8;19;20;2.0;4.0;8.0;1.00;10;5.0;3.0;3.0;5.0;2.0;5.0
90;1;896;3984.000000;1.8;592900;1627188;18;3.7;19;19;5.9;3.9;2.9;2.9;8.9;5.9;1.9;4.9;1.9;0.90;5.9
91;1;1056.000000;9832.000000;1.8;592900;1627188;18;3.9;19;6.0;11;6.0;1.00;1.00;10;19;2.0;3.0;2.0;2.0;6.0
92;1;888;1992.000000;1.8;592900;1627188;18;3.7;19;5.9;8.9;4.9;1.9;1.9;9.9;20;1.9;1.9;3.9;1.9;7.9
93;1;856;3984.000000;1.8;592900;1627188;18;3.9;19;11;8.0;0.0;3.0;1.00;10;14;8.0;1.00;1.00;1.00;6.0
94;1;888;5848.000000;1.8;592900;1627188;18;3.8;19;20;8.9;0.90;1.9;1.9;9.9;4.9;5.9;1.9;2.9;1.9;7.9
95;1;872;3728.000000;1.8;592900;1627188;18;3.8;19;20;13;5.9;1.9;0.90;9.9;6.9;0.90;0.90;3.9;0.90;4.9
96;1;1144.000000;9832.000000;1.8;592900;1627188;18;3.9;19;4.0;4.0;2.0;18;2.0;10;5.0;10;1.00;1.00;3.0;8.0
97;1;0.0;0.0;1.8;592900;1627188;18;4.1;19;1.00;7.0;1.00;8.0;2.0;15;8.0;10;1.00;1.00;3.0;15
98;1;0.0;0.0;1.8;592900;1627188;18;3.8;19;4.0;2.0;2.0;5.0;1.00;15;6.0;3.0;11;11;1.00;10
99;0;0.0;0.0;1.8;592900;1627188;18;3.9;19;2.0;2.0;3.0;8.0;2.0;13;8.0;3.0;10;14;1.00;2.0
100;0;0.0;0.0;1.8;592900;1627188;18;3.7;19;14;2.9;14;0.0;1.9;9.9;4.9;4.9;0.90;7.9;0.90;4.9
101;2;0.0;0.0;1.8;592900;1627188;18;3.9;19;13;1.00;3.0;3.0;2.0;10;8.0;2.0;17;4.0;4.0;7.0
102;0;0.0;0.0;1.8;592900;1627188;18;3.8;19;15;0.90;0.0;3.9;1.9;9.9;4.9;3.9;0.90;18;0.90;4.9
103;1;3346.666748;18280.000000;1.8;592900;1627188;18;4.0;19;3.9;7.9;0.90;5.9;0.90;9.9;7.9;7.9;6.9;8.9;1.9;6.9
104;1;944;3552.000000;1.8;592900;1627188;18;3.9;19;5.0;6.0;2.0;20;2.0;10;6.0;7.0;3.0;3.0;1.00;6.0
105;1;800;1408.000000;1.8;592900;1627188;18;3.9;19;6.0;2.0;2.0;20;2.0;10;6.0;13;1.00;0.0;2.0;6.0
106;1;856;6248.000000;1.8;592900;1627188;18;3.9;19;2.9;6.9;2.9;18;0.90;9.9;4.9;4.9;8.9;1.9;0.90;5.9
107;1;1192.000000;6424.000000;1.8;592900;1627188;18;3.9;19;5.9;0.90;0.90;20;0.90;9.9;4.9;0.90;7.9;7.9;1.9;5.9
108;1;952;3696.000000;1.8;592900;1627188;18;4.0;19;13;1.9;0.90;11;0.90;9.9;4.9;3.9;1.9;13;1.9;4.9
109;1;976;5456.000000;1.8;592900;1627188;18;4.0;19;6.0;14;2.0;1.00;2.0;10;7.0;4.0;8.0;7.0;5.0;7.0
110;1;800;1672.000000;1.8;592900;1627188;18;3.8;19;5.0;17;2.0;2.0;2.0;10;6.0;7.0;11;0.0;1.00;5.0
111;1;856;6072.000000;1.8;592900;1627188;18;3.8;19;5.9;7.9;1.9;0.90;0.90;9.9;4.9;11;2.9;1.9;13;5.9
112;1;969;5725.725586;1.8;592900;1627188;18;3.8;19;2.9;2.9;1.9;20;0.90;9.9;6.9;1.9;1.9;2.9;12;6.9
113;1;800;3608.000000;1.8;592900;1627188;18;3.8;19;16;2.9;0.90;6.9;0.90;8.9;5.9;0.90;0.0;1.9;12;5.9
114;1;312;5978.021973;1.8;592900;1627188;18;4.1;19;21;1.00;1.00;1.00;5.0;10;6.0;8.0;3.0;2.0;5.0;9.0
115;1;1680.000000;3544.000000;1.8;592900;1627188;18;3.9;19;10;6.0;2.0;8.0;5.0;11;7.0;7.0;3.0;7.0;2.0;5.0
116;1;944;6952.000000;1.8;592900;1627188;18;4.1;19;8.9;2.9;5.9;2.9;16;9.9;0.90;12;0.90;0.0;5.9;7.9
117;1;1000.000000;5896.000000;1.8;592900;1627188;18;3.8;19;6.9;0.90;1.9;1.9;3.9;9.9;2.9;12;0.90;4.9;15;5.9
118;1;856;3960.000000;1.8;592900;1627188;18;3.8;19;16;6.0;3.0;2.0;2.0;10;12;3.0;5.0;1.00;2.0;8.0
119;1;912;5632.000000;1.8;592900;1627188;18;4.0;19;6.0;2.0;3.0;9.0;2.0;11;6.0;1.00;14;2.0;5.0;7.0
120;1;856;3680.000000;1.8;592900;1627188;18;4.0;19;0.90;0.90;15;2.9;2.9;9.9;4.9;1.9;6.9;15;2.9;5.9
121;1;2344.000000;1024.000000;1.8;592900;1627188;18;3.8;19;3.0;2.0;9.0;9.0;1.00;10;6.0;2.0;14;4.0;4.0;8.0
122;1;960;2464.000000;1.8;592900;1627188;18;4.1;19;4.9;1.9;21;2.9;1.9;9.9;2.9;5.9;7.9;3.9;0.90;5.9
123;1;408;88;1.8;592900;1627188;18;4.2;19;7.0;9.0;5.0;11;1.00;10;3.0;7.0;1.00;6.0;2.0;10
124;1;1776.000000;9944.000000;1.8;592900;1627188;18;4.1;19;6.9;13;1.9;5.9;1.9;9.9;12;6.9;3.9;3.9;0.90;6.9
125;1;944;3520.000000;1.8;592900;1627188;18;3.9;19;4.9;2.9;2.9;0.90;1.9;11;12;0.90;2.9;0.90;16;7.9
126;1;944;9240.000000;1.8;592900;1627188;18;4.0;19;6.0;2.0;5.0;3.0;1.00;10;3.0;12;3.0;4.0;20;7.0
127;1;1024.000000;6664.000000;1.8;592900;1627188;18;3.8;19;6.9;0.90;1.9;0.90;2.9;13;12;0.90;1.9;4.9;1.9;16
128;1;1048.000000;4048.000000;1.8;592900;1627188;18;3.8;19;6.0;2.0;4.0;1.00;1.00;14;10;2.0;2.0;20;2.0;4.0
129;1;904;6600.000000;1.8;592900;1627188;18;3.8;19;4.9;1.9;1.9;16;2.9;14;11;0.90;2.9;7.9;0.90;0.90
130;1;864;4312.000000;1.8;592900;1627188;18;3.8;19;6.0;1.00;2.0;19;2.0;14;13;3.0;3.0;3.0;2.0;2.0
131;1;1144.000000;9856.000000;1.8;592900;1627188;18;3.9;19;7.9;1.9;0.90;20;0.90;14;12;0.0;0.90;3.9;0.90;1.9
132;1;929;440;1.8;592900;1627188;18;3.8;19;5.9;1.9;1.9;20;2.9;14;12;0.90;1.9;4.9;0.90;2.9
133;1;2917.083008;352;1.8;592900;1627188;18;3.7;19;5.0;6.0;4.0;3.0;2.0;14;14;17;1.00;1.00;1.00;2.0
134;1;1025.025024;8544.544922;1.8;592900;1627188;18;3.8;19;6.0;7.0;1.00;2.0;1.00;14;3.0;15;12;1.00;2.0;3.0
135;1;943;3516.483398;1.8;592900;1627188;18;3.8;19;9.0;7.0;2.0;7.0;1.00;13;9.0;4.0;5.0;9.0;1.00;2.0
136;1;5576.000000;704;1.8;592900;1627188;18;3.8;19;8.9;2.9;4.9;1.9;1.9;14;19;9.9;1.9;2.9;2.9;3.9
137;1;2392.000000;3696.000000;1.8;592900;1627188;18;3.7;19;8.0;2.0;2.0;1.00;2.0;13;19;4.0;9.0;1.00;2.0;1.00
138;1;952;4312.000000;1.8;592900;1627188;18;3.8;19;4.9;4.9;1.9;0.90;0.90;14;21;1.9;12;1.9;1.9;2.9
139;1;1000.000000;6864.000000;1.8;592900;1627188;18;3.8;19;10;1.00;3.0;2.0;2.0;13;15;3.0;6.0;9.0;1.00;1.00
140;1;1008.000000;4752.000000;1.8;592900;1627188;18;3.6;19;5.0;6.0;3.0;10;1.00;13;10;9.0;2.0;2.0;2.0;1.00
141;1;1161.161133;8984.985352;1.8;592900;1627188;18;3.7;19;12;6.9;3.9;1.9;1.9;16;13;5.9;2.9;0.90;0.90;0.90
142;1;1022.977051;4395.604492;1.8;592900;1627188;18;3.8;19;21;5.0;1.00;1.00;1.00;13;5.0;11;1.00;1.00;2.0;2.0
143;1;1025.025024;4756.756836;1.8;592900;1627188;18;3.7;19;7.9;0.90;2.9;3.9;0.90;14;5.9;11;2.9;2.9;1.9;13
144;1;1008.000000;5984.000000;1.8;592900;1627188;18;4.0;19;6.0;3.0;3.0;3.0;1.00;14;2.0;2.0;10;2.0;3.0;21
145;1;1214.785156;4131.868164;1.8;592900;1627188;18;4.2;19;7.0;1.00;11;2.0;4.0;16;3.0;2.0;5.0;2.0;1.00;18
146;1;1096.000000;10472.000000;1.8;592900;1627188;18;3.7;19;4.9;0.90;2.9;2.9;1.9;13;20;0.90;6.9;2.9;6.9;1.9
147;1;1000.000000;5808.000000;1.8;592900;1627188;18;3.8;19;5.0;1.00;3.0;1.00;5.0;14;20;5.0;1.00;1.00;9.0;4.0
148;1;1569.569580;88;1.8;592900;1627188;18;3.8;19;4.9;0.90;4.9;2.9;1.9;13;20;0.90;8.9;1.9;0.0;1.9
149;1;1208.000000;5808.000000;1.8;592900;1627188;18;3.8;19;8.0;2.0;1.00;3.0;3.0;15;20;1.00;2.0;10;1.00;5.0
150;1;1134.865112;5010.988770;1.8;592900;1627188;18;3.6;19;6.0;1.00;2.0;4.0;3.0;13;19;3.0;1.00;12;2.0;1.00
151;1;1137.137085;11587.587891;1.8;592900;1627188;18;3.8;19;4.9;3.9;2.9;0.90;1.9;13;20;2.9;3.9;2.9;3.9;1.9
152;1;1182.817139;6505.494629;1.8;592900;1627188;18;3.8;19;6.0;2.0;3.0;4.0;3.0;16;20;5.0;6.0;2.0;1.00;1.00
153;1;888;3256.000000;1.8;592900;1627188;18;3.8;19;4.9;0.90;6.9;3.9;2.9;13;21;0.90;4.9;2.9;0.90;0.90
154;1;1049.049072;5725.725586;1.8;592900;1627188;18;3.7;19;4.9;1.9;3.9;1.9;1.9;13;19;3.9;7.9;0.90;2.9;1.9
155;1;984;5248.000000;1.8;592900;1627188;18;3.7;19;5.0;1.00;1.00;1.00;1.00;16;12;2.0;19;5.0;3.0;0.0
156;1;1270.729248;8351.648438;1.8;592900;1627188;18;3.7;19;7.0;3.0;17;2.0;1.00;14;12;0.0;6.0;2.0;3.0;2.0
157;1;1281.281250;8512.512695;1.8;592900;1627188;18;3.8;19;20;9.0;2.0;2.0;1.00;14;6.0;6.0;1.00;4.0;1.00;2.0
158;1;935;4923.077148;1.8;592900;1627188;18;3.8;19;20;6.9;0.90;2.9;0.90;15;4.9;2.9;2.9;2.9;1.9;0.0
159;1;953;4668.668457;1.8;592900;1627188;18;3.8;19;17;0.90;0.90;4.9;0.90;14;8.9;9.9;1.9;5.9;1.9;2.9
160;1;1702.297729;0.0;1.8;592900;1627188;18;3.6;19;5.0;1.00;2.0;7.0;2.0;13;19;3.0;2.0;5.0;1.00;1.00
161;1;176;0.0;1.8;592900;1627188;18;3.6;19;5.1;2.1;9.1;2.1;2.1;16;19;2.1;5.1;1.1;3.1;2.1
162;1;2370.370361;5109.108887;1.8;592900;1627188;18;3.8;19;5.8;3.8;11;6.8;3.8;14;1.8;8.8;1.8;4.8;2.8;0.80
163;1;1913.913940;6518.518555;1.8;592900;1627188;18;3.8;19;4.9;11;5.9;2.9;4.9;14;1.9;7.9;3.9;3.9;1.9;1.9
164;1;0.0;0.0;1.8;592900;1627188;18;3.8;19;6.0;2.0;2.0;14;1.00;16;1.00;3.0;2.0;2.0;19;1.00
165;1;480;0.0;1.8;592900;1627188;18;4.0;19;5.0;3.0;12;7.0;4.0;11;1.00;1.00;11;2.0;8.0;3.0
166;1;0.0;0.0;1.8;592900;1627188;18;4.0;19;5.9;12;9.9;0.0;1.9;11;1.9;1.9;20;5.9;1.9;4.9
167;0;0.0;0.0;1.8;592900;1627188;18;3.9;19;6.0;2.0;7.0;2.0;4.0;12;4.0;3.0;4.0;2.0;18;6.0
168;0;0.0;0.0;1.8;592900;1627188;18;3.7;19;4.9;2.9;13;3.9;0.90;11;2.9;0.90;0.90;2.9;19;5.9
169;0;0.0;0.0;1.8;592900;1627188;18;4.0;19;5.0;1.00;12;1.00;4.0;10;3.0;1.00;2.0;2.0;21;6.0
170;1;6205.607422;21340.453125;1.8;592900;1627188;18;4.1;19;6.0;2.0;3.0;11;8.0;12;4.0;1.00;2.0;5.0;10;8.0
171;1;1720.000000;11088.000000;1.8;592900;1627188;18;3.9;19;5.9;2.9;4.9;5.9;6.9;9.9;13;3.9;2.9;4.9;5.9;5.9
172;1;1072.000000;3256.000000;1.8;592900;1627188;18;4.1;19;6.0;12;3.0;1.00;1.00;11;20;3.0;2.0;3.0;1.00;7.0
173;1;1616.000000;6072.000000;1.8;592900;1627188;18;4.1;19;6.0;13;2.0;2.0;2.0;10;21;2.0;1.00;2.0;5.0;10
174;1;16;616;1.8;592900;1627188;18;4.1;19;5.9;13;0.90;3.9;1.9;11;20;1.9;1.9;0.90;0.90;5.9
175;2;0.0;0.0;1.8;592900;1627188;18;3.8;19;5.0;5.0;1.00;9.0;1.00;10;17;2.0;4.0;4.0;1.00;8.0
176;1;7466.666504;18488.888672;1.8;592900;1627188;18;4.0;19;6.0;6.0;2.0;17;4.0;12;2.0;3.0;2.0;5.0;10;6.0
177;1;3443.443359;1673.673706;1.8;592900;1627188;18;4.0;19;4.9;1.9;0.90;12;5.9;11;1.9;1.9;1.9;9.9;7.9;7.9
178;1;2629.370605;9054.945312;1.8;592900;1627188;18;4.2;19;7.0;2.0;7.0;8.0;2.0;10;6.0;1.00;1.00;8.0;16;7.0
179;1;1769.769775;176;1.8;592900;1627188;18;3.9;19;4.9;1.9;4.9;2.9;1.9;14;4.9;4.9;0.90;0.90;21;5.9
180;1;2672.000000;6336.000000;1.8;592900;1627188;18;4.3;19;6.9;8.9;1.9;14;2.9;11;2.9;4.9;0.90;6.9;4.9;6.9
